معرف الدواء,اسم الدواء,المواد الفعالة,العيارات,الشكل الصيدلاني,المصنع,التركيب الأصلي,الشكل الأصلي,حالة المصدر
1517,Asiamigrain Plus,belladona + caffeine + ergotamine + meprobamate + paracetamol + phenobarbital,0.1mg + 50mg + 1mg + 150mg + 250mg + 10mg,قرص مغلف,اسيا,belladona 0.1mg+caffeine 50mg+ergotamine 1mg+meprobamate 150mg+paracetamol 250mg+phenobarbital 10mg / c-tab,coated-tab,بيانات مكتملة
1518,Asiaphenicol 1000,chloramphenicol,1000mg,فيال جاف,اسيا,chloramphenicol 1000mg / vial,dry-vial,بيانات مكتملة
1519,Asiapirin 100,acetyl Salicylic Acid,100mg,قرص,اسيا,acetyl Salicylic Acid 100mg / tab,tab,بيانات مكتملة
1520,Asiapirin 162,acetyl Salicylic Acid,162mg,قرص مغلف,اسيا,acetyl Salicylic Acid 162mg / c-tab,coated-tab,بيانات مكتملة
1521,Asiapirin 81,acetyl Salicylic Acid,81mg,قرص مغلف,اسيا,acetyl Salicylic Acid 81mg / c-tab,coated-tab,بيانات مكتملة
1522,Asiaprofen 100,ibuprofen,100mg,معلق,اسيا,ibuprofen 100mg / 5ml,susp,بيانات مكتملة
1523,Asiaprofen 200,ibuprofen 200mg / gel-cap,,كبسولة هلامية,اسيا,ibuprofen 200mg / gel-cap,gel-cap,بيانات مكتملة
1524,Asiaprofen 400,ibuprofen,400mg,قرص مغلف,اسيا,ibuprofen 400mg / c-tab,coated-tab,بيانات مكتملة
1525,Asiaprofen 600,ibuprofen,600mg,قرص مغلف,اسيا,ibuprofen 600mg / c-tab,coated-tab,بيانات مكتملة
1526,Asiaprofen Allergy&cong,chlorpheniramine + ibuprofen + phenylephrine,4mg + 200mg + 10mg,قرص مغلف,اسيا,chlorpheniramine 4mg+ibuprofen 200mg+phenylephrine 10mg / c-tab,coated-tab,بيانات مكتملة
1527,Asiaprofen Bi Phasic 400,ibuprofen 400mg / bi-tab,,bi-tab,اسيا,ibuprofen 400mg / bi-tab,bi-tab,بيانات مكتملة
1528,Asia Profen Protect,famotidine + ibuprofen,26.6mg + 800mg,قرص مغلف,اسيا,famotidine 26.6mg+ibuprofen 800mg / c-tab,coated-tab,بيانات مكتملة
1529,Asiatonic,essential Elements + minerals + multivitamins / soft-cap, +  + ,كبسولة هلامية,اسيا,essential Elements+minerals+multivitamins / soft-cap,gel-cap,بيانات مكتملة
1530,Asiatrale 200,acebutolol,200mg,قرص مغلف,اسيا,acebutolol 200mg / c-tab,coated-tab,بيانات مكتملة
1531,Asiatrale 400,acebutolol,400mg,قرص مغلف,اسيا,acebutolol 400mg / c-tab,coated-tab,بيانات مكتملة
1532,Asiavestina 60,raloxifene,60mg,قرص مغلف,اسيا,raloxifene 60mg / c-tab,coated-tab,بيانات مكتملة
1533,Asiazine 10,prochlorperazine,10mg,قرص مغلف,اسيا,prochlorperazine 10mg / c-tab,coated-tab,بيانات مكتملة
1534,Asiazine 5,prochlorperazine,5mg,قرص مغلف,اسيا,prochlorperazine 5mg / c-tab,coated-tab,بيانات مكتملة
1535,Asitamol 1%,paracetamol,1%,فيال,اسيا,paracetamol 1%,vial,بيانات مكتملة
1536,Asitamol 1000,paracetamol,500mg,قرص مغلف,اسيا,paracetamol 500mg / tab,coated-tab,بيانات مكتملة
1537,Asitamol 120,paracetamol,120mg,شراب,اسيا,paracetamol 120mg / 5ml,syrup,بيانات مكتملة
1538,Asitamol 300,paracetamol,300mg,أمبولة,اسيا,paracetamol 300mg / amp,amp,بيانات مكتملة
1539,Asitamol 375,paracetamol,375mg,أمبولة,اسيا,paracetamol 375mg / amp,amp,بيانات مكتملة
1540,Asitamol 500,paracetamol,500mg,قرص,اسيا,paracetamol 500mg / tab,tab,بيانات مكتملة
1541,Asitamol 80,paracetamol 80mg / chew-tab,,قرص للمضغ,اسيا,paracetamol 80mg / chew-tab,chew-tab,بيانات مكتملة
1542,Asmile 2,salbutamol,2mg,شراب,اسيا,salbutamol 2mg / 5 ml,syrup,بيانات مكتملة
1543,Asmile 4,salbutamol,4mg,قرص,اسيا,salbutamol 4mg / tab,tab,بيانات مكتملة
1544,Atorvex 10,atorvastatin,10mg,قرص مغلف,اسيا,atorvastatin 10mg / c-tab,coated-tab,بيانات مكتملة
1545,Atorvex 20,atorvastatin,20mg,قرص مغلف,اسيا,atorvastatin 20mg / c-tab,coated-tab,بيانات مكتملة
1546,Atorvex 40,atorvastatin,40mg,قرص مغلف,اسيا,atorvastatin 40mg / c-tab,coated-tab,بيانات مكتملة
1547,Atorvex 80,atorvastatin,80mg,قرص مغلف,اسيا,atorvastatin 80mg / c-tab,coated-tab,بيانات مكتملة
1548,Atorvex Plus 10/10,atorvastatin + ezetimibe,10mg + 10mg,قرص مغلف,اسيا,atorvastatin 10mg+ezetimibe 10mg / c-tab,coated-tab,بيانات مكتملة
1549,Augmenta 1000,amoxicillin + clavulanic Acid,875mg + 125mg,قرص مغلف,اسيا,amoxicillin 875mg+clavulanic Acid 125mg / c-tab,coated-tab,بيانات مكتملة
1550,Augmenta 1200,amoxicillin + clavulanic Acid,1000mg + 200mg,فيال جاف,اسيا,amoxicillin 1000mg+clavulanic Acid 200mg / vial,dry-vial,بيانات مكتملة
1551,Augmenta 156,amoxicillin + clavulanic Acid,125mg + 31.5mg,dry-syrup,اسيا,amoxicillin 125mg+clavulanic Acid 31.5mg / 5ml,dry-syrup,بيانات مكتملة
1552,Augmenta 228,amoxicillin + clavulanic Acid,200mg + 28.5mg,dry-syrup,اسيا,amoxicillin 200mg+clavulanic Acid 28.5mg / 5ml,dry-syrup,بيانات مكتملة
1553,Augmenta 312,amoxicillin + clavulanic Acid,250mg + 62.5mg,dry-syrup,اسيا,amoxicillin 250mg+clavulanic Acid 62.5mg / 5ml,dry-syrup,بيانات مكتملة
1554,Augmenta 457,amoxicillin + clavulanic Acid,375mg + 82mg,dry-syrup,اسيا,amoxicillin 375mg+clavulanic Acid 82mg / 5ml,dry-syrup,بيانات مكتملة
1555,Augmenta 600,amoxicillin + clavulanic Acid,500mg + 100mg,فيال جاف,اسيا,amoxicillin 500mg+clavulanic Acid 100mg / vial,dry-vial,بيانات مكتملة
1556,Augmenta 625,amoxicillin + clavulanic Acid,500mg + 125mg,قرص مغلف,اسيا,amoxicillin 500mg+clavulanic Acid 125mg / c-tab,coated-tab,بيانات مكتملة
1557,Azopyrin 500,sulfasalazine,500mg,قرص مغلف,اسيا,sulfasalazine 500mg / c-tab,coated-tab,بيانات مكتملة
1558,Bemoderm 2.5,betasitrosterol + coptis Chinensi + phellodendro Amurance + pheretima Aspergillum + scutellaria Baicalensis 20mg / 1gr,2.5mg + 20mg + 20mg + 20mg + ,كريم,اسيا,betasitrosterol 2.5mg+coptis Chinensi 20mg+phellodendro Amurance 20mg+pheretima Aspergillum 20mg+scutellaria Baicalensis 20mg / 1gr,cream,بيانات مكتملة
1559,Benzathin Penicillin 0.6,benzathine Penicillin,600000i.u.,فيال جاف,اسيا,benzathine Penicillin 600000i.u. / vial,dry-vial,بيانات مكتملة
1560,Benzathin Penicillin 1.2,benzathine Penicillin,1200000i.u.,فيال جاف,اسيا,benzathine Penicillin 1200000i.u. / vial,dry-vial,بيانات مكتملة
1561,Bilaxine 10,bisacodyl,10mg,تحاميل,اسيا,bisacodyl 10mg / supp,supp,بيانات مكتملة
1562,Bilaxine 5,bisacodyl,5mg,قرص مغلف,اسيا,bisacodyl 5mg / c-tab,coated-tab,بيانات مكتملة
1563,Bineurin,thiamine + vit B6,250mg + 250mg,قرص مغلف,اسيا,thiamine 250mg+vit B6 250mg / c-tab,coated-tab,بيانات مكتملة
1564,Biolin,ammonium Chloride + diphenhydramine + sodium Citrate,125mg + 15mg + 60mg,شراب,اسيا,ammonium Chloride 125mg+diphenhydramine 15mg+sodium Citrate 60mg / 5ml,syrup,بيانات مكتملة
1565,Biotin 0.5%,biotin ( vit H - vit B7 ),5mg,أمبولة,اسيا,biotin ( vit H - vit B7 ) 5mg / amp,amp,بيانات مكتملة
1566,Bizocor 10,bisoprolol,10mg,قرص مغلف,اسيا,bisoprolol 10mg / c-tab,coated-tab,بيانات مكتملة
1567,Bizocor 2.5,bisoprolol,2.5mg,قرص مغلف,اسيا,bisoprolol 2.5mg / c-tab,coated-tab,بيانات مكتملة
1568,Bizocor 5,bisoprolol,5mg,قرص مغلف,اسيا,bisoprolol 5mg / c-tab,coated-tab,بيانات مكتملة
1569,Bizocor Plus 10,bisoprolol + H.C.T.Z. ( Hydro Chlor Thia Zide ),10mg + 6.25mg,قرص مغلف,اسيا,bisoprolol 10mg+H.C.T.Z. ( Hydro Chlor Thia Zide ) 6.25mg / c-tab,coated-tab,بيانات مكتملة
1570,Bizocor Plus 2.5,bisoprolol + H.C.T.Z. ( Hydro Chlor Thia Zide ),2.5mg + 6.25mg,قرص مغلف,اسيا,bisoprolol 2.5mg+H.C.T.Z. ( Hydro Chlor Thia Zide ) 6.25mg / c-tab,coated-tab,بيانات مكتملة
1571,Bizocor Plus 5,bisoprolol + H.C.T.Z. ( Hydro Chlor Thia Zide ),5mg + 6.25mg,قرص مغلف,اسيا,bisoprolol 5mg+H.C.T.Z. ( Hydro Chlor Thia Zide ) 6.25mg / c-tab,coated-tab,بيانات مكتملة
1572,Bizolipe 200,bezafibrate,200mg,قرص مغلف,اسيا,bezafibrate 200mg / c-tab,coated-tab,بيانات مكتملة
1573,Bonexib 120,etoricoxib,120mg,قرص مغلف,اسيا,etoricoxib 120mg / c-tab,coated-tab,بيانات مكتملة
1574,Bonexib 60,etoricoxib,60mg,قرص مغلف,اسيا,etoricoxib 60mg / c-tab,coated-tab,بيانات مكتملة
1575,Bonexib 90,etoricoxib,90mg,قرص مغلف,اسيا,etoricoxib 90mg / c-tab,coated-tab,بيانات مكتملة
1576,Bromocriptin 2.5,bromocriptine,2.5mg,قرص,اسيا,bromocriptine 2.5mg / tab,tab,بيانات مكتملة
1577,Broncopan 35,dried Ivy Leaf Extract,35mg,شراب,اسيا,dried Ivy Leaf Extract 35mg / 5ml,syrup,بيانات مكتملة
1578,Broncopan Forte 50,dried Ivy Leaf Extract,50mg,شراب,اسيا,dried Ivy Leaf Extract 50mg / 5ml,syrup,بيانات مكتملة
1579,Cal CD,ascorbic Acid + calcium + vit D3 300i.u. / eff-tab,1000mg + 250mg + ,قرص فوار,اسيا,ascorbic Acid 1000mg+calcium 250mg+vit D3 300i.u. / eff-tab,eff-tab,بيانات مكتملة
1580,Calciferol 15,ergocalciferol,600000i.u.,أمبولة,اسيا,ergocalciferol 600000i.u. / amp,amp,بيانات مكتملة
1581,Calcium D 1250,calcium Carbonate + vit D 200i.u. / gel-cap,1250mg + ,gel-cap pl-bottle,اسيا,calcium Carbonate 1250mg+vit D 200i.u. / gel-cap,gel-cap pl-bottle,بيانات مكتملة
1582,Candesar 16,candesartan,16mg,قرص,اسيا,candesartan 16mg / tab,tab,بيانات مكتملة
1583,Candesar 32,candesartan,32mg,قرص,اسيا,candesartan 32mg / tab,tab,بيانات مكتملة
1584,Candesar 4,candesartan,4mg,قرص,اسيا,candesartan 4mg / tab,tab,بيانات مكتملة
1585,Candesar 8,candesartan,8mg,قرص,اسيا,candesartan 8mg / tab,tab,بيانات مكتملة
1586,Candesar Plus 12.5/16,candesartan + H.C.T.Z. ( Hydro Chlor Thia Zide ),16mg + 12.5mg,قرص,اسيا,candesartan 16mg+H.C.T.Z. ( Hydro Chlor Thia Zide ) 12.5mg / tab,tab,بيانات مكتملة
1587,Candesar Plus 12.5/32,candesartan + H.C.T.Z. ( Hydro Chlor Thia Zide ),32mg + 12.5mg,قرص,اسيا,candesartan 32mg+H.C.T.Z. ( Hydro Chlor Thia Zide ) 12.5mg / tab,tab,بيانات مكتملة
1588,Captopril Asia 100,captopril,100mg,قرص,اسيا,captopril 100mg / tab,tab,بيانات مكتملة
1589,Captopril Asia 12.5,captopril,12.5mg,قرص,اسيا,captopril 12.5mg / tab,tab,بيانات مكتملة
1590,Captopril Asia 25,captopril,25mg,قرص,اسيا,captopril 25mg / tab,tab,بيانات مكتملة
1591,Captopril Asia 50,captopril,50mg,قرص,اسيا,captopril 50mg / tab,tab,بيانات مكتملة
1592,Castor Oil 1000,castor Oil 1000mg / gel-cap,,كبسولة هلامية,اسيا,castor Oil 1000mg / gel-cap,gel-cap,بيانات مكتملة
1593,Castor Oil 700,castor Oil 700mg / gel-cap,,كبسولة هلامية,اسيا,castor Oil 700mg / gel-cap,gel-cap,بيانات مكتملة
1594,Cavinton 5,vinpocetine,5mg,قرص,اسيا,vinpocetine 5mg / tab,tab,بيانات مكتملة
1595,Ce Calmix,calcium + ascorbic Acid 1000mg / eff-tab,1000mg + ,قرص فوار,اسيا,calcium 1000mg+ascorbic Acid 1000mg / eff-tab,eff-tab,بيانات مكتملة
1596,Cefadroxil 250,cefadroxil,250mg,كبسولة,اسيا,cefadroxil 250mg / cap,cap,بيانات مكتملة
1597,Cefadroxil 500,cefadroxil,500mg,كبسولة,اسيا,cefadroxil 500mg / cap,cap,بيانات مكتملة
1598,Cefazolin 1000,cefazolin 1000mg / dry-vial,,فيال جاف,اسيا,cefazolin 1000mg / dry-vial,dry-vial,بيانات مكتملة
1599,Cefazolin 500,cefazolin 500mg / dry-vial,,فيال جاف,اسيا,cefazolin 500mg / dry-vial,dry-vial,بيانات مكتملة
1600,Cefdinir Asia 125,cefdinir,125mg,dry-syrup,اسيا,cefdinir 125mg / 5ml,dry-syrup,بيانات مكتملة
1601,Cefdinir Asia 300,cefdinir,300mg,كبسولة,اسيا,cefdinir 300mg / cap,cap,بيانات مكتملة
1602,Cervotam 1000,piracetam,1000mg,شراب,اسيا,piracetam 1000mg / 5ml,syrup,بيانات مكتملة
1603,Cervotam 1200,piracetam,1200mg,قرص مغلف,اسيا,piracetam 1200mg / c-tab,coated-tab,بيانات مكتملة
1604,Cervotam 400,piracetam,400mg,كبسولة,اسيا,piracetam 400mg / cap,cap,بيانات مكتملة
1605,Cervotam 800,piracetam,800mg,قرص مغلف,اسيا,piracetam 800mg / c-tab,coated-tab,بيانات مكتملة
1606,Claforine 1000,cefotaxime 1000mg / dry-vial,,فيال جاف,اسيا,cefotaxime 1000mg / dry-vial,dry-vial,بيانات مكتملة
1607,Claforine 500,cefotaxime 500mg / dry-vial,,فيال جاف,اسيا,cefotaxime 500mg / dry-vial,dry-vial,بيانات مكتملة
1608,Clarihest 10,loratadine,10mg,قرص,اسيا,loratadine 10mg / tab,tab,بيانات مكتملة
1609,Clarihest 5,loratadine,5mg,شراب,اسيا,loratadine 5mg / 5ml,syrup,بيانات مكتملة
1610,Clarithromycin Asia 250,clarithromycin,250mg,قرص مغلف,اسيا,clarithromycin 250mg / c-tab,coated-tab,بيانات مكتملة
1611,Clomidine 50,clomiphene,50mg,قرص,اسيا,clomiphene 50mg / tab,tab,بيانات مكتملة
1612,Cloxacillin Asia 1000,cloxacillin,1000mg,فيال جاف,اسيا,cloxacillin 1000mg / vial,dry-vial,بيانات مكتملة
1613,Cloxacillin Asia 250,cloxacillin,250mg,فيال جاف,اسيا,cloxacillin 250mg / vial,dry-vial,بيانات مكتملة
1614,Cloxacillin Asia 500,cloxacillin,500mg,فيال جاف,اسيا,cloxacillin 500mg / vial,dry-vial,بيانات مكتملة
1615,Comuret,ethinyl Estradiol + norethisterone,0.02mg + 10mg,قرص,اسيا,ethinyl Estradiol 0.02mg+norethisterone 10mg / tab,tab,بيانات مكتملة
1616,Cont Yasmin,drospirenone + ethinylestradiol,3mg + 0.03mg,قرص,اسيا,drospirenone 3mg+ethinylestradiol 0.03mg / tab,tab,بيانات مكتملة
1617,Copendil 4,perindopril Erbomine,4mg,قرص مغلف,اسيا,perindopril Erbomine 4mg / tab,coated-tab,بيانات مكتملة
1618,Copendil 8,perindopril Erbomine,8mg,قرص مغلف,اسيا,perindopril Erbomine 8mg / tab,coated-tab,بيانات مكتملة
1619,Copendil Plus 4/1.25,indapamide + perindopril Erbomine,1.25mg + 4mg,قرص,اسيا,indapamide 1.25mg+perindopril Erbomine 4mg / tab,tab,بيانات مكتملة
1620,Copendil Plus 8/2.5,indapamide + perindopril Erbomine,2.5mg + 8mg,قرص,اسيا,indapamide 2.5mg+perindopril Erbomine 8mg / tab,tab,بيانات مكتملة
1621,Copengin 10,perindopril Arginine,10mg,قرص مغلف,اسيا,perindopril Arginine 10mg / c-tab,coated-tab,بيانات مكتملة
1622,Copengin 2.5,perindopril Arginine,2.5mg,قرص مغلف,اسيا,perindopril Arginine 2.5mg / c-tab,coated-tab,بيانات مكتملة
1623,Copengin 5,perindopril Arginine,5mg,قرص مغلف,اسيا,perindopril Arginine 5mg / c-tab,coated-tab,بيانات مكتملة
1624,Copengin Plus 10/2.5,indapamide + perindopril Arginine,2.5mg + 10mg,قرص مغلف,اسيا,indapamide 2.5mg+perindopril Arginine 10mg / c-tab,coated-tab,بيانات مكتملة
1625,Copengin Plus 2.5/0.625,indapamide + perindopril Arginine,0.625mg + 2.5mg,قرص مغلف,اسيا,indapamide 0.625mg+perindopril Arginine 2.5mg / c-tab,coated-tab,بيانات مكتملة
1626,Copengin Plus 5/1.25,indapamide + perindopril Arginine,1.25mg + 5mg,قرص مغلف,اسيا,indapamide 1.25mg+perindopril Arginine 5mg / c-tab,coated-tab,بيانات مكتملة
1627,Corabradine 5,ivabradine,5mg,قرص مغلف,اسيا,ivabradine 5mg / c-tab,coated-tab,بيانات مكتملة
1628,Corabradine 7.5,ivabradine,7.5mg,قرص مغلف,اسيا,ivabradine 7.5mg / c-tab,coated-tab,بيانات مكتملة
1629,Cotrim,sulfamethoxazole + trimethoprim,200mg + 40mg,معلق,اسيا,sulfamethoxazole 200mg+trimethoprim 40mg / 5ml,susp,بيانات مكتملة
1630,Cotrim Fort,sulfamethoxazole + trimethoprim,800mg + 160mg,قرص,اسيا,sulfamethoxazole 800mg+trimethoprim 160mg / tab,tab,بيانات مكتملة
1631,Crosufat 10,rosuvastatin,10mg,كبسولة,اسيا,rosuvastatin 10mg / cap,cap,بيانات مكتملة
1632,Crosufat 20,rosuvastatin,20mg,كبسولة,اسيا,rosuvastatin 20mg / cap,cap,بيانات مكتملة
1633,Crosufat 40,rosuvastatin,40mg,كبسولة,اسيا,rosuvastatin 40mg / cap,cap,بيانات مكتملة
1634,Crosufat 5,rosuvastatin,5mg,كبسولة,اسيا,rosuvastatin 5mg / cap,cap,بيانات مكتملة
1635,Cyproheptadine 2,cyproheptadine,2mg,شراب,اسيا,cyproheptadine 2mg / 5ml,syrup,بيانات مكتملة
1636,Cyproheptadine 4,cyproheptadine,4mg,قرص,اسيا,cyproheptadine 4mg / tab,tab,بيانات مكتملة
1637,Daflopure 1000,diosmin + hesperidin,900mg + 100mg,قرص مغلف,اسيا,diosmin 900mg+hesperidin 100mg / c-tab,coated-tab,بيانات مكتملة
1638,Daflopure 500,diosmin + hesperidin,450mg + 50mg,قرص مغلف,اسيا,diosmin 450mg+hesperidin 50mg / c-tab,coated-tab,بيانات مكتملة
1639,Dapaglif 10,dapagliflozin,10mg,قرص مغلف,اسيا,dapagliflozin 10mg / c-tab,coated-tab,بيانات مكتملة
1640,Dapaglif 5,dapagliflozin,5mg,قرص مغلف,اسيا,dapagliflozin 5mg / c-tab,coated-tab,بيانات مكتملة
1641,Dentinox,chamomile + lidocaine + policonadol 3.2mg / gr,150mg + 3.4mg + ,dental-gel,اسيا,chamomile 150mg+lidocaine 3.4mg+policonadol 3.2mg / gr,dental-gel,بيانات مكتملة
1642,Depalinaze 250,valproic Acid 250mg / soft-cap,,كبسولة هلامية,اسيا,valproic Acid 250mg / soft-cap,gel-cap,بيانات مكتملة
1643,Dermo Tri,,,كريم,اسيا,,cream,التركيب غير موجود في APK
1644,Dexamethasone 4,dexamethasone,4mg,أمبولة,اسيا,dexamethasone 4mg / amp,amp,بيانات مكتملة
1645,Dexamine,chlorpheniramine + dexamethasone,2mg + 0.250mg,قرص,اسيا,chlorpheniramine 2mg+dexamethasone 0.250mg / tab,tab,بيانات مكتملة
1646,Dextrose 5%,dextrose,5%,serum+uricap,اسيا,dextrose 5%,serum+uricap,بيانات مكتملة
1647,Dextrose 5%+Na Cl 0.9%,dextrose + sod.Chloride,5% + 0.9%,serum,اسيا,dextrose 5%+sod.Chloride 0.9%,serum,بيانات مكتملة
1648,Diacontrol 40,gliclazide,40mg,قرص,اسيا,gliclazide 40mg / tab,tab,بيانات مكتملة
1649,Diacontrol 80,gliclazide,80mg,قرص,اسيا,gliclazide 80mg / tab,tab,بيانات مكتملة
1650,Diacontrol MR 30,gliclazide 30mg / MR-tab,,قرص,اسيا,gliclazide 30mg / MR-tab,tab,بيانات مكتملة
1651,Diacontrol MR 60,gliclazide 60mg / MR-tab,,قرص,اسيا,gliclazide 60mg / MR-tab,tab,بيانات مكتملة
1652,Diapam 10,diazepam,10mg,قرص,اسيا,diazepam 10mg / tab,tab,بيانات مكتملة
1653,Diapam 2,diazepam,2mg,قرص,اسيا,diazepam 2mg / tab,tab,بيانات مكتملة
1654,Diapam 5,diazepam,5mg,قرص,اسيا,diazepam 5mg / tab,tab,بيانات مكتملة
1655,Diaracont 200,rifaximin,200mg,قرص مغلف,اسيا,rifaximin 200mg / c-tab,coated-tab,بيانات مكتملة
1656,Diaracont 550,rifaximin,550mg,قرص مغلف,اسيا,rifaximin 550mg / c-tab,coated-tab,بيانات مكتملة
1657,Dilzem 60,diltiazem,60mg,قرص مغلف,اسيا,diltiazem 60mg / c-tab,coated-tab,بيانات مكتملة
1658,Dilzem SR 120,diltiazem 120mg / SR-tab,,SR-tab,اسيا,diltiazem 120mg / SR-tab,SR-tab,بيانات مكتملة
1659,Dilzem SR 180,diltiazem 180mg / SR-tab,,SR-tab,اسيا,diltiazem 180mg / SR-tab,SR-tab,بيانات مكتملة
1660,Dilzem SR 90,diltiazem 90mg / SR-tab,,SR-tab,اسيا,diltiazem 90mg / SR-tab,SR-tab,بيانات مكتملة
1661,Dogmil 50,sulpiride,50mg,قرص,اسيا,sulpiride 50mg / tab,tab,بيانات مكتملة
1662,Dogmil Fort 200,sulpiride,200mg,قرص,اسيا,sulpiride 200mg / tab,tab,بيانات مكتملة
1663,Doralone 10,nandrolone,10mg,أمبولة,اسيا,nandrolone 10mg / amp,amp,بيانات مكتملة
1664,Doralone 25,nandrolone,25mg,أمبولة,اسيا,nandrolone 25mg / amp,amp,بيانات مكتملة
1665,Doralone 50,nandrolone,50mg,أمبولة,اسيا,nandrolone 50mg / amp,amp,بيانات مكتملة
1666,Dronic 400,dronedarone,400mg,قرص مغلف,اسيا,dronedarone 400mg / c-tab,coated-tab,بيانات مكتملة
1667,Duspalina 100,mebeverine 100mg / SR-cap,,قرص مغلف,اسيا,mebeverine 100mg / SR-cap,coated-tab,بيانات مكتملة
1668,Duspalina 135,mebeverine,135mg,قرص مغلف,اسيا,mebeverine 135mg / c-tab,coated-tab,بيانات مكتملة
1669,Duspalina 200,mebeverine,200mg,قرص مغلف,اسيا,mebeverine 200mg / c-tab,coated-tab,بيانات مكتملة
1670,Duspalina SR 200,mebeverine 200mg / SR-cap,,SR-cap,اسيا,mebeverine 200mg / SR-cap,SR-cap,بيانات مكتملة
1671,Duvilane 10,isoxsuprine,10mg,قرص,اسيا,isoxsuprine 10mg / tab,tab,بيانات مكتملة
1672,Duvilane 20,isoxsuprine,20mg,قرص,اسيا,isoxsuprine 20mg / tab,tab,بيانات مكتملة
1673,Enapril 10,enalapril,10mg,قرص,اسيا,enalapril 10mg / tab,tab,بيانات مكتملة
1674,Enapril 20,enalapril,20mg,قرص,اسيا,enalapril 20mg / tab,tab,بيانات مكتملة
1675,Enapril 5,enalapril,5mg,قرص,اسيا,enalapril 5mg / tab,tab,بيانات مكتملة
1676,Enapril Plus 10/25,enalapril + H.C.T.Z. ( Hydro Chlor Thia Zide ),10mg + 25mg,قرص,اسيا,enalapril 10mg+H.C.T.Z. ( Hydro Chlor Thia Zide ) 25mg / tab,tab,بيانات مكتملة
1677,Enapril Plus 20/12.5,enalapril + H.C.T.Z. ( Hydro Chlor Thia Zide ),20mg + 12.5mg,قرص,اسيا,enalapril 20mg+H.C.T.Z. ( Hydro Chlor Thia Zide ) 12.5mg / tab,tab,بيانات مكتملة
1678,Enapril Plus 5/12.5,enalapril + H.C.T.Z. ( Hydro Chlor Thia Zide ),5mg + 12.5mg,قرص,اسيا,enalapril 5mg+H.C.T.Z. ( Hydro Chlor Thia Zide ) 12.5mg / tab,tab,بيانات مكتملة
1679,Endromax 10,alendronate Sodium,10mg,قرص,اسيا,alendronate Sodium 10mg / tab,tab,بيانات مكتملة
1680,Endromax 40,alendronate Sodium,40mg,قرص,اسيا,alendronate Sodium 40mg / tab,tab,بيانات مكتملة
1681,Endromax 5,alendronate Sodium,5mg,قرص,اسيا,alendronate Sodium 5mg / tab,tab,بيانات مكتملة
1682,Eposino 4000,erythropoietin,4000i.u.,فيال,اسيا,erythropoietin 4000i.u. / vial,vial,بيانات مكتملة
1683,ESOmepral 20,esomeprazole,20mg,كبسولة,اسيا,esomeprazole 20mg / cap,cap,بيانات مكتملة
1684,ESOmepral 40,esomeprazole,40mg,كبسولة,اسيا,esomeprazole 40mg / cap,cap,بيانات مكتملة
