معرف الدواء,اسم الدواء,المواد الفعالة,العيارات,الشكل الصيدلاني,المصنع,التركيب الأصلي,الشكل الأصلي,حالة المصدر
6031,Magoraz 500,magnesium Gluconate,500mg,قرص,رازي,magnesium Gluconate 500mg / tab,tab,بيانات مكتملة
6032,Mefalar 500,mefenamic Acid,500mg,قرص مغلف,رازي,mefenamic Acid 500mg / c-tab,coated-tab,بيانات مكتملة
6033,Micoraz,metronidazole + miconazole 200mg / ovule,750mg + ,بويضة مهبلية,رازي,metronidazole 750mg+miconazole 200mg / ovule,ovule,بيانات مكتملة
6034,Midaz,midazolam,2mg,شراب,رازي,midazolam 2mg / 5ml,syrup,بيانات مكتملة
6035,Mortimin 100,trimebutine,100mg,تحاميل,رازي,trimebutine 100mg / supp,supp,بيانات مكتملة
6036,Mortimin 50,trimebutine,50mg,أمبولة,رازي,trimebutine 50mg / amp,amp,بيانات مكتملة
6037,Moxiflox 0.5%,moxifloxacin,0.5%,قطرة أذنية,رازي,moxifloxacin 0.5%,ear-drops,بيانات مكتملة
6038,Moxiflox 400,moxifloxacin,400mg,كبسولة,رازي,moxifloxacin 400mg / cap,cap,بيانات مكتملة
6039,New Anti Cold,chlorpheniramine + paracetamol + phenylephrine,1mg + 125mg + 2.5mg,شراب,رازي,chlorpheniramine 1mg+paracetamol 125mg+phenylephrine 2.5mg / 5ml,syrup,بيانات مكتملة
6040,New Pectomex,diphenhydramine + ammoniumchloride + phenylephrine + tolu Syrup,7.5mg + 63.5mg + 5mg + 1250mg,شراب,رازي,diphenhydramine 7.5mg+ammoniumchloride 63.5mg+phenylephrine 5mg+tolu Syrup 1250mg / 5ml,syrup,بيانات مكتملة
6041,New Rabion,thiamine + vit B6 + vit B12,100mg + 100mg + 1mg,أمبولة,رازي,thiamine 100mg+vit B6 100mg+vit B12 1mg / amp,amp,بيانات مكتملة
6042,New Rabion New,thiamine + vit B6 + vit B12,100mg + 200mg + 1mg,قرص مغلف,رازي,thiamine 100mg+vit B6 200mg+vit B12 1mg / c-tab,coated-tab,بيانات مكتملة
6043,New Ratamin,multi Vitamins,,قرص,رازي,multi Vitamins / tab,tab,بيانات مكتملة
6044,New Razimol,pamabrom + paracetamol,25mg + 500mg,قرص مغلف,رازي,pamabrom 25mg+paracetamol 500mg / tab,coated-tab,بيانات مكتملة
6045,Noroxacine 400,norfloxacin,400mg,قرص مغلف,رازي,norfloxacin 400mg / c-tab,coated-tab,بيانات مكتملة
6046,Olsum 20,esomeprazole,20mg,كبسولة,رازي,esomeprazole 20mg / cap,cap,بيانات مكتملة
6047,Olsum 40,esomeprazole,40mg,كبسولة,رازي,esomeprazole 40mg / cap,cap,بيانات مكتملة
6048,Orlist 120,orlistat,120mg,كبسولة,رازي,orlistat 120mg / cap,cap,بيانات مكتملة
6049,Orlist 60,orlistat,120mg,كبسولة,رازي,orlistat 120mg / cap,cap,بيانات مكتملة
6050,Osteo Raz,chondroitin + glucos Amine,400mg + 500mg,قرص مغلف,رازي,chondroitin 400mg+glucos Amine 500mg / tab,coated-tab,بيانات مكتملة
6051,Otofen,phenazone + procaine 10mg / ml,50mg + ,قطرة أذنية,رازي,phenazone 50mg+procaine 10mg / ml,ear-drops,بيانات مكتملة
6052,Pambaraz 250,amino Methyl Benzoic Acid,250mg,قرص,رازي,amino Methyl Benzoic Acid 250mg / tab,tab,بيانات مكتملة
6053,Pambaraz 50,amino Methyl Benzoic Acid,50mg,أمبولة,رازي,amino Methyl Benzoic Acid 50mg / amp,amp,بيانات مكتملة
6054,Parkoraz 1,pergolide,1mg,قرص,رازي,pergolide 1mg / tab,tab,بيانات مكتملة
6055,Pirodine 20,piroxicam,20mg,تحاميل,رازي,piroxicam 20mg / supp,supp,بيانات مكتملة
6056,Progena,betamethasone Dipropionate + gentamicin,0.064% + 0.1%,كريم,رازي,betamethasone Dipropionate 0.064%+gentamicin 0.1%,cream,بيانات مكتملة
6057,Psoriatin 10,acitretin,10mg,كبسولة,رازي,acitretin 10mg / cap,cap,بيانات مكتملة
6058,Psoriatin 25,acitretin,25mg,كبسولة,رازي,acitretin 25mg / cap,cap,بيانات مكتملة
6059,Quadison,betamethasone + clioquinol + gentamicin + tolnaftate,0.05% + 1% + 0.1% + 1%,كريم,رازي,betamethasone 0.05%+clioquinol 1%+gentamicin 0.1%+tolnaftate 1%,cream,بيانات مكتملة
6060,Rabestine 8,betahistine,8mg,قرص,رازي,betahistine 8mg / tab,tab,بيانات مكتملة
6061,Rabid,acetyl Salicylic Acid + caffeine + paracetamol,250mg + 65mg + 250mg,قرص مغلف,رازي,acetyl Salicylic Acid 250mg+caffeine 65mg+paracetamol 250mg / c-tab,coated-tab,بيانات مكتملة
6062,Rabyon Fort,thiamine + vit B6 + vit B12,250mg + 250mg + 1mg,قرص,رازي,thiamine 250mg+vit B6 250mg+vit B12 1mg / tab,tab,بيانات مكتملة
6063,Racamil 15,meloxicam,15mg,أمبولة,رازي,meloxicam 15mg / amp,amp,بيانات مكتملة
6064,Rageraz 25,cinnarizine,25mg,قرص مغلف,رازي,cinnarizine 25mg / c-tab,coated-tab,بيانات مكتملة
6065,Rageraz 75,cinnarizine,75mg,قرص مغلف,رازي,cinnarizine 75mg / c-tab,coated-tab,بيانات مكتملة
6066,Ralazin 500,sulfasalazine,500mg,تحاميل,رازي,sulfasalazine 500mg / supp,supp,بيانات مكتملة
6067,Ralazine 500,sulfasalazine,500mg,قرص مغلف,رازي,sulfasalazine 500mg / tab,coated-tab,بيانات مكتملة
6068,Ralox,aluminium Hydroxide + magnesium Hydroxide,225mg + 200mg,شراب,رازي,aluminium Hydroxide 225mg+magnesium Hydroxide 200mg / 5ml,syrup,بيانات مكتملة
6069,Ramadole 100,tramadol,100mg,أمبولة,رازي,tramadol 100mg / amp,amp,بيانات مكتملة
6070,Ramadole 50,tramadol,50mg,كبسولة,رازي,tramadol 50mg / cap,cap,بيانات مكتملة
6071,Raproxen 250,naproxen,250mg,تحاميل,رازي,naproxen 250mg / supp,supp,بيانات مكتملة
6072,Rasart 100,losartan,100mg,قرص مغلف,رازي,losartan 100mg / tab,coated-tab,بيانات مكتملة
6073,Rasart 25,losartan,25mg,قرص مغلف,رازي,losartan 25mg / tab,coated-tab,بيانات مكتملة
6074,Rasart 50,losartan,50mg,قرص مغلف,رازي,losartan 50mg / tab,coated-tab,بيانات مكتملة
6075,Rasart Plus 12.5/50,H.C.T.Z. ( Hydro Chlor Thia Zide ) + losartan,12.5mg + 50mg,قرص مغلف,رازي,H.C.T.Z. ( Hydro Chlor Thia Zide ) 12.5mg+losartan 50mg / c-tab,coated-tab,بيانات مكتملة
6076,Rasart Plus 25/100,H.C.T.Z. ( Hydro Chlor Thia Zide ) + losartan,25mg + 100mg,قرص مغلف,رازي,H.C.T.Z. ( Hydro Chlor Thia Zide ) 25mg+losartan 100mg / c-tab,coated-tab,بيانات مكتملة
6077,Rasperine 162,acetyl Salicylic Acid,162mg,قرص مغلف,رازي,acetyl Salicylic Acid 162mg / tab,coated-tab,بيانات مكتملة
6078,Rasperine 500,acetyl Salicylic Acid,500mg,قرص,رازي,acetyl Salicylic Acid 500mg / tab,tab,بيانات مكتملة
6079,Rasperine 81,acetyl Salicylic Acid,81mg,قرص,رازي,acetyl Salicylic Acid 81mg / tab,tab,بيانات مكتملة
6080,Ratamin,minerals + multivitamins, + ,شراب,رازي,minerals+multivitamins / 5ml,syrup,بيانات مكتملة
6081,Ratamin M,minerals + multivitamins, + ,قرص مغلف,رازي,minerals+multivitamins / c-tab,coated-tab,بيانات مكتملة
6082,Ratirizine 10,cetirizine,10mg,قرص مغلف,رازي,cetirizine 10mg / c-tab,coated-tab,بيانات مكتملة
6083,Ratirizine 5,cetirizine,5mg,قرص مغلف,رازي,cetirizine 5mg / c-tab,coated-tab,بيانات مكتملة
6084,Raviste Allergy 1,clemastine,1mg,قرص,رازي,clemastine 1mg / tab,tab,بيانات مكتملة
6085,Raviste Allergy 2,clemastine,2mg,أمبولة,رازي,clemastine 2mg / amp,amp,بيانات مكتملة
6086,Ravitin A,calcium Phosphate + vit A + vit D3 + ascorbic Acid,200mg + 1000i.u. + 100i.u. + 25mg,قرص مغلف,رازي,calcium Phosphate 200mg+vit A 1000i.u.+vit D3 100i.u.+ascorbic Acid 25mg / c-tab,coated-tab,بيانات مكتملة
6087,Raxine 0.3%,ofloxacin,0.3%,قطرة أذنية,رازي,ofloxacin 0.3%,ear-drops,بيانات مكتملة
6088,Razen 5,serratiopeptidase,5mg,قرص مغلف,رازي,serratiopeptidase 5mg / c-tab,coated-tab,بيانات مكتملة
6089,Razen Forte 10,serratiopeptidase,10mg,قرص مغلف,رازي,serratiopeptidase 10mg / c-tab,coated-tab,بيانات مكتملة
6090,Razid 200,nifuroxazide,200mg,قرص مغلف,رازي,nifuroxazide 200mg / c-tab,coated-tab,بيانات مكتملة
6091,Razid 220,nifuroxazide,220mg,شراب,رازي,nifuroxazide 220mg / 5ml,syrup,بيانات مكتملة
6092,Razidilan 10,isoxsuprine,10mg,قرص,رازي,isoxsuprine 10mg / tab,tab,بيانات مكتملة
6093,Razidilan 20,isoxsuprine,20mg,قرص,رازي,isoxsuprine 20mg / tab,tab,بيانات مكتملة
6094,Razilax 10,bisacodyl 10mg / ml,,قطرات فموية,رازي,bisacodyl 10mg / ml,oral-drops,بيانات مكتملة
6095,Razilax 7.5,Sod.Picosulfate 7.5mg / ml,,قطرات فموية,رازي,Sod.Picosulfate 7.5mg / ml,oral-drops,بيانات مكتملة
6096,Razilit 300,lithium Carbonate,300mg,قرص مغلف,رازي,lithium Carbonate 300mg / c-tab,coated-tab,بيانات مكتملة
6097,Razilit 400,lithium Carbonate,400mg,قرص مغلف,رازي,lithium Carbonate 400mg / c-tab,coated-tab,بيانات مكتملة
6098,Razimol 100,paracetamol 100mg / ml,,قطرات فموية,رازي,paracetamol 100mg / ml,oral-drops,بيانات مكتملة
6099,Razimol 120,paracetamol,120mg,شراب,رازي,paracetamol 120mg / 5ml,syrup,بيانات مكتملة
6100,Razimol 125,paracetamol,125mg,تحاميل,رازي,paracetamol 125mg / supp,supp,بيانات مكتملة
6101,Razimol 150,paracetamol,150mg,أمبولة,رازي,paracetamol 150mg / amp,amp,بيانات مكتملة
6102,Razimol 250,paracetamol,250mg,تحاميل,رازي,paracetamol 250mg / supp,supp,بيانات مكتملة
6103,Razimol 375,paracetamol,375mg,أمبولة,رازي,paracetamol 375mg / 5ml,amp,بيانات مكتملة
6104,Razimol 500,paracetamol,500mg,oval-tab,رازي,paracetamol 500mg / tab,oval-tab,بيانات مكتملة
6105,Razimol 80,paracetamol,80mg,قرص,رازي,paracetamol 80mg / tab,tab,بيانات مكتملة
6106,Razimol Acti Fast 500,paracetamol,500mg,قرص مغلف,رازي,paracetamol 500mg / c-tab,coated-tab,بيانات مكتملة
6107,Razimol Cold&Flu,caffeine + paracetamol + phenylephrine,25mg + 500mg + 5mg,قرص مغلف,رازي,caffeine 25mg+paracetamol 500mg+phenylephrine 5mg / tab,coated-tab,بيانات مكتملة
6108,Razimol Fort 1000,paracetamol,1000mg,قرص مغلف,رازي,paracetamol 1000mg / c-tab,coated-tab,بيانات مكتملة
6109,Razimol Night,diphenhydramine + paracetamol,25mg + 500mg,قرص مغلف,رازي,diphenhydramine 25mg+paracetamol 500mg / c-tab,coated-tab,بيانات مكتملة
6110,Razipan,ivy Extract,35mg,شراب,رازي,ivy Extract 35mg / 5ml,syrup,بيانات مكتملة
6111,Razitel 400,praziquantel,400mg,قرص,رازي,praziquantel 400mg / tab,tab,بيانات مكتملة
6112,Razitel 600,praziquantel,600mg,قرص,رازي,praziquantel 600mg / tab,tab,بيانات مكتملة
6113,Razopril 10,fosinopril,10mg,قرص,رازي,fosinopril 10mg / tab,tab,بيانات مكتملة
6114,Razopril 20,fosinopril,20mg,قرص,رازي,fosinopril 20mg / tab,tab,بيانات مكتملة
6115,Razopril 40,fosinopril,40mg,قرص,رازي,fosinopril 40mg / tab,tab,بيانات مكتملة
6116,Refloxacine 400,pefloxacin,400mg,قرص مغلف,رازي,pefloxacin 400mg / c-tab,coated-tab,بيانات مكتملة
6117,Rinovin,antazoline + naphazoline 0.250mg / ml,5mg + ,nasal-drops,رازي,antazoline 5mg+naphazoline 0.250mg / ml,nasal-drops,بيانات مكتملة
6118,Rofen 100,ketoprofen,100mg,قرص مغلف,رازي,ketoprofen 100mg / c-tab,coated-tab,بيانات مكتملة
6119,Rofen 2.5%,ketoprofen,2.5%,جل,رازي,ketoprofen 2.5%,gel,بيانات مكتملة
6120,Rofen 200,ketoprofen,200mg,كبسولة,رازي,ketoprofen 200mg / cap,cap,بيانات مكتملة
6121,Rofen 50,ketoprofen,50mg,قرص مغلف,رازي,ketoprofen 50mg / c-tab,coated-tab,بيانات مكتملة
6122,Rouza 0.5,pizotifen,0.5mg,شراب,رازي,pizotifen 0.5mg / 5ml,syrup,بيانات مكتملة
6123,Sexobine 5,yohimbine,5mg,قرص,رازي,yohimbine 5mg / tab,tab,بيانات مكتملة
6124,Skino Raz 15%,azelaic Acid,15%,جل,رازي,azelaic Acid 15%,gel,بيانات مكتملة
6125,Spirolone 100,spironolactone,100mg,قرص مغلف,رازي,spironolactone 100mg / c-tab,coated-tab,بيانات مكتملة
6126,Spirolone 25,spironolactone,25mg,قرص مغلف,رازي,spironolactone 25mg / c-tab,coated-tab,بيانات مكتملة
6127,Spirolone 50,spironolactone,50mg,قرص مغلف,رازي,spironolactone 50mg / c-tab,coated-tab,بيانات مكتملة
6128,Talna 0.4,tamsulosin,0.4mg,SR-cap,رازي,tamsulosin 0.4mg / cap,SR-cap,بيانات مكتملة
6129,Thymolife 490,thyme Extract,490mg,شراب,رازي,thyme Extract 490mg / 5ml,syrup,بيانات مكتملة
6130,Tridoka,lidocaine + tribenoside,2% + 5%,rectal-cream,رازي,lidocaine 2%+tribenoside 5%,rectal-cream,بيانات مكتملة
6131,Trimezol,sulfamethoxazole + trimethoprim,200mg + 40mg,شراب,رازي,sulfamethoxazole 200mg+trimethoprim 40mg / 5ml,syrup,بيانات مكتملة
6132,Trimezol Forte,sulfamethoxazole + trimethoprim,800mg + 160mg,قرص مغلف,رازي,sulfamethoxazole 800mg+trimethoprim 160mg / c-tab,coated-tab,بيانات مكتملة
6133,Trospin 20,trospium Chloride,20mg,قرص مغلف,رازي,trospium Chloride 20mg / c-tab,coated-tab,بيانات مكتملة
6134,Trospin 5,trospium Chloride,5mg,قرص مغلف,رازي,trospium Chloride 5mg / c-tab,coated-tab,بيانات مكتملة
6135,Tussicod 7.5,butamirate,7.5mg,شراب,رازي,butamirate 7.5mg / 5ml,syrup,بيانات مكتملة
6136,Uristop 15,propiverine,15mg,قرص مغلف,رازي,propiverine 15mg / c-tab,coated-tab,بيانات مكتملة
6137,Ursoraz 250,urso De Oxy Cholic Acid,250mg,شراب,رازي,urso De Oxy Cholic Acid 250mg / 5ml,syrup,بيانات مكتملة
6138,Ursoraz 400,urso De Oxy Cholic Acid,400mg,قرص,رازي,urso De Oxy Cholic Acid 400mg / tab,tab,بيانات مكتملة
6139,Verydol 400,etodolac,400mg,قرص مغلف,رازي,etodolac 400mg / c-tab,coated-tab,بيانات مكتملة
6140,Verydol 600,etodolac,600mg,قرص مغلف,رازي,etodolac 600mg / c-tab,coated-tab,بيانات مكتملة
6141,Vidoxyl,doxylamine + vit B6,10mg + 10mg,قرص مغلف,رازي,doxylamine 10mg+vit B6 10mg / c-tab,coated-tab,بيانات مكتملة
6142,Vitamin D3 20000,"vit D3 ( cholecalciferol ) 20,000i.u. / ml",,قطرات فموية,رازي,"vit D3 ( cholecalciferol ) 20,000i.u. / ml",oral-drops,بيانات مكتملة
6143,Voltaraze 1%,diclofenac Di Ethyl Ammonium,1.16%,جل,رازي,diclofenac Di Ethyl Ammonium 1.16%,gel,بيانات مكتملة
6144,Voltaraze 100,diclofenac Sodium,100mg,تحاميل,رازي,diclofenac Sodium 100mg / supp,supp,بيانات مكتملة
6145,Voltaraze 12.5,diclofenac Sodium,12.5mg,تحاميل,رازي,diclofenac Sodium 12.5mg / supp,supp,بيانات مكتملة
6146,Voltaraze 25,diclofenac Sodium,25mg,تحاميل,رازي,diclofenac Sodium 25mg / supp,supp,بيانات مكتملة
6147,Voltaraze 50,diclofenac Sodium,50mg,قرص مغلف,رازي,diclofenac Sodium 50mg / tab,coated-tab,بيانات مكتملة
6148,Voltaraze 75,diclofenac Sodium,75mg,أمبولة,رازي,diclofenac Sodium 75mg / amp,amp,بيانات مكتملة
6149,Voltaraze K 50,diclofenac Potassium,50mg,قرص,رازي,diclofenac Potassium 50mg / tab,tab,بيانات مكتملة
6150,Voltaraze SR 100,diclofenac Sodium 100mg / SR-tab,,SR-cap,رازي,diclofenac Sodium 100mg / SR-tab,SR-cap,بيانات مكتملة
6151,Voperan 10,metoclopramide,10mg,قرص مغلف,رازي,metoclopramide 10mg / c-tab,coated-tab,بيانات مكتملة
6152,Voperan 2.6,metoclopramide 5mg / ml,,قطرات فموية,رازي,metoclopramide 5mg / ml,oral-drops,بيانات مكتملة
6153,Voperan 20,metoclopramide,20mg,تحاميل,رازي,metoclopramide 20mg / supp,supp,بيانات مكتملة
6154,Voperan 5,metoclopramide,5mg,شراب,رازي,metoclopramide 5mg / 5ml,syrup,بيانات مكتملة
6155,Zidoraxan 500,nitazoxanide,500mg,قرص مغلف,رازي,nitazoxanide 500mg / c-tab,coated-tab,بيانات مكتملة
6156,Zido Raxan 500,nitazoxanide,500mg,قرص مغلف,رازي,nitazoxanide 500mg / c-tab,coated-tab,بيانات مكتملة
6157,Zinko C,ascorbic Acid + zinc Sulfate,200mg + 5mg,كبسولة,رازي,ascorbic Acid 200mg+zinc Sulfate 5mg / cap,cap,بيانات مكتملة
6158,Zitroxi 250,azithromycin,250mg,قرص مغلف,رازي,azithromycin 250mg / c-tab,coated-tab,بيانات مكتملة
6159,Zitroxi 500,azithromycin,500mg,قرص مغلف,رازي,azithromycin 500mg / c-tab,coated-tab,بيانات مكتملة
6160,Zitroxi 600,azithromycin,600mg,قرص مغلف,رازي,azithromycin 600mg / c-tab,coated-tab,بيانات مكتملة
6161,Zoloraz 2.5,zolmitriptan,2.5mg,قرص,رازي,zolmitriptan 2.5mg / tab,tab,بيانات مكتملة
6162,Zoloraz 5,zolmitriptan,5mg,قرص,رازي,zolmitriptan 5mg / tab,tab,بيانات مكتملة
6163,Acomate 10,zafirlukast,10mg,قرص مغلف,راشا,zafirlukast 10mg / c-tab,coated-tab,بيانات مكتملة
6164,Acomate 20,zafirlukast,20mg,قرص مغلف,راشا,zafirlukast 20mg / c-tab,coated-tab,بيانات مكتملة
6165,Amarium 1,glimepiride,1mg,قرص,راشا,glimepiride 1mg / tab,tab,بيانات مكتملة
6166,Amarium 2,glimepiride,2mg,قرص,راشا,glimepiride 2mg / tab,tab,بيانات مكتملة
6167,Amarium 3,glimepiride,3mg,قرص,راشا,glimepiride 3mg / tab,tab,بيانات مكتملة
6168,Amarium 4,glimepiride,4mg,قرص,راشا,glimepiride 4mg / tab,tab,بيانات مكتملة
6169,Amlovask 5,amlodipine,5mg,كبسولة,راشا,amlodipine 5mg / cap,cap,بيانات مكتملة
6170,Avoril 150,irbesartan,150mg,قرص,راشا,irbesartan 150mg / tab,tab,بيانات مكتملة
6171,Avoril 300,irbesartan,300mg,قرص,راشا,irbesartan 300mg / tab,tab,بيانات مكتملة
6172,Avoril 75,irbesartan,75mg,قرص,راشا,irbesartan 75mg / tab,tab,بيانات مكتملة
6173,Bebedor,diphenhydramine,12.5mg,شراب,راشا,diphenhydramine 12.5mg / 5ml,syrup,بيانات مكتملة
6174,Bitamol 2,salbutamol,2mg,شراب,راشا,salbutamol 2mg / 5ml,syrup,بيانات مكتملة
6175,Cedine 200,cimetidine,200mg,قرص مغلف,راشا,cimetidine 200mg / c-tab,coated-tab,بيانات مكتملة
6176,Cedine 400,cimetidine,400mg,قرص مغلف,راشا,cimetidine 400mg / c-tab,coated-tab,بيانات مكتملة
6177,Chenoracha 250,chenodeoxycholic Acid,250mg,كبسولة,راشا,chenodeoxycholic Acid 250mg / cap,cap,بيانات مكتملة
6178,Cialestine 10,tadalafil,10mg,قرص مغلف,راشا,tadalafil 10mg / c-tab,coated-tab,بيانات مكتملة
6179,Cialestine 20,tadalafil,20mg,قرص مغلف,راشا,tadalafil 20mg / c-tab,coated-tab,بيانات مكتملة
6180,Ciprocin 250,ciprofloxacin,250mg,قرص مغلف,راشا,ciprofloxacin 250mg / c-tab,coated-tab,بيانات مكتملة
6181,Ciprocin 500,ciprofloxacin,500mg,قرص مغلف,راشا,ciprofloxacin 500mg / c-tab,coated-tab,بيانات مكتملة
6182,Ciprocin 750,ciprofloxacin,750mg,قرص مغلف,راشا,ciprofloxacin 750mg / c-tab,coated-tab,بيانات مكتملة
6183,Clofene 50,clomiphene,50mg,قرص,راشا,clomiphene 50mg / tab,tab,بيانات مكتملة
6184,Colazoline 750,balsalazide Di Sodium,750mg,كبسولة,راشا,balsalazide Di Sodium 750mg / cap,cap,بيانات مكتملة
6185,Coximal 60,etoricoxib,60mg,قرص مغلف,راشا,etoricoxib 60mg / c-tab,coated-tab,بيانات مكتملة
6186,Coximal 90,etoricoxib,90mg,قرص مغلف,راشا,etoricoxib 90mg / c-tab,coated-tab,بيانات مكتملة
6187,Coximal Forte 120,etoricoxib,120mg,قرص مغلف,راشا,etoricoxib 120mg / c-tab,coated-tab,بيانات مكتملة
6188,Cyproterone 10,cyproterone,10mg,قرص,راشا,cyproterone 10mg / tab,tab,بيانات مكتملة
6189,Cyproterone 100,cyproterone,100mg,قرص,راشا,cyproterone 100mg / tab,tab,بيانات مكتملة
6190,Cyproterone 50,cyproterone,50mg,قرص,راشا,cyproterone 50mg / tab,tab,بيانات مكتملة
6191,Delson 30,dexlansoprazole,30mg,كبسولة,راشا,dexlansoprazole 30mg / cap,cap,بيانات مكتملة
6192,Delson 60,dexlansoprazole,60mg,كبسولة,راشا,dexlansoprazole 60mg / cap,cap,بيانات مكتملة
6193,Dexason 0.5,dexamethasone,0.5mg,قرص,راشا,dexamethasone 0.5mg / tab,tab,بيانات مكتملة
6194,Dexason 0.75,dexamethasone,0.75mg,قرص,راشا,dexamethasone 0.75mg / tab,tab,بيانات مكتملة
6195,Dexason 1.5,dexamethasone,1.5mg,قرص,راشا,dexamethasone 1.5mg / tab,tab,بيانات مكتملة
6196,Dexason 20,dexamethasone,20mg,قرص,راشا,dexamethasone 20mg / tab,tab,بيانات مكتملة
6197,Dexason 4,dexamethasone,4mg,قرص,راشا,dexamethasone 4mg / tab,tab,بيانات مكتملة
6198,Dexason 6,dexamethasone,6mg,قرص,راشا,dexamethasone 6mg / tab,tab,بيانات مكتملة
6199,Diclo Syta,diclofenac Potassium + paracetamol,50mg + 500mg,قرص,راشا,diclofenac Potassium 50mg+paracetamol 500mg / tab,tab,بيانات مكتملة
6200,Dimitrol,amitriptyline + chlordiazepoxide,12.5mg + 5mg,كبسولة,راشا,amitriptyline 12.5mg+chlordiazepoxide 5mg / cap,cap,بيانات مكتملة
6201,Diotrim,sulfamethoxazole + trimethoprim,400mg + 80mg,قرص,راشا,sulfamethoxazole 400mg+trimethoprim 80mg / tab,tab,بيانات مكتملة
6202,Diotrim Fort,sulfamethoxazole + trimethoprim,800mg + 160mg,قرص,راشا,sulfamethoxazole 800mg+trimethoprim 160mg / tab,tab,بيانات مكتملة
6203,Dolopan 1,hyoscine 1mg / ml,,قطرات فموية,راشا,hyoscine 1mg / ml,oral-drops,بيانات مكتملة
6204,Dolopan 10,hyoscine,10mg,كبسولة,راشا,hyoscine 10mg / cap,cap,بيانات مكتملة
6205,Erceflagyl,metronidazole + nifuroxazide,600mg + 200mg,كبسولة,راشا,metronidazole 600mg+nifuroxazide 200mg / cap,cap,بيانات مكتملة
6206,Ergisol 50,levamisole,50mg,قرص,راشا,levamisole 50mg / tab,tab,بيانات مكتملة
6207,Fimar 500,diloxanide,500mg,قرص,راشا,diloxanide 500mg / tab,tab,بيانات مكتملة
