معرف الدواء,اسم الدواء,المواد الفعالة,العيارات,الشكل الصيدلاني,المصنع,التركيب الأصلي,الشكل الأصلي,حالة المصدر
9073,Fol Ce Fer,folic Acid + iron + vit B12 + ascorbic Acid,0.4mg + 28mg + 0.008mg + 60mg,كبسولة,ليم,folic Acid 0.4mg+iron 28mg+vit B12 0.008mg+ascorbic Acid 60mg / cap,cap,بيانات مكتملة
9074,Fr Inomol,caffeine + paracetamol + phenylephrine,25mg + 300mg + 5mg,كبسولة,ليم,caffeine 25mg+paracetamol 300mg+phenylephrine 5mg / c-tab,cap,بيانات مكتملة
9075,Gapapen 100,gabapentin,100mg,كبسولة,ليم,gabapentin 100mg / cap,cap,بيانات مكتملة
9076,Gapapen 300,gabapentin,300mg,كبسولة,ليم,gabapentin 300mg / cap,cap,بيانات مكتملة
9077,Gapapen 400,gabapentin,400mg,كبسولة,ليم,gabapentin 400mg / cap,cap,بيانات مكتملة
9078,Gliptamin 50/1000,metformin + vildagliptin,1000mg + 50mg,قرص مغلف,ليم,metformin 1000mg+vildagliptin 50mg / c-tab,coated-tab,بيانات مكتملة
9079,Gripalem Day&Night,caffeine + paracetamol + phenylephrine,25mg + 500mg + 5mg,كبسولة,ليم,caffeine 25mg+paracetamol 500mg+phenylephrine 5mg / c-tab,cap,بيانات مكتملة
9080,Ibuprofen 40,ibuprofen 40mg / ml,,قطرات فموية,ليم,ibuprofen 40mg / ml,oral-drops,بيانات مكتملة
9081,Info Sail,chlorpheniramine + phenylephrine,1mg + 2.5mg,شراب,ليم,chlorpheniramine 1mg+phenylephrine 2.5mg / 5ml,syrup,بيانات مكتملة
9082,Info Sail Plus,chlorpheniramine + paracetamol + phenylephrine,1mg + 125mg + 5mg,شراب,ليم,chlorpheniramine 1mg+paracetamol 125mg+phenylephrine 5mg / 5ml,syrup,بيانات مكتملة
9083,Khille,ثمار الخلة 100ملغ / كبسولة,,كبسولة,ليم,ثمار الخلة 100ملغ / كبسولة,cap,بيانات مكتملة
9084,Lavender Relaxing 400,مسحوق أوراق الخزامى 400 ملغ / كبسولة - معالجة الاكتئاب والتوتر وتخفيف آلام الطمث,,كبسولة,ليم,مسحوق أوراق الخزامى 400 ملغ / كبسولة - معالجة الاكتئاب والتوتر وتخفيف آلام الطمث,cap,بيانات مكتملة
9085,Leem Yeast,,,قرص مغلف,ليم,,coated-tab,التركيب غير موجود في APK
9086,Lemasetron 8,ondansetron,8mg,قرص مغلف,ليم,ondansetron 8mg / c-tab,coated-tab,بيانات مكتملة
9087,Leveren 120,alverine,120mg,قرص مغلف,ليم,alverine 120mg / c-tab,coated-tab,بيانات مكتملة
9088,Liver Lem 525,خلاصة الخرفيش 525 ملغ / كبسولة لمعالجة اضطراب الكبد,,كبسولة,ليم,خلاصة الخرفيش 525 ملغ / كبسولة لمعالجة اضطراب الكبد,cap,بيانات مكتملة
9089,Loperalem 2,loperamide,2mg,كبسولة,ليم,loperamide 2mg / cap,cap,بيانات مكتملة
9090,Losathiazide 100/25,H.C.T.Z. ( Hydro Chlor Thia Zide ) + losartan,25mg + 100mg,قرص مغلف,ليم,H.C.T.Z. ( Hydro Chlor Thia Zide ) 25mg+losartan 100mg / c-tab,coated-tab,بيانات مكتملة
9091,Losathiazide 50/12.5,H.C.T.Z. ( Hydro Chlor Thia Zide ) + losartan,12.5mg + 50mg,قرص مغلف,ليم,H.C.T.Z. ( Hydro Chlor Thia Zide ) 12.5mg+losartan 50mg / c-tab,coated-tab,بيانات مكتملة
9092,Magnizin,Mg + Vit B6 + Zn, +  + ,كبسولة,ليم,Mg +Vit B6 +Zn,cap,بيانات مكتملة
9093,Max Power 250,,,كبسولة,ليم,,cap,التركيب غير موجود في APK
9094,Miss Balance,نبات كف مريم لتدبير اضطرابات الطمث,,كبسولة,ليم,نبات كف مريم لتدبير اضطرابات الطمث,cap,بيانات مكتملة
9095,Novertigo 50,dimenhydrinate,50mg,قرص,ليم,dimenhydrinate 50mg / tab,tab,بيانات مكتملة
9096,Oflo 200,ofloxacin,200mg,قرص مغلف,ليم,ofloxacin 200mg / c-tab,coated-tab,بيانات مكتملة
9097,Oflo 400,ofloxacin,400mg,قرص مغلف,ليم,ofloxacin 400mg / c-tab,coated-tab,بيانات مكتملة
9098,Ome Flax 600,بذور الكتان 600 ملغ / كبسولة خافضة للكوليسترول ورافعة للمناعة,,كبسولة,ليم,بذور الكتان 600 ملغ / كبسولة خافضة للكوليسترول ورافعة للمناعة,cap,بيانات مكتملة
9099,Orlislem 120,orlistat,120mg,كبسولة,ليم,orlistat 120mg / c-tab,cap,بيانات مكتملة
9100,Rovatox 3,"spiramycin 3,000,000i.u.",,قرص مغلف,ليم,"spiramycin 3,000,000i.u. / c-tab",coated-tab,بيانات مكتملة
9101,Salazoflam 500,sulfasalazine,500mg,قرص,ليم,sulfasalazine 500mg / tab,tab,بيانات مكتملة
9102,Sampresor 100,metoprolol,100mg,قرص مغلف,ليم,metoprolol 100mg / c-tab,coated-tab,بيانات مكتملة
9103,Sampresor 50,metoprolol,50mg,قرص مغلف,ليم,metoprolol 50mg / c-tab,coated-tab,بيانات مكتملة
9104,Sampresor Plus 100/25,H.C.T.Z. ( Hydro Chlor Thia Zide ) + metoprolol,25mg + 100mg,قرص مغلف,ليم,H.C.T.Z. ( Hydro Chlor Thia Zide ) 25mg+metoprolol 100mg / c-tab,coated-tab,بيانات مكتملة
9105,Sampresor Plus 50/25,H.C.T.Z. ( Hydro Chlor Thia Zide ) + metoprolol,25mg + 50mg,قرص مغلف,ليم,H.C.T.Z. ( Hydro Chlor Thia Zide ) 25mg+metoprolol 50mg / c-tab,coated-tab,بيانات مكتملة
9106,Santa Migra,اقحوان,,كبسولة,ليم,اقحوان,cap,بيانات مكتملة
9107,Sennaleem,senna Leavs,450mg,كبسولة,ليم,senna Leavs 450mg / cap,cap,بيانات مكتملة
9108,Sodifenac 50,diclofenac Sodium,50mg,قرص مغلف,ليم,diclofenac Sodium 50mg / c-tab,coated-tab,بيانات مكتملة
9109,Spira M,metronidazole + spiramycin,125mg + 750000i.u.,قرص مغلف,ليم,metronidazole 125mg+spiramycin 750000i.u. / c-tab,coated-tab,بيانات مكتملة
9110,Spira MFort,metronidazole + spiramycin,250mg + 1500000i.u.,قرص مغلف,ليم,metronidazole 250mg+spiramycin 1500000i.u. / c-tab,coated-tab,بيانات مكتملة
9111,Stava 300,garlic Extract ةل / ؤشح‎300,,كبسولة,ليم,garlic Extract ةل / ؤشح‎300,cap,بيانات مكتملة
9112,Suraflam 100,tiaprofenic Acid,100mg,قرص,ليم,tiaprofenic Acid 100mg / tab,tab,بيانات مكتملة
9113,Suraflam 300,tiaprofenic Acid,300mg,قرص,ليم,tiaprofenic Acid 300mg / tab,tab,بيانات مكتملة
9114,Thymolem,thyme Liquid Extract,480mg,كبسولة,ليم,thyme Liquid Extract 480mg / 5ml,cap,بيانات مكتملة
9115,Thymolem Plus,زعتر بري + بذور الحلبة, + ,كبسولة,ليم,زعتر بري +بذور الحلبة,cap,بيانات مكتملة
9116,Tribul X 375,tribulus Terrestris,375mg,كبسولة,ليم,tribulus Terrestris 375mg / cap,cap,بيانات مكتملة
9117,Trivilem 100,thiamine + vit B6 + vit B12,100mg + 100mg + 0.1mg,كبسولة,ليم,thiamine 100mg+vit B6 100mg+vit B12 0.1mg / cap,cap,بيانات مكتملة
9118,Trivilem 50,thiamine + vit B6 + vit B12,100mg + 100mg + 0.050mg,كبسولة,ليم,thiamine 100mg+vit B6 100mg+vit B12 0.050mg / cap,cap,بيانات مكتملة
9119,Turmeric,خلاصة الكركم لمعالجة الكبد,,كبسولة,ليم,خلاصة الكركم لمعالجة الكبد,cap,بيانات مكتملة
9120,Uristone,عرعر + عنب الدب + ذيل الفرس + خلة من أجل إذابة الحصيات البولية, +  +  + ,كبسولة,ليم,عرعر +عنب الدب +ذيل الفرس +خلة من أجل إذابة الحصيات البولية,cap,بيانات مكتملة
9121,Vascoseed,بذور العنب 500 ملغ / كبسولة,,كبسولة,ليم,بذور العنب 500 ملغ / كبسولة,cap,بيانات مكتملة
9122,Veinonet,حلبة,,كبسولة,ليم,حلبة,cap,بيانات مكتملة
9123,Vitamin B1,,,كبسولة,ليم,,cap,التركيب غير موجود في APK
9124,Voriconazole 200,voriconazole,200mg,قرص مغلف,ليم,voriconazole 200mg / c-tab,coated-tab,بيانات مكتملة
9125,Voriconazole 50,voriconazole,50mg,قرص مغلف,ليم,voriconazole 50mg / c-tab,coated-tab,بيانات مكتملة
9126,Zentryl 200,albendazole,200mg,معلق,ليم,albendazole 200mg / 5ml,susp,بيانات مكتملة
9127,Aironal 1.5,terbutaline,1.5mg,شراب,ماجيكو,terbutaline 1.5mg / 5ml,syrup,بيانات مكتملة
9128,Aironal 2.5,terbutaline,2.5mg,قرص,ماجيكو,terbutaline 2.5mg / tab,tab,بيانات مكتملة
9129,Aironex,bromhexine + guaifenesin + menthol + terbutaline,4mg + 50mg + 2.5mg + 1.25mg,شراب,ماجيكو,bromhexine 4mg+guaifenesin 50mg+menthol 2.5mg+terbutaline 1.25mg / 5ml,syrup,بيانات مكتملة
9130,Anthelmin 100,mebendazole,100mg,معلق,ماجيكو,mebendazole 100mg / 5ml,susp,بيانات مكتملة
9131,Appetent BC,cyproheptadine + thiamine + vit B2 + vit B6 + ascorbic Acid + vit PP,4mg + 0.6mg + 0.75mg + 0.67mg + 22mg + 7mg,شراب,ماجيكو,cyproheptadine 4mg+thiamine 0.6mg+vit B2 0.75mg+vit B6 0.67mg+ascorbic Acid 22mg+vit PP 7mg / 5ml,syrup,بيانات مكتملة
9132,Betamizole,diloxanide + metronidazole,125mg + 100mg,شراب,ماجيكو,diloxanide 125mg+metronidazole 100mg / 5ml,syrup,بيانات مكتملة
9133,Bifect 2/30,glimepiride + pioglitazone,2mg + 30mg,قرص,ماجيكو,glimepiride 2mg+pioglitazone 30mg / c-tab,tab,بيانات مكتملة
9134,Bifect 4/30,glimepiride + pioglitazone,4mg + 30mg,قرص,ماجيكو,glimepiride 4mg+pioglitazone 30mg / c-tab,tab,بيانات مكتملة
9135,Bismuth,bismuth Subsalicylate,262mg,معلق,ماجيكو,bismuth Subsalicylate 262mg / 5ml,susp,بيانات مكتملة
9136,Bismuth Forte,bismuth Subsalicylate,525mg,معلق,ماجيكو,bismuth Subsalicylate 525mg / 5ml,susp,بيانات مكتملة
9137,Cavian Fort 20,vardenafil,20mg,قرص مغلف,ماجيكو,vardenafil 20mg / c-tab,coated-tab,بيانات مكتملة
9138,Cevimag 100,ascorbic Acid 100mg / ml,,قطرات فموية,ماجيكو,ascorbic Acid 100mg / ml,oral-drops,بيانات مكتملة
9139,Chloroquine Phosphate 80,chloroquine Phosphate,80mg,شراب,ماجيكو,chloroquine Phosphate 80mg / 5ml,syrup,بيانات مكتملة
9140,Doxylamine 6.25,doxylamine,6.25mg,شراب,ماجيكو,doxylamine 6.25mg / 5ml,syrup,بيانات مكتملة
9141,Doxylamine B6,doxylamine + vit B6,10mg + 10mg,قرص مغلف,ماجيكو,doxylamine 10mg+vit B6 10mg / c-tab,coated-tab,بيانات مكتملة
9142,Effortan,etilefrine 7.5mg / ml,,قطرات فموية,ماجيكو,etilefrine 7.5mg / ml,oral-drops,بيانات مكتملة
9143,Eglonal 25,sulpiride,25mg,شراب,ماجيكو,sulpiride 25mg / 5ml,syrup,بيانات مكتملة
9144,Eglonal 50,sulpiride,50mg,كبسولة,ماجيكو,sulpiride 50mg / cap,cap,بيانات مكتملة
9145,Epiphylline 125,acefylline,125mg,شراب,ماجيكو,acefylline 125mg / 5ml,syrup,بيانات مكتملة
9146,Expectol 30,ambroxol,30mg,قرص,ماجيكو,ambroxol 30mg / cap,tab,بيانات مكتملة
9147,Ferromag B,iron + thiamine + vit B2 + vit PP,37mg + 1mg + 1mg + 10mg,شراب,ماجيكو,iron 37mg+thiamine 1mg+vit B2 1mg+vit PP 10mg / 5ml,syrup,بيانات مكتملة
9148,Fluvermin 100,flubendazole,100mg,معلق,ماجيكو,flubendazole 100mg / 5ml,susp,بيانات مكتملة
9149,Furantin 100,nitrofurantoin,100mg,قرص,ماجيكو,nitrofurantoin 100mg / tab,tab,بيانات مكتملة
9150,Furantin 25,nitrofurantoin,25mg,معلق,ماجيكو,nitrofurantoin 25mg / 5ml,susp,بيانات مكتملة
9151,Furantin 50,nitrofurantoin,50mg,قرص,ماجيكو,nitrofurantoin 50mg / tab,tab,بيانات مكتملة
9152,Furantin B6 100/20,nitrofurantoin + vit B6,100mg + 20mg,قرص,ماجيكو,nitrofurantoin 100mg+vit B6 20mg / tab,tab,بيانات مكتملة
9153,Furantin B6 50/7,nitrofurantoin + vit B6,50mg + 7mg,قرص,ماجيكو,nitrofurantoin 50mg+vit B6 7mg / tab,tab,بيانات مكتملة
9154,Ginseng 46,ginseng,46mg,شراب,ماجيكو,ginseng 46mg / 5ml,syrup,بيانات مكتملة
9155,Greap Water,dill Oil + sodium Bi Carbonate,2.28mg + 52.5mg,شراب,ماجيكو,dill Oil 2.28mg+sodium Bi Carbonate 52.5mg / 5ml,syrup,بيانات مكتملة
9156,Kidnex Fench,anethol + broneol + camphene15% + cineol + fenchone + pinene,4% + 10% +  + 3% + 4% + 31%,قطرات فموية,ماجيكو,anethol 4%+broneol 10%+camphene15%+cineol 3%+fenchone 4%+pinene 31%,oral-drops,بيانات مكتملة
9157,Kidnex Ment,broneol + camphene + cineol + menthol + menthonum + pinene 170mg / ml,50mg + 50mg + 320mg + 20mg + 60mg + ,قطرات فموية,ماجيكو,broneol 50mg+camphene 50mg+cineol 320mg+menthol 20mg+menthonum 60mg+pinene 170mg / ml,oral-drops,بيانات مكتملة
9158,Laxomin 375,magnesium Hydroxide,375mg,معلق,ماجيكو,magnesium Hydroxide 375mg / 5ml,susp,بيانات مكتملة
9159,Lowzimag,ezetimibe + rosuvastatin,10mg + 10mg,قرص مغلف,ماجيكو,ezetimibe 10mg+rosuvastatin 10mg / c-tab,coated-tab,بيانات مكتملة
9160,Magichol,borneol + camphene + cineol + menthol + menthone + pinene,5% + 5% + 2% + 32% + 6% + 17%,قطرات فموية,ماجيكو,borneol 5%+camphene 5%+cineol 2%+menthol 32%+menthone 6%+pinene 17%,oral-drops,بيانات مكتملة
9161,Magigel,aluminium Hydroxide + magnesium Hydroxide + oxethazaine,405mg + 100mg + 10mg,معلق,ماجيكو,aluminium Hydroxide 405mg+magnesium Hydroxide 100mg+oxethazaine 10mg / 5ml,susp,بيانات مكتملة
9162,Magi Heart 20,tri Meta Zidine,20mg,قرص مغلف,ماجيكو,tri Meta Zidine 20mg / c-tab,coated-tab,بيانات مكتملة
9163,Magi Heart 35,tri Meta Zidine,35mg,قرص مغلف,ماجيكو,tri Meta Zidine 35mg / c-tab,coated-tab,بيانات مكتملة
9164,Magi Press 10/2.5,amlodipine + benazepril,2.5mg + 10mg,كبسولة,ماجيكو,amlodipine 2.5mg+benazepril 10mg / cap,cap,بيانات مكتملة
9165,Magi Press 10/5,amlodipine + benazepril,5mg + 10mg,كبسولة,ماجيكو,amlodipine 5mg+benazepril 10mg / cap,cap,بيانات مكتملة
9166,Magi Press 20/10,amlodipine + benazepril,10mg + 20mg,كبسولة,ماجيكو,amlodipine 10mg+benazepril 20mg / cap,cap,بيانات مكتملة
9167,Magi Press 20/5,amlodipine + benazepril,5mg + 20mg,كبسولة,ماجيكو,amlodipine 5mg+benazepril 20mg / cap,cap,بيانات مكتملة
9168,Magi Press 40/10,amlodipine + benazepril,10mg + 40mg,كبسولة,ماجيكو,amlodipine 10mg+benazepril 40mg / cap,cap,بيانات مكتملة
9169,Magi Press 40/5,amlodipine + benazepril,5mg + 40mg,كبسولة,ماجيكو,amlodipine 5mg+benazepril 40mg / cap,cap,بيانات مكتملة
9170,Magnom B6,magnesium Glycero Phosphate + vit B6,618mg + 10mg,قرص,ماجيكو,magnesium Glycero Phosphate 618mg+vit B6 10mg / tab,tab,بيانات مكتملة
9171,Meclan 25,meclizine,25mg,قرص,ماجيكو,meclizine 25mg / tab,tab,بيانات مكتملة
9172,Meclan 50,meclizine,50mg,قرص,ماجيكو,meclizine 50mg / tab,tab,بيانات مكتملة
9173,Memantine Plus,donepezil + memantine,10mg + 20mg,قرص مغلف,ماجيكو,donepezil 10mg+memantine 20mg / c-tab,coated-tab,بيانات مكتملة
9174,Meta Spray,indomethacin 10mg / ml,,محلول,ماجيكو,indomethacin 10mg / ml,solu,بيانات مكتملة
9175,Mimex 10,carbazochrome,10mg,قرص مغلف,ماجيكو,carbazochrome 10mg / c-tab,coated-tab,بيانات مكتملة
9176,Mimex 15,carbazochrome 15mg / ml,,قطرات فموية,ماجيكو,carbazochrome 15mg / ml,oral-drops,بيانات مكتملة
9177,Natuzid 10,bendro Flumethiazide,10mg,قرص,ماجيكو,bendro Flumethiazide 10mg / tab,tab,بيانات مكتملة
9178,Natuzid 2.5,bendro Flumethiazide,2.5mg,قرص,ماجيكو,bendro Flumethiazide 2.5mg / tab,tab,بيانات مكتملة
9179,Natuzid 5,bendro Flumethiazide,5mg,قرص,ماجيكو,bendro Flumethiazide 5mg / tab,tab,بيانات مكتملة
