معرف الدواء,اسم الدواء,المواد الفعالة,العيارات,الشكل الصيدلاني,المصنع,التركيب الأصلي,الشكل الأصلي,حالة المصدر
4530,Sulfa Bet,sulfamethoxazol + trimethoprime,200mg + 40mg,معلق,بيتا,sulfamethoxazol 200mg+trimethoprime 40mg / 5ml,susp,بيانات مكتملة
4531,Sulfa Bet DS,sulfamethoxazol + trimethoprime,800mg + 160mg,قرص,بيتا,sulfamethoxazol 800mg+trimethoprime 160mg / tab,tab,بيانات مكتملة
4532,Uro Treat,,,معلق,بيتا,,susp,التركيب غير موجود في APK
4533,XGrippe Complet,,,كبسولة,بيتا,,cap,التركيب غير موجود في APK
4534,Zitroxid 200,azithromycin,200mg,dry-syrup,بيتا,azithromycin 200mg / 5ml,dry-syrup,بيانات مكتملة
4535,Cobalamin 0.5,mecobalamine,0.5mg,كبسولة,بيرفيكت,mecobalamine 0.5mg / cap,cap,بيانات مكتملة
4536,Fat&Fit,المساعدة على فتح الشهية وزيادة الوزن,,كبسولة هلامية,بيرفيكت,المساعدة على فتح الشهية وزيادة الوزن,gel-cap,بيانات مكتملة
4537,Ferti Eve,دعم متطلبات النساء اللاتي يحاولن الحمل,,كبسولة,بيرفيكت,دعم متطلبات النساء اللاتي يحاولن الحمل,cap,بيانات مكتملة
4538,Lipo,,,,بيرفيكت,,,التركيب غير موجود في APK
4539,Napro Aid 500,naproxen,500mg,قرص,بيرفيكت,naproxen 500mg / tab,tab,بيانات مكتملة
4540,Seminal,دعم الخصوبة والصحة الإنجابية للرجال,,كبسولة,بيرفيكت,دعم الخصوبة والصحة الإنجابية للرجال,cap,بيانات مكتملة
4541,Tri D 1000,coli Calciferol,1000i.u.,كبسولة,بيرفيكت,coli Calciferol 1000i.u. / cap,cap,بيانات مكتملة
4542,Tri D 10000,coli Calciferol,10000i.u.,كبسولة,بيرفيكت,coli Calciferol 10000i.u. / cap,cap,بيانات مكتملة
4543,Tri D 4000,coli Calciferol,4000i.u.,كبسولة,بيرفيكت,coli Calciferol 4000i.u. / cap,cap,بيانات مكتملة
4544,Trifen,vit B1 + vit B6 + vit B12,100mg + 100mg + 1mg,كبسولة,بيرفيكت,vit B1 100mg+vit B6 100mg+vit B12 1mg / cap,cap,بيانات مكتملة
4545,Trifen B,biotin + folic Acid + pantothenic Acid + vit B1 + vit B2 + vit B3 + vit B6 + vit B12,0.025mg + 0.2mg + 6mg + 5mg + 1.4mg + 16mg + 5mg + 0.05mg,كبسولة,بيرفيكت,biotin 0.025mg+folic Acid 0.2mg+pantothenic Acid 6mg+vit B1 5mg+vit B2 1.4mg+vit B3 16mg+vit B6 5mg+vit B12 0.05mg / cap,cap,بيانات مكتملة
4546,Vali Bone,الرعاية المثالية لصحة العظام والمفاصل,,,بيرفيكت,الرعاية المثالية لصحة العظام والمفاصل,,الشكل الصيدلاني غير موجود في APK
4547,Vali Mum1,,,كبسولة هلامية,بيرفيكت,,gel-cap,التركيب غير موجود في APK
4548,Vali Mum2,multi Vitamines + minerals for pregnants, + ,كبسولة هلامية,بيرفيكت,multi Vitamines+minerals for pregnants,gel-cap,بيانات مكتملة
4549,αLipo Trifen,αlipoic Acid + folic Acid + vit B6 + vit B12,100mg + 1.5mg + 3mg + 0.750mg,قرص مغلف,بيرفيكت,αlipoic Acid 100mg+folic Acid 1.5mg+vit B6 3mg+vit B12 0.750mg / c-tab,coated-tab,بيانات مكتملة
4550,4Pime 1000,cefepime 1000mg / dry-vial,,فيال جاف,بيروني,cefepime 1000mg / dry-vial,dry-vial,بيانات مكتملة
4551,Birocef 1000,ceftriaxone 1000mg / dry-vial,,فيال جاف,بيروني,ceftriaxone 1000mg / dry-vial,dry-vial,بيانات مكتملة
4552,Birocef 250,ceftriaxone 250mg / dry-vial,,فيال جاف,بيروني,ceftriaxone 250mg / dry-vial,dry-vial,بيانات مكتملة
4553,Birocef 500,ceftriaxone 500mg / dry-vial,,فيال جاف,بيروني,ceftriaxone 500mg / dry-vial,dry-vial,بيانات مكتملة
4554,Birocef Plus 1500,ceftriaxone + sulbactam 500mg / dry-vial,1000mg + ,فيال جاف,بيروني,ceftriaxone 1000mg+sulbactam 500mg / dry-vial,dry-vial,بيانات مكتملة
4555,Birocef Plus 375,ceftriaxone + sulbactam 125mg / dry-vial,250mg + ,فيال جاف,بيروني,ceftriaxone 250mg+sulbactam 125mg / dry-vial,dry-vial,بيانات مكتملة
4556,Birocef Plus 750,ceftriaxone + sulbactam 250mg / dry-vial,500mg + ,فيال جاف,بيروني,ceftriaxone 500mg+sulbactam 250mg / dry-vial,dry-vial,بيانات مكتملة
4557,Cefalexin 250,cefalexin,250mg,dry-syrup,بيروني,cefalexin 250mg / 5ml,dry-syrup,بيانات مكتملة
4558,Cefalexin 500,cefalexin,500mg,كبسولة,بيروني,cefalexin 500mg / cap,cap,بيانات مكتملة
4559,Cefronad 125,cefuroxime,125mg,فيال جاف,بيروني,cefuroxime 125mg / 5ml,dry-vial,بيانات مكتملة
4560,Ceftadim 1000,ceftazidime 1000mg / dry-vial,,فيال جاف,بيروني,ceftazidime 1000mg / dry-vial,dry-vial,بيانات مكتملة
4561,Ceftadim 500,ceftazidime 500mg / dry-vial,,فيال جاف,بيروني,ceftazidime 500mg / dry-vial,dry-vial,بيانات مكتملة
4562,Clotax 1000,cefotaxime 1000mg / dry-vial,,فيال جاف,بيروني,cefotaxime 1000mg / dry-vial,dry-vial,بيانات مكتملة
4563,Clotax 500,cefotaxime 500mg / dry-vial,,فيال جاف,بيروني,cefotaxime 500mg / dry-vial,dry-vial,بيانات مكتملة
4564,Durifad 250,cefadroxil,250mg,dry-syrup,بيروني,cefadroxil 250mg / 5ml,dry-syrup,بيانات مكتملة
4565,Four Pime 1000,cefepime 1000mg / dry-vial,,فيال جاف,بيروني,cefepime 1000mg / dry-vial,dry-vial,بيانات مكتملة
4566,Meropenim 1000,meropenim 1000mg / dry-vial,,فيال جاف,بيروني,meropenim 1000mg / dry-vial,dry-vial,بيانات مكتملة
4567,Ominar 125,cefdinir,125mg,dry-syrup,بيروني,cefdinir 125mg / 5ml,dry-syrup,بيانات مكتملة
4568,Pirodox 100,cefpodoxime,100mg,dry-syrup,بيروني,cefpodoxime 100mg / 5ml,dry-syrup,بيانات مكتملة
4569,Pirodox 50,cefpodoxime,50mg,dry-syrup,بيروني,cefpodoxime 50mg / 5ml,dry-syrup,بيانات مكتملة
4570,Rozolin 1000,cefazolin 1000mg / dry-vial,,فيال جاف,بيروني,cefazolin 1000mg / dry-vial,dry-vial,بيانات مكتملة
4571,Rozolin 500,cefazolin 500mg / dry-vial,,فيال جاف,بيروني,cefazolin 500mg / dry-vial,dry-vial,بيانات مكتملة
4572,Unifix 100,cefexime,100mg,dry-syrup,بيروني,cefexime 100mg / 5ml,dry-syrup,بيانات مكتملة
4573,Unifix 200,cefexime,200mg,كبسولة,بيروني,cefexime 200mg / cap,cap,بيانات مكتملة
4574,Unifix 400,cefexime,400mg,كبسولة,بيروني,cefexime 400mg / cap,cap,بيانات مكتملة
4575,Alpha Lipoic 300,alpha Lipoic Acid,300mg,كبسولة,بيوميد,alpha Lipoic Acid 300mg / cap,cap,بيانات مكتملة
4576,Alpha Lipoic 50,alpha Lipoic Acid,50mg,كبسولة,بيوميد,alpha Lipoic Acid 50mg / cap,cap,بيانات مكتملة
4577,Bio Arginine 500,arginine L,50mg,كبسولة,بيوميد,arginine L 50mg / cap,cap,بيانات مكتملة
4578,Bio C 500,ascorbic Acid 500mg / chew-tab,,قرص للمضغ,بيوميد,ascorbic Acid 500mg / chew-tab,chew-tab,بيانات مكتملة
4579,Biocardis 40,telmisartan,40mg,قرص,بيوميد,telmisartan 40mg / tab,tab,بيانات مكتملة
4580,Biocardis 80,telmisartan,80mg,قرص,بيوميد,telmisartan 80mg / tab,tab,بيانات مكتملة
4581,Bio CKids,,,قرص للمضغ,بيوميد,,chew-tab,التركيب غير موجود في APK
4582,Bio CZinc,,,قرص مغلف,بيوميد,,coated-tab,التركيب غير موجود في APK
4583,Bio Di Cal,calcium Carbonate + magnesium Oxide + vit D3,1250mg + 15mg + 500i.u.,قرص مغلف,بيوميد,calcium Carbonate 1250mg+magnesium Oxide 15mg+vit D3 500i.u. / c-tab,coated-tab,بيانات مكتملة
4584,Biofexor 150,venlafaxine,150mg,قرص مغلف,بيوميد,venlafaxine 150mg / c-tab,coated-tab,بيانات مكتملة
4585,Biofexor 37.5,venlafaxine,37.5mg,قرص مغلف,بيوميد,venlafaxine 37.5mg / c-tab,coated-tab,بيانات مكتملة
4586,Biofexor 75,venlafaxine,75mg,قرص مغلف,بيوميد,venlafaxine 75mg / c-tab,coated-tab,بيانات مكتملة
4587,Biogabalin 100,pregabalin,100mg,كبسولة,بيوميد,pregabalin 100mg / cap,cap,بيانات مكتملة
4588,Biogabalin 150,pregabalin,150mg,كبسولة,بيوميد,pregabalin 150mg / cap,cap,بيانات مكتملة
4589,Biogabalin 25,pregabalin,25mg,كبسولة,بيوميد,pregabalin 25mg / cap,cap,بيانات مكتملة
4590,Biogabalin 50,pregabalin,50mg,كبسولة,بيوميد,pregabalin 50mg / cap,cap,بيانات مكتملة
4591,Biogabalin 75,pregabalin,75mg,كبسولة,بيوميد,pregabalin 75mg / cap,cap,بيانات مكتملة
4592,Biogabalin Plus,alpha Lipoic Acid + mecobalamin + pregabalin,150mg + 0.75mg + 75mg,كبسولة,بيوميد,alpha Lipoic Acid 150mg+mecobalamin 0.75mg+pregabalin 75mg / cap,cap,بيانات مكتملة
4593,Bioramipril 10,ramipril,10mg,كبسولة,بيوميد,ramipril 10mg / cap,cap,بيانات مكتملة
4594,Bioramipril 2.5,ramipril,2.5mg,كبسولة,بيوميد,ramipril 2.5mg / cap,cap,بيانات مكتملة
4595,Bioramipril 5,ramipril,5mg,كبسولة,بيوميد,ramipril 5mg / cap,cap,بيانات مكتملة
4596,Biotix 0.5,varenicline,0.5mg,قرص مغلف,بيوميد,varenicline 0.5mg / c-tab,coated-tab,بيانات مكتملة
4597,Biotix 1,varenicline,1mg,قرص مغلف,بيوميد,varenicline 1mg / c-tab,coated-tab,بيانات مكتملة
4598,BTotal,thiamine + vit B6 + vit B12,100mg + 100mg + 0.2mg,قرص مغلف,بيوميد,thiamine 100mg+vit B6 100mg+vit B12 0.2mg / c-tab,coated-tab,بيانات مكتملة
4599,BTotal Extra,thiamine + vit B6 + vit B12,100mg + 100mg + 5mg,قرص مغلف,بيوميد,thiamine 100mg+vit B6 100mg+vit B12 5mg / c-tab,coated-tab,بيانات مكتملة
4600,BTotal Forte,thiamine + vit B6 + vit B12,100mg + 100mg + 1mg,قرص مغلف,بيوميد,thiamine 100mg+vit B6 100mg+vit B12 1mg / c-tab,coated-tab,بيانات مكتملة
4601,Carnitine 500,acetylcarnitine,500mg,كبسولة,بيوميد,acetylcarnitine 500mg / cap,cap,بيانات مكتملة
4602,Cleen Zon,PEG + potassiumchloride + sodium Carbonate + Sod.Chloride + sodiumsulfate 5700mg / sachet,59000mg + 700mg + 1700mg + 1500mg + ,ظرف,بيوميد,PEG 59000mg+potassiumchloride 700mg+sodium Carbonate 1700mg+Sod.Chloride 1500mg+sodiumsulfate 5700mg / sachet,sachet,بيانات مكتملة
4603,Clindamycin 150,clindamycin,150mg,كبسولة,بيوميد,clindamycin 150mg / cap,cap,بيانات مكتملة
4604,Clindamycin 300,clindamycin,300mg,كبسولة,بيوميد,clindamycin 300mg / cap,cap,بيانات مكتملة
4605,Condromine,chondroitin + glucos Amine + manganese + ascorbic Acid,200mg + 250mg + 5mg + 33mg,قرص,بيوميد,chondroitin 200mg+glucos Amine 250mg+manganese 5mg+ascorbic Acid 33mg / cap,tab,بيانات مكتملة
4606,Crestomed 10,rosuvastatin,10mg,قرص مغلف,بيوميد,rosuvastatin 10mg / c-tab,coated-tab,بيانات مكتملة
4607,Crestomed 20,rosuvastatin,20mg,قرص مغلف,بيوميد,rosuvastatin 20mg / c-tab,coated-tab,بيانات مكتملة
4608,Crestomed 40,rosuvastatin,40mg,قرص مغلف,بيوميد,rosuvastatin 40mg / c-tab,coated-tab,بيانات مكتملة
4609,Crestomed 5,rosuvastatin,5mg,قرص مغلف,بيوميد,rosuvastatin 5mg / c-tab,coated-tab,بيانات مكتملة
4610,Daily Vit,ginkgobiloba + ginseng + multivitamins / chew-tab, +  + ,قرص للمضغ,بيوميد,ginkgobiloba+ginseng+multivitamins / chew-tab,chew-tab,بيانات مكتملة
4611,Daily Vit Maternal,,,قرص مغلف,بيوميد,,coated-tab,التركيب غير موجود في APK
4612,Deferiprone 500,deferiprone,500mg,قرص مغلف,بيوميد,deferiprone 500mg / c-tab,coated-tab,بيانات مكتملة
4613,Drodarone 400,dronedarone,400mg,قرص مغلف,بيوميد,dronedarone 400mg / c-tab,coated-tab,بيانات مكتملة
4614,Duloxetine 20,duloxetine 20mg / SR-cap,,SR-cap,بيوميد,duloxetine 20mg / SR-cap,SR-cap,بيانات مكتملة
4615,Duloxetine 30,duloxetine 30mg / SR-cap,,SR-cap,بيوميد,duloxetine 30mg / SR-cap,SR-cap,بيانات مكتملة
4616,Duloxetine 60,duloxetine 60mg / SR-cap,,SR-cap,بيوميد,duloxetine 60mg / SR-cap,SR-cap,بيانات مكتملة
4617,Floziphage 12.5/1000,empagliflozin + metformin,12.5mg + 1000mg,قرص,بيوميد,empagliflozin 12.5mg+metformin 1000mg / tab,tab,بيانات مكتملة
4618,Floziphage 12.5/500,empagliflozin + metformin,12.5mg + 1000mg,قرص,بيوميد,empagliflozin 12.5mg+metformin 1000mg / tab,tab,بيانات مكتملة
4619,Floziphage 5/1000,empagliflozin + metformin,5mg + 1000mg,قرص,بيوميد,empagliflozin 5mg+metformin 1000mg / tab,tab,بيانات مكتملة
4620,Floziphage 5/500,empagliflozin + metformin,5mg + 500mg,قرص,بيوميد,empagliflozin 5mg+metformin 500mg / tab,tab,بيانات مكتملة
4621,Gliclazide MR 30,gliclazide 30mg / MR-tab,,قرص,بيوميد,gliclazide 30mg / MR-tab,tab,بيانات مكتملة
4622,Gliclazide MR 60,gliclazide 30mg / MR-tab,,قرص,بيوميد,gliclazide 30mg / MR-tab,tab,بيانات مكتملة
4623,Glyxamed 10/5,empagliflozin + linagliptin,10mg + 5mg,قرص مغلف,بيوميد,empagliflozin 10mg+linagliptin 5mg / c-tab,coated-tab,بيانات مكتملة
4624,Glyxamed 10/5/1000,empagliflozin + linagliptin + metformin,10mg + 5mg + 1000mg,قرص مغلف,بيوميد,empagliflozin 10mg+linagliptin 5mg+metformin 1000mg / c-tab,coated-tab,بيانات مكتملة
4625,Glyxamed 12.5/2.5/1000,empagliflozin + linagliptin + metformin,2.5mg + 12.5mg + 1000mg,قرص مغلف,بيوميد,empagliflozin 2.5mg+linagliptin 12.5mg+metformin 1000mg / c-tab,coated-tab,بيانات مكتملة
4626,Glyxamed 25/5,empagliflozin + linagliptin,25mg + 5mg,قرص مغلف,بيوميد,empagliflozin 25mg+linagliptin 5mg / c-tab,coated-tab,بيانات مكتملة
4627,Harvomed,ledipasvir + sofosbuvir,90mg + 400mg,قرص مغلف,بيوميد,ledipasvir 90mg+sofosbuvir 400mg / c-tab,coated-tab,بيانات مكتملة
4628,Indapamide SR 1.5,indapamide,1.5mg,SR-tab,بيوميد,indapamide 1.5mg / tab,SR-tab,بيانات مكتملة
4629,Levi Lepsi 1000,levetiracetam,1000mg,قرص مغلف,بيوميد,levetiracetam 1000mg / c-tab,coated-tab,بيانات مكتملة
4630,Levi Lepsi 250,levetiracetam,250mg,قرص مغلف,بيوميد,levetiracetam 250mg / c-tab,coated-tab,بيانات مكتملة
4631,Levi Lepsi 500,levetiracetam,500mg,قرص مغلف,بيوميد,levetiracetam 500mg / c-tab,coated-tab,بيانات مكتملة
4632,Levi Lepsi 750,levetiracetam,750mg,قرص مغلف,بيوميد,levetiracetam 750mg / c-tab,coated-tab,بيانات مكتملة
4633,Maxiclotide 145,linaclotide,0.145mg,كبسولة,بيوميد,linaclotide 0.145mg / cap,cap,بيانات مكتملة
4634,Maxiclotide 290,linaclotide,0.290mg,كبسولة,بيوميد,linaclotide 0.290mg / cap,cap,بيانات مكتملة
4635,Maxiclotide 72,linaclotide,0.072mg,كبسولة,بيوميد,linaclotide 0.072mg / cap,cap,بيانات مكتملة
4636,Medscon,calcim Carbonate + sodium Alginate + sodium Bi Carbonate,160mg + 500mg + 267mg,معلق,بيوميد,calcim Carbonate 160mg+sodium Alginate 500mg+sodium Bi Carbonate 267mg / 5ml,susp,بيانات مكتملة
4637,Metformin XR 1000,metformin,1000mg,قرص مغلف,بيوميد,metformin 1000mg / c-tab,coated-tab,بيانات مكتملة
4638,Metformin XR 750,metformin,750mg,قرص مغلف,بيوميد,metformin 750mg / c-tab,coated-tab,بيانات مكتملة
4639,Meticron,gliclazide + metformin,80mg + 500mg,قرص,بيوميد,gliclazide 80mg+metformin 500mg / c-tab,tab,بيانات مكتملة
4640,Metoprolol XR 100,metoprolol,100mg,c-tab pl-bottle,بيوميد,metoprolol 100mg / c-tab,c-tab pl-bottle,بيانات مكتملة
4641,Metoprolol XR 200,metoprolol,200mg,c-tab pl-bottle,بيوميد,metoprolol 200mg / c-tab,c-tab pl-bottle,بيانات مكتملة
4642,Metoprolol XR 25,metoprolol,23.5mg,c-tab pl-bottle,بيوميد,metoprolol 23.5mg / c-tab,c-tab pl-bottle,بيانات مكتملة
4643,Metoprolol XR 50,metoprolol,50mg,c-tab pl-bottle,بيوميد,metoprolol 50mg / c-tab,c-tab pl-bottle,بيانات مكتملة
4644,Molsicor 2,molsidomine,2mg,قرص,بيوميد,molsidomine 2mg / tab,tab,بيانات مكتملة
4645,Molsicor 4,molsidomine,4mg,قرص,بيوميد,molsidomine 4mg / tab,tab,بيانات مكتملة
4646,Molsicor XR 16,molsidomine,16mg,قرص,بيوميد,molsidomine 16mg / tab,tab,بيانات مكتملة
4647,Molsicor XR 8,molsidomine,8mg,قرص,بيوميد,molsidomine 8mg / tab,tab,بيانات مكتملة
4648,New Arginin,,,شراب,بيوميد,,syrup,التركيب غير موجود في APK
4649,New Rhinogrip Day,,,قرص,بيوميد,,tab,التركيب غير موجود في APK
4650,New Rhinogrip Night,,,قرص,بيوميد,,tab,التركيب غير موجود في APK
4651,Noxidara 20,esomeprazole,20mg,كبسولة,بيوميد,esomeprazole 20mg / cap,cap,بيانات مكتملة
4652,Noxidara 40,esomeprazole,40mg,كبسولة,بيوميد,esomeprazole 40mg / cap,cap,بيانات مكتملة
4653,Pico 0.4,chromium Picolinate,0.4mg,قرص,بيوميد,chromium Picolinate 0.4mg / tab,tab,بيانات مكتملة
4654,Prasugrel 10,prasugrel,10mg,قرص مغلف,بيوميد,prasugrel 10mg / c-tab,coated-tab,بيانات مكتملة
4655,Prasugrel 5,prasugrel,5mg,قرص مغلف,بيوميد,prasugrel 5mg / c-tab,coated-tab,بيانات مكتملة
4656,Quetiapin XR 150,quetiapine 150mg / ER-tab,,ER-tab,بيوميد,quetiapine 150mg / ER-tab,ER-tab,بيانات مكتملة
4657,Quetiapin XR 200,quetiapine 200mg / ER-tab,,ER-tab,بيوميد,quetiapine 200mg / ER-tab,ER-tab,بيانات مكتملة
4658,Quetiapin XR 50,quetiapine 50mg / ER-tab,,ER-tab,بيوميد,quetiapine 50mg / ER-tab,ER-tab,بيانات مكتملة
4659,Ramithiazide 12.5/10,H.C.T.Z. ( Hydro Chlor Thia Zide ) + ramipril,12.5mg + 10mg,قرص,بيوميد,H.C.T.Z. ( Hydro Chlor Thia Zide ) 12.5mg+ramipril 10mg / tab,tab,بيانات مكتملة
4660,Ramithiazide 5/12.5,H.C.T.Z. ( Hydro Chlor Thia Zide ) + ramipril,12.5mg + 5mg,قرص,بيوميد,H.C.T.Z. ( Hydro Chlor Thia Zide ) 12.5mg+ramipril 5mg / tab,tab,بيانات مكتملة
4661,Telmidipine 40/10,amlodipine + telmisartan,10mg + 40mg,قرص,بيوميد,amlodipine 10mg+telmisartan 40mg / tab,tab,بيانات مكتملة
4662,Telmidipine 40/5,amlodipine + telmisartan,5mg + 40mg,قرص,بيوميد,amlodipine 5mg+telmisartan 40mg / tab,tab,بيانات مكتملة
4663,Telmidipine 80/10,amlodipine + telmisartan,10mg + 80mg,قرص,بيوميد,amlodipine 10mg+telmisartan 80mg / tab,tab,بيانات مكتملة
4664,Telmidipine 80/5,amlodipine + telmisartan,5mg + 80mg,قرص,بيوميد,amlodipine 5mg+telmisartan 80mg / tab,tab,بيانات مكتملة
4665,Telmithiazide 40/12.5,H.C.T.Z. ( Hydro Chlor Thia Zide ) + telmisartan 40mg / bi-tab,12.5mg + ,bi-tab,بيوميد,H.C.T.Z. ( Hydro Chlor Thia Zide ) 12.5mg+telmisartan 40mg / bi-tab,bi-tab,بيانات مكتملة
4666,Telmithiazide 80/12.5,H.C.T.Z. ( Hydro Chlor Thia Zide ) + telmisartan 80mg / bi-tab,12.5mg + ,bi-tab,بيوميد,H.C.T.Z. ( Hydro Chlor Thia Zide ) 12.5mg+telmisartan 80mg / bi-tab,bi-tab,بيانات مكتملة
4667,Telmithiazide 80/25,H.C.T.Z. ( Hydro Chlor Thia Zide ) + telmisartan 80mg / bi-tab,25mg + ,bi-tab,بيوميد,H.C.T.Z. ( Hydro Chlor Thia Zide ) 25mg+telmisartan 80mg / bi-tab,bi-tab,بيانات مكتملة
4668,Tempofen 100,ibuprofen,100mg,شراب,بيوميد,ibuprofen 100mg / supp,syrup,بيانات مكتملة
4669,Tempofen 200,ibuprofen,200mg,قرص مغلف,بيوميد,ibuprofen 200mg / c-tab,coated-tab,بيانات مكتملة
4670,Tempofen 400,ibuprofen,400mg,قرص مغلف,بيوميد,ibuprofen 400mg / c-tab,coated-tab,بيانات مكتملة
4671,Tempofen 600,ibuprofen,600mg,قرص مغلف,بيوميد,ibuprofen 600mg / c-tab,coated-tab,بيانات مكتملة
4672,Tempofen 800,ibuprofen,800mg,قرص مغلف,بيوميد,ibuprofen 800mg / c-tab,coated-tab,بيانات مكتملة
4673,Tenofovir 300,tenofovir Disoproxil Fumarate,300mg,قرص مغلف,بيوميد,tenofovir Disoproxil Fumarate 300mg / tab,coated-tab,بيانات مكتملة
4674,Tronisum 2000,strontium Ranelate 2000mg / sachet,,ظرف,بيوميد,strontium Ranelate 2000mg / sachet,sachet,بيانات مكتملة
4675,Tronsium 2000,strontium Ranelate 2000mg / sachet,,ظرف,بيوميد,strontium Ranelate 2000mg / sachet,sachet,بيانات مكتملة
4676,Vildagliptin 50,vildagliptin,50mg,قرص,بيوميد,vildagliptin 50mg / tab,tab,بيانات مكتملة
4677,Visalgine 50,tiemonium Methyl Sulfate,50mg,قرص مغلف,بيوميد,tiemonium Methyl Sulfate 50mg / c-tab,coated-tab,بيانات مكتملة
4678,Vitamin D3 10000,vit D3 ( cholecalciferol ),"10,000i.u.",قرص مغلف,بيوميد,"vit D3 ( cholecalciferol ) 10,000i.u. / c-tab",coated-tab,بيانات مكتملة
4679,Vitamin D3 5000,vit D3 ( cholecalciferol ),"5,000i.u.",قرص مغلف,بيوميد,"vit D3 ( cholecalciferol ) 5,000i.u. / c-tab",coated-tab,بيانات مكتملة
4680,Vitamin D3 50000,vit D3 ( cholecalciferol ),"50,000i.u.",قرص مغلف,بيوميد,"vit D3 ( cholecalciferol ) 50,000i.u. / c-tab",coated-tab,بيانات مكتملة
4681,Amiodarone 200,amiodarone,200mg,قرص,تاميكو,amiodarone 200mg / tab,tab,بيانات مكتملة
4682,Cefalex 250,cephalexin,250mg,dry-syrup,تاميكو,cephalexin 250mg / 5ml,dry-syrup,بيانات مكتملة
