معرف الدواء,اسم الدواء,المواد الفعالة,العيارات,الشكل الصيدلاني,المصنع,التركيب الأصلي,الشكل الأصلي,حالة المصدر
1065,Ben URon 200,paracetamol,200mg,معلق,ابن زهر,paracetamol 200mg / 5ml,susp,بيانات مكتملة
1066,Betnovate 0.1%,betamethasone,0.1%,مرهم,ابن زهر,betamethasone 0.1%,oint,بيانات مكتملة
1067,Betnoverd 0.1%,betamethasone,0.1%,كريم,ابن زهر,betamethasone 0.1%,cream,بيانات مكتملة
1068,Bromonase Forte 100000,bromelain,100.000i.u.,قرص مغلف,ابن زهر,bromelain 100.000i.u. / c-tab,coated-tab,بيانات مكتملة
1069,Broncozor 300,theophylline 300mg / SR-cap,,كبسولة,ابن زهر,theophylline 300mg / SR-cap,cap,بيانات مكتملة
1070,Broncozor SR 300,theophylline 300mg / SR-cap,,SR-cap,ابن زهر,theophylline 300mg / SR-cap,SR-cap,بيانات مكتملة
1071,Bucaine 0.5%,bupivacaine,0.5%,فيال,ابن زهر,bupivacaine 0.5%,vial,بيانات مكتملة
1072,Buscozor 20,hyoscine,20mg,أمبولة,ابن زهر,hyoscine 20mg / amp,amp,بيانات مكتملة
1073,Caberzor 0.5,cabergoline,0.5mg,قرص مغلف,ابن زهر,cabergoline 0.5mg / c-tab,coated-tab,بيانات مكتملة
1074,Cardine 12.5,carvedilol,12.5mg,قرص مغلف,ابن زهر,carvedilol 12.5mg / c-tab,coated-tab,بيانات مكتملة
1075,Cardine 25,carvedilol,25mg,قرص مغلف,ابن زهر,carvedilol 25mg / c-tab,coated-tab,بيانات مكتملة
1076,Cardio Vasc 10,amlodipine,10mg,قرص مغلف,ابن زهر,amlodipine 10mg / tab,coated-tab,بيانات مكتملة
1077,Cardio Vasc 5,amlodipine,5mg,قرص مغلف,ابن زهر,amlodipine 5mg / tab,coated-tab,بيانات مكتملة
1078,Celoxib 100,celecoxib,100mg,قرص,ابن زهر,celecoxib 100mg / tab,tab,بيانات مكتملة
1079,Celoxib 200,celecoxib,200mg,كبسولة,ابن زهر,celecoxib 200mg / cap,cap,بيانات مكتملة
1080,Cintrex,essential Elements + multivitamins, + ,كبسولة,ابن زهر,essential Elements+multivitamins / cap,cap,بيانات مكتملة
1081,Cintrex C 500,ascorbic Acid 500mg / chew-tab,,قرص للمضغ,ابن زهر,ascorbic Acid 500mg / chew-tab,chew-tab,بيانات مكتملة
1082,Cintrex Complet,essential Elements + multivitamins, + ,قرص,ابن زهر,essential Elements+multivitamins / cap,tab,بيانات مكتملة
1083,Cintrex Kids,essential Elements + multivitamins, + ,شراب,ابن زهر,essential Elements+multivitamins / 5ml,syrup,بيانات مكتملة
1084,Cintrex Osteo,essential Elements + multivitamins, + ,قرص,ابن زهر,essential Elements+multivitamins / cap,tab,بيانات مكتملة
1085,Cintrex Pregnant,essential Elements + multivitamins, + ,قرص,ابن زهر,essential Elements+multivitamins / cap,tab,بيانات مكتملة
1086,Ciplox 500,ciprofloxacin,500mg,قرص مغلف,ابن زهر,ciprofloxacin 500mg / c-tab,coated-tab,بيانات مكتملة
1087,Ciplox 750,ciprofloxacin,750mg,قرص مغلف,ابن زهر,ciprofloxacin 750mg / c-tab,coated-tab,بيانات مكتملة
1088,Clopiral 75,clopidogrel,75mg,قرص مغلف,ابن زهر,clopidogrel 75mg / c-tab,coated-tab,بيانات مكتملة
1089,Clotri 10,clotrimazole 10mg / loz,,مصاصة,ابن زهر,clotrimazole 10mg / loz,loz,بيانات مكتملة
1090,Clozapine 100,clozapine,100mg,قرص,ابن زهر,clozapine 100mg / tab,tab,بيانات مكتملة
1091,Combigesic,orphenadrine + paracetamol,35mg + 450mg,كبسولة,ابن زهر,orphenadrine 35mg+paracetamol 450mg / tab,cap,بيانات مكتملة
1092,Combitrust,metronidazole + nifuroxazide,600mg + 200mg,كبسولة,ابن زهر,metronidazole 600mg+nifuroxazide 200mg / cap,cap,بيانات مكتملة
1093,Contranor 5,methimazole,5mg,قرص,ابن زهر,methimazole 5mg / tab,tab,بيانات مكتملة
1094,Contraxin 10,methimazole,10mg,قرص,ابن زهر,methimazole 10mg / tab,tab,بيانات مكتملة
1095,Contraxin 5,methimazole,5mg,قرص,ابن زهر,methimazole 5mg / tab,tab,بيانات مكتملة
1096,Cordazor 150,amiodarone,150mg,أمبولة,ابن زهر,amiodarone 150mg / amp,amp,بيانات مكتملة
1097,Cordazor 200,amiodarone,200mg,قرص,ابن زهر,amiodarone 200mg / tab,tab,بيانات مكتملة
1098,Cozartan 25,losartan,25mg,قرص,ابن زهر,losartan 25mg / tab,tab,بيانات مكتملة
1099,Cozartan 50,losartan,50mg,قرص,ابن زهر,losartan 50mg / tab,tab,بيانات مكتملة
1100,Cozartan Plus 100,H.C.T.Z. ( Hydro Chlor Thia Zide ) + losartan,25mg + 100mg,قرص مغلف,ابن زهر,H.C.T.Z. ( Hydro Chlor Thia Zide ) 25mg+losartan 100mg / c-tab,coated-tab,بيانات مكتملة
1101,Cozartan Plus 50,H.C.T.Z. ( Hydro Chlor Thia Zide ) + losartan,12.5mg + 50mg,قرص مغلف,ابن زهر,H.C.T.Z. ( Hydro Chlor Thia Zide ) 12.5mg+losartan 50mg / c-tab,coated-tab,بيانات مكتملة
1102,Crown Derma,betamethasone + clioquinol + gentamicin + tolnaftate,0.05% + 1% + 0.1% + 1%,كريم,ابن زهر,betamethasone 0.05%+clioquinol 1%+gentamicin 0.1%+tolnaftate 1%,cream,بيانات مكتملة
1103,Dalacin C 150,clindamycin,150mg,كبسولة,ابن زهر,clindamycin 150mg / cap,cap,بيانات مكتملة
1104,Danazol 100,danazol,100mg,كبسولة,ابن زهر,danazol 100mg / cap,cap,بيانات مكتملة
1105,Danazol 200,danazol,100mg,كبسولة,ابن زهر,danazol 100mg / cap,cap,بيانات مكتملة
1106,Dermazor,dexpanthenol,,كريم,ابن زهر,dexpanthenol,cream,بيانات مكتملة
1107,Dermazor Sun,dexpanthenol,,كريم,ابن زهر,dexpanthenol,cream,بيانات مكتملة
1108,Dermogerm 2%,fusidic Acid,2%,كريم,ابن زهر,fusidic Acid 2%,cream,بيانات مكتملة
1109,Dermogerm Plus,betamethasone + fusidic Acid,0.1% + 2%,كريم,ابن زهر,betamethasone 0.1%+fusidic Acid 2%,cream,بيانات مكتملة
1110,Dermolong 0.05%,clobetasone,0.05%,كريم,ابن زهر,clobetasone 0.05%,cream,بيانات مكتملة
1111,Dermovird 0.05%,clobetasol,0.05%,كريم,ابن زهر,clobetasol 0.05%,cream,بيانات مكتملة
1112,Dexamethasone 0.5,dexamethasone,0.5mg,قرص,ابن زهر,dexamethasone 0.5mg / tab,tab,بيانات مكتملة
1113,Dexamethasone 1.5,dexamethasone,1.5mg,قرص,ابن زهر,dexamethasone 1.5mg / tab,tab,بيانات مكتملة
1114,Dexamethasone 8,dexamethasone,8mg,أمبولة,ابن زهر,dexamethasone 8mg / amp,amp,بيانات مكتملة
1115,Dexamethasone Elixir,dexamethasone,0.5mg,شراب,ابن زهر,dexamethasone 0.5mg / 5ml,syrup,بيانات مكتملة
1116,Diclofenac 75,diclofenac Sodium,75mg,أمبولة,ابن زهر,diclofenac Sodium 75mg / amp,amp,بيانات مكتملة
1117,Diclomol,diclofenac Sodium + paracetamol,50mg + 500mg,قرص,ابن زهر,diclofenac Sodium 50mg+paracetamol 500mg / tab,tab,بيانات مكتملة
1118,Diclo Smart 50,diclofenac Potassium,50mg,قرص مغلف,ابن زهر,diclofenac Potassium 50mg / c-tab,coated-tab,بيانات مكتملة
1119,Digoxin 0.25,digoxin,0.250mg,قرص,ابن زهر,digoxin 0.250mg / tab,tab,بيانات مكتملة
1120,Digoxin 0.5,digoxin,0.5mg,أمبولة,ابن زهر,digoxin 0.5mg / amp,amp,بيانات مكتملة
1121,Diltiazor SR 90,diltiazem 90mg / SR-cap,,SR-cap,ابن زهر,diltiazem 90mg / SR-cap,SR-cap,بيانات مكتملة
1122,Ditrospam 5,oxybutynin,5mg,شراب,ابن زهر,oxybutynin 5mg / 5ml,syrup,بيانات مكتملة
1123,Doctor Flu New,chlorpheniramine + paracetamol + phenylephrine,4mg + 325mg + 10mg,قرص مغلف,ابن زهر,chlorpheniramine 4mg+paracetamol 325mg+phenylephrine 10mg / c-tab,coated-tab,بيانات مكتملة
1124,Dormicalm 7.5,midazolam,7.5mg,قرص مغلف,ابن زهر,midazolam 7.5mg / c-tab,coated-tab,بيانات مكتملة
1125,Double Nix,metronidazole + spiramycin,125mg + 750000i.u.,قرص مغلف,ابن زهر,metronidazole 125mg+spiramycin 750000i.u. / c-tab,coated-tab,بيانات مكتملة
1126,Double Nix Forte,metronidazole + spiramycin,250mg + 3000000i.u.,قرص مغلف,ابن زهر,metronidazole 250mg+spiramycin 3000000i.u. / c-tab,coated-tab,بيانات مكتملة
1127,Dvit 10000,vit D3 ( cholecalciferol ),"10,000i.u.",كبسولة,ابن زهر,"vit D3 ( cholecalciferol ) 10,000i.u. / cap",cap,بيانات مكتملة
1128,Dvit 5000,vit D3 ( cholecalciferol ),"5,000i.u.",كبسولة,ابن زهر,"vit D3 ( cholecalciferol ) 5,000i.u. / cap",cap,بيانات مكتملة
1129,Dylaxa 5,bisacodyl,5mg,قرص مغلف,ابن زهر,bisacodyl 5mg / c-tab,coated-tab,بيانات مكتملة
1130,Dyspamet 200,cimetidine,200mg,معلق,ابن زهر,cimetidine 200mg / 5ml,susp,بيانات مكتملة
1131,Eltroxin 100,levo Thyroxine,0.1mg,قرص,ابن زهر,levo Thyroxine 0.1mg / Tab,tab,بيانات مكتملة
1132,Eltroxin 50,levo Thyroxine,0.050mg,قرص,ابن زهر,levo Thyroxine 0.050mg / Tab,tab,بيانات مكتملة
1133,Factizor 320,gemifloxacin,320mg,قرص مغلف,ابن زهر,gemifloxacin 320mg / c-tab,coated-tab,بيانات مكتملة
1134,Fasigast 500,tinidazole,500mg,قرص مغلف,ابن زهر,tinidazole 500mg / c-tab,coated-tab,بيانات مكتملة
1135,Fefol Z,iron + folic Acid + zinc 61.8mg / SR-cap,150mg + 0.5mg + ,SR-cap,ابن زهر,iron 150mg+folic Acid 0.5mg+zinc 61.8mg / SR-cap,SR-cap,بيانات مكتملة
1136,Flubendazol 100,flubendazole,100mg,شراب,ابن زهر,flubendazole 100mg / 5ml,syrup,بيانات مكتملة
1137,Furosemide 20,furosemide,20mg,أمبولة,ابن زهر,furosemide 20mg / amp,amp,بيانات مكتملة
1138,Furosemide 40,furosemide,40mg,قرص,ابن زهر,furosemide 40mg / tab,tab,بيانات مكتملة
1139,Furosemide 500,furosemide,500mg,قرص,ابن زهر,furosemide 500mg / tab,tab,بيانات مكتملة
1140,Gentazor 0.1%,gentamicin,0.1%,كريم,ابن زهر,gentamicin 0.1%,cream,بيانات مكتملة
1141,Gentazor 40,gentamicin,40mg,فيال,ابن زهر,gentamicin 40mg / vial,vial,بيانات مكتملة
1142,Gentazor 80,gentamicin,80mg,فيال,ابن زهر,gentamicin 80mg / vial,vial,بيانات مكتملة
1143,Glucos Amine 500,glucos Amine,500mg,قرص,ابن زهر,glucos Amine 500mg / tab,tab,بيانات مكتملة
1144,Glucos Amine 750,glucos Amine,750mg,قرص,ابن زهر,glucos Amine 750mg / tab,tab,بيانات مكتملة
1145,Hexole 2,benzhexol,2mg,قرص,ابن زهر,benzhexol 2mg / tab,tab,بيانات مكتملة
1146,Hexole 5,benzhexol,5mg,قرص,ابن زهر,benzhexol 5mg / tab,tab,بيانات مكتملة
1147,Hiflex 1000,glucos Amine + methyl Sulfonyl Methane,500mg + 500mg,قرص,ابن زهر,glucos Amine 500mg+methyl Sulfonyl Methane 500mg / c-tab,tab,بيانات مكتملة
1148,Hyazor 0.4%,hyaluronate Sodium,0.4%,قطرة عينية,ابن زهر,hyaluronate Sodium 0.4%,eye-drops,بيانات مكتملة
1149,Ibuprofen 100,ibuprofen,100mg,معلق,ابن زهر,ibuprofen 100mg / 5ml,susp,بيانات مكتملة
1150,Ibuprofen 400,ibuprofen,400mg,قرص مغلف,ابن زهر,ibuprofen 400mg / c-tab,coated-tab,بيانات مكتملة
1151,Ibuprofen 600,ibuprofen,600mg,قرص مغلف,ابن زهر,ibuprofen 600mg / c-tab,coated-tab,بيانات مكتملة
1152,Ilvigrip,ascorbic Acid + caffeine + chlorpheniramine + paracetamol,30mg + 10mg + 4mg + 300mg,كبسولة,ابن زهر,ascorbic Acid 30mg+caffeine 10mg+chlorpheniramine 4mg+paracetamol 300mg / cap,cap,بيانات مكتملة
1153,Incite 50,clomiphene,50mg,قرص,ابن زهر,clomiphene 50mg / tab,tab,بيانات مكتملة
1154,Indastar 1.5,indapamide,1.5mg,قرص مغلف,ابن زهر,indapamide 1.5mg / c-tab,coated-tab,بيانات مكتملة
1155,Infacon 40,simethicone 40mg / ml,,قطرات فموية,ابن زهر,simethicone 40mg / ml,oral-drops,بيانات مكتملة
1156,Kaopectate,kaolin + pectin,986mg + 22mg,معلق,ابن زهر,kaolin 986mg+pectin 22mg / 5ml,susp,بيانات مكتملة
1157,Kepcetam 250,levetiracetam,250mg,c-tab pl-bottle,ابن زهر,levetiracetam 250mg / c-tab,c-tab pl-bottle,بيانات مكتملة
1158,Kepcetam 500,levetiracetam,500mg,c-tab pl-bottle,ابن زهر,levetiracetam 500mg / c-tab,c-tab pl-bottle,بيانات مكتملة
1159,Kepcetam 750,levetiracetam,750mg,c-tab pl-bottle,ابن زهر,levetiracetam 750mg / c-tab,c-tab pl-bottle,بيانات مكتملة
1160,Ketamine 200,ketamine,200mg,فيال,ابن زهر,ketamine 200mg / vial,vial,بيانات مكتملة
1161,Ketamine 500,ketamine,500mg,فيال,ابن زهر,ketamine 500mg / vial,vial,بيانات مكتملة
1162,Ketozor 15,ketorolac,15mg,أمبولة,ابن زهر,ketorolac 15mg / amp,amp,بيانات مكتملة
1163,Ketozor 30,ketorolac,30mg,أمبولة,ابن زهر,ketorolac 30mg / amp,amp,بيانات مكتملة
1164,Kliocin T 1%,clindamycin,1%,محلول,ابن زهر,clindamycin 1%,solu,بيانات مكتملة
1165,Kliocin V 2%,clindamycin,2%,vag-cream,ابن زهر,clindamycin 2%,vag-cream,بيانات مكتملة
1166,Labetazor 5,labetalol 5mg / ml,,فيال,ابن زهر,labetalol 5mg / ml,vial,بيانات مكتملة
1167,Lexoteck 1.5,bromazepam,1.5mg,قرص,ابن زهر,bromazepam 1.5mg / tab,tab,بيانات مكتملة
1168,Lexoteck 3,bromazepam,3mg,قرص,ابن زهر,bromazepam 3mg / tab,tab,بيانات مكتملة
1169,Libaxor,chlordiazepoxide + clidinium,5mg + 2.5mg,كبسولة,ابن زهر,chlordiazepoxide 5mg+clidinium 2.5mg / cap,cap,بيانات مكتملة
1170,Lidocaine 0.5%,lidocaine,0.5%,فيال,ابن زهر,lidocaine 0.5%,vial,بيانات مكتملة
1171,Lincocin 250,lincomycin,250mg,شراب,ابن زهر,lincomycin 250mg / 5ml,syrup,بيانات مكتملة
1172,Lincocin 500,lincomycin,500mg,كبسولة,ابن زهر,lincomycin 500mg / cap,cap,بيانات مكتملة
1173,Lipozor SR 250,fenofibrate 250mg / SR-cap,,SR-cap,ابن زهر,fenofibrate 250mg / SR-cap,SR-cap,بيانات مكتملة
1174,Lostamin 10,loratadine,10mg,قرص,ابن زهر,loratadine 10mg / tab,tab,بيانات مكتملة
1175,Lostamin 5,loratadine,5mg,شراب,ابن زهر,loratadine 5mg / 5ml,syrup,بيانات مكتملة
1176,Lotri Bet,betamethasone Dipropionate + clotrimazole,0.05% + 1%,كريم,ابن زهر,betamethasone Dipropionate 0.05%+clotrimazole 1%,cream,بيانات مكتملة
1177,Lotus,drospirenone + ethinylestradiol,3mg + 0.03mg,قرص مغلف,ابن زهر,drospirenone 3mg+ethinylestradiol 0.03mg / c-tab,coated-tab,بيانات مكتملة
1178,Maloxin,aluminium Hydroxide + magnesium Hydroxide 400mg / chew-tab,400mg + ,قرص للمضغ,ابن زهر,aluminium Hydroxide 400mg+magnesium Hydroxide 400mg / chew-tab,chew-tab,بيانات مكتملة
1179,Maloxin Plus,aluminium Hydroxide + magnesium Hydroxide + simethicone 25mg / chew-tab,200mg + 200mg + ,قرص للمضغ,ابن زهر,aluminium Hydroxide 200mg+magnesium Hydroxide 200mg+simethicone 25mg / chew-tab,chew-tab,بيانات مكتملة
1180,Marcofen 600,ibuprofen,600mg,قرص مغلف,ابن زهر,ibuprofen 600mg / c-tab,coated-tab,بيانات مكتملة
1181,Marcogesic 300,dex Ibuprofen,300mg,قرص مغلف,ابن زهر,dex Ibuprofen 300mg / c-tab,coated-tab,بيانات مكتملة
1182,Marcogesic 400,dex Ibuprofen,400mg,قرص مغلف,ابن زهر,dex Ibuprofen 400mg / c-tab,coated-tab,بيانات مكتملة
1183,Maxiflux 250,amoxicillin + flucloxacillin,125mg + 125mg,كبسولة,ابن زهر,amoxicillin 125mg+flucloxacillin 125mg / cap,cap,بيانات مكتملة
1184,Maxiflux 500,amoxicillin + flucloxacillin,250mg + 250mg,كبسولة,ابن زهر,amoxicillin 250mg+flucloxacillin 250mg / cap,cap,بيانات مكتملة
1185,Mebeverist 200,mebeverine,200mg,كبسولة,ابن زهر,mebeverine 200mg / cap,cap,بيانات مكتملة
