معرف الدواء,اسم الدواء,المواد الفعالة,العيارات,الشكل الصيدلاني,المصنع,التركيب الأصلي,الشكل الأصلي,حالة المصدر
5522,Amlovazide 160/10/12.5,amlodipine + H.C.T.Z. ( Hydro Chlor Thia Zide ) + valsartan,10mg + 12.5mg + 160mg,قرص مغلف,دياموند,amlodipine 10mg+H.C.T.Z. ( Hydro Chlor Thia Zide ) 12.5mg+valsartan 160mg / c-tab,coated-tab,بيانات مكتملة
5523,Amlovazide 160/10/25,amlodipine + H.C.T.Z. ( Hydro Chlor Thia Zide ) + valsartan,10mg + 25mg + 160mg,قرص مغلف,دياموند,amlodipine 10mg+H.C.T.Z. ( Hydro Chlor Thia Zide ) 25mg+valsartan 160mg / c-tab,coated-tab,بيانات مكتملة
5524,Amlovazide 160/5/12.5,amlodipine + H.C.T.Z. ( Hydro Chlor Thia Zide ) + valsartan,5mg + 12.5mg + 160mg,قرص مغلف,دياموند,amlodipine 5mg+H.C.T.Z. ( Hydro Chlor Thia Zide ) 12.5mg+valsartan 160mg / c-tab,coated-tab,بيانات مكتملة
5525,Amlovazide 160/5/25,amlodipine + H.C.T.Z. ( Hydro Chlor Thia Zide ) + valsartan,5mg + 25mg + 160mg,قرص مغلف,دياموند,amlodipine 5mg+H.C.T.Z. ( Hydro Chlor Thia Zide ) 25mg+valsartan 160mg / c-tab,coated-tab,بيانات مكتملة
5526,Amlovazide Forte 320/10/25,amlodipine + H.C.T.Z. ( Hydro Chlor Thia Zide ) + valsartan,10mg + 25mg + 320mg,قرص مغلف,دياموند,amlodipine 10mg+H.C.T.Z. ( Hydro Chlor Thia Zide ) 25mg+valsartan 320mg / c-tab,coated-tab,بيانات مكتملة
5527,Artefresh 0.24%,hyaluronic Acid,0.24%,قطرة عينية,دياموند,hyaluronic Acid 0.24%,eye-drops,بيانات مكتملة
5528,Atorvamond 10,atorvastatin,10mg,قرص مغلف,دياموند,atorvastatin 10mg / c-tab,coated-tab,بيانات مكتملة
5529,Atorvamond 20,atorvastatin,20mg,قرص مغلف,دياموند,atorvastatin 20mg / c-tab,coated-tab,بيانات مكتملة
5530,Atorvamond 40,atorvastatin,40mg,قرص مغلف,دياموند,atorvastatin 40mg / c-tab,coated-tab,بيانات مكتملة
5531,Atorvamond 80,atorvastatin,80mg,قرص مغلف,دياموند,atorvastatin 80mg / c-tab,coated-tab,بيانات مكتملة
5532,Azestine 0.1,azelastine,0.1%,بخاخ أنفي,دياموند,azelastine 0.1%,nasal-spray,بيانات مكتملة
5533,Azimond 10,azithromycin 10mg / ml,,قطرة عينية,دياموند,azithromycin 10mg / ml,eye-drops,بيانات مكتملة
5534,Azitropak 1000,azithromycin 1000mg / sachet,,ظرف,دياموند,azithromycin 1000mg / sachet,sachet,بيانات مكتملة
5535,Azitropak 250,azithromycin,250mg,قرص مغلف,دياموند,azithromycin 250mg / c-tab,coated-tab,بيانات مكتملة
5536,Azitropak 500,azithromycin,500mg,قرص مغلف,دياموند,azithromycin 500mg / c-tab,coated-tab,بيانات مكتملة
5537,Azomond 100,phenazopyridine,100mg,قرص مغلف,دياموند,phenazopyridine 100mg / c-tab,coated-tab,بيانات مكتملة
5538,Azomond 200,phenazopyridine,200mg,قرص مغلف,دياموند,phenazopyridine 200mg / c-tab,coated-tab,بيانات مكتملة
5539,Betamond 12,vit B12,1mg,أمبولة,دياموند,vit B12 1mg / amp,amp,بيانات مكتملة
5540,Beta Tonic,thiamine + vit B6 + vit B12,100mg + 100mg + 1mg,أمبولة,دياموند,thiamine 100mg+vit B6 100mg+vit B12 1mg / amp,amp,بيانات مكتملة
5541,Biguaphage XR 1000,metformin,1000mg,قرص مغلف,دياموند,metformin 1000mg / c-tab,coated-tab,بيانات مكتملة
5542,Biguaphage XR 500,metformin,500mg,قرص مغلف,دياموند,metformin 500mg / c-tab,coated-tab,بيانات مكتملة
5543,Biguaphage XR 750,metformin,750mg,قرص مغلف,دياموند,metformin 750mg / c-tab,coated-tab,بيانات مكتملة
5544,Bimatisse 0.003%,bimatoprost,0.03%,eye-solu,دياموند,bimatoprost 0.03%,eye-solu,بيانات مكتملة
5545,Brimogan 0.2%,brimonidine,0.2%,قطرة عينية,دياموند,brimonidine 0.2%,eye-drops,بيانات مكتملة
5546,Brimogan Plus,brimonidine + timolol,0.2% + 0.5%,قطرة عينية,دياموند,brimonidine 0.2%+timolol 0.5%,eye-drops,بيانات مكتملة
5547,Brinza 10,brinzolamide,1%,قطرة عينية,دياموند,brinzolamide 1%,eye-drops,بيانات مكتملة
5548,Brinza B,brimonidine + brinzolamide,0.2% + 1%,قطرة عينية,دياموند,brimonidine 0.2%+brinzolamide 1%,eye-drops,بيانات مكتملة
5549,Brinza Plus,brinzolamide + timolol,1% + 0.5%,قطرة عينية,دياموند,brinzolamide 1%+timolol 0.5%,eye-drops,بيانات مكتملة
5550,Buderis 9,budesonide,9mg,XR-tab,دياموند,budesonide 9mg / tab,XR-tab,بيانات مكتملة
5551,Cabast 0.05%,levocabastine,0.05%,قطرة عينية,دياموند,levocabastine 0.05%,eye-drops,بيانات مكتملة
5552,Cedrimond,acetyl Salicylic Acid + caffeine + paracetamol,250mg + 65mg + 250mg,قرص مغلف,دياموند,acetyl Salicylic Acid 250mg+caffeine 65mg+paracetamol 250mg / c-tab,coated-tab,بيانات مكتملة
5553,Celecomond 100,celecoxib,100mg,كبسولة,دياموند,celecoxib 100mg / cap,cap,بيانات مكتملة
5554,Celecomond 200,celecoxib,200mg,كبسولة,دياموند,celecoxib 200mg / cap,cap,بيانات مكتملة
5555,Cistracar 10,cisatracurium,10mg,أمبولة,دياموند,cisatracurium 10mg / amp,amp,بيانات مكتملة
5556,Cistracar 20,cisatracurium,20mg,أمبولة,دياموند,cisatracurium 20mg / amp,amp,بيانات مكتملة
5557,Cistracar 5,cisatracurium,5mg,أمبولة,دياموند,cisatracurium 5mg / amp,amp,بيانات مكتملة
5558,Cmond 500,ascorbic Acid,500mg,كبسولة,دياموند,ascorbic Acid 500mg / cap,cap,بيانات مكتملة
5559,Congestifen,chlorpheniramine + ibuprofen + phenylephrine,4mg + 200mg + 10mg,قرص مغلف,دياموند,chlorpheniramine 4mg+ibuprofen 200mg+phenylephrine 10mg / c-tab,coated-tab,بيانات مكتملة
5560,Congestimol,caffeine + paracetamol + phenylephrine,25mg + 500mg + 6.1mg,كبسولة,دياموند,caffeine 25mg+paracetamol 500mg+phenylephrine 6.1mg / cap,cap,بيانات مكتملة
5561,Cortimond 50,hydrocortisone,50mg,أمبولة,دياموند,hydrocortisone 50mg / amp,amp,بيانات مكتملة
5562,Cortivent 0.25,budesonide,0.250mg,أمبولة,دياموند,budesonide 0.250mg / amp,amp,بيانات مكتملة
5563,Corti Vent 0.25,budesonide,0.250mg,أمبولة,دياموند,budesonide 0.250mg / amp,amp,بيانات مكتملة
5564,Cortivent 0.5,budesonide,0.5mg,أمبولة,دياموند,budesonide 0.5mg / amp,amp,بيانات مكتملة
5565,Corti Vent 0.5,budesonide,0.5mg,أمبولة,دياموند,budesonide 0.5mg / amp,amp,بيانات مكتملة
5566,Cortivent 1,budesonide,1mg,أمبولة,دياموند,budesonide 1mg / amp,amp,بيانات مكتملة
5567,Corvos 160/10,amlodipine + valsartan,10mg + 160mg,قرص مغلف,دياموند,amlodipine 10mg+valsartan 160mg / tab,coated-tab,بيانات مكتملة
5568,Corvos 160/5,amlodipine + valsartan,5mg + 160mg,قرص مغلف,دياموند,amlodipine 5mg+valsartan 160mg / tab,coated-tab,بيانات مكتملة
5569,Corvos 320/10,amlodipine + valsartan,10mg + 320mg,قرص مغلف,دياموند,amlodipine 10mg+valsartan 320mg / tab,coated-tab,بيانات مكتملة
5570,Corvos 320/5,amlodipine + valsartan,5mg + 320mg,قرص مغلف,دياموند,amlodipine 5mg+valsartan 320mg / tab,coated-tab,بيانات مكتملة
5571,Corvos 80/5,amlodipine + valsartan,5mg + 80mg,قرص مغلف,دياموند,amlodipine 5mg+valsartan 80mg / tab,coated-tab,بيانات مكتملة
5572,Cough Stop Congest,dextromethorphan + guaifenesin,3.33mg + 33.3mg,شراب,دياموند,dextromethorphan 3.33mg+guaifenesin 33.3mg / 5ml,syrup,بيانات مكتملة
5573,Diafenmond 100,ibuprofen,100mg,معلق,دياموند,ibuprofen 100mg / 5ml,susp,بيانات مكتملة
5574,Diafenmond 200,ibuprofen,200mg,قرص مغلف,دياموند,ibuprofen 200mg / c-tab,coated-tab,بيانات مكتملة
5575,Diafenmond 40,ibuprofen 40mg / ml,,قطرات فموية,دياموند,ibuprofen 40mg / ml,oral-drops,بيانات مكتملة
5576,Diafenmond 400,ibuprofen,400mg,قرص مغلف,دياموند,ibuprofen 400mg / c-tab,coated-tab,بيانات مكتملة
5577,Diafenmond 600,ibuprofen,600mg,قرص مغلف,دياموند,ibuprofen 600mg / c-tab,coated-tab,بيانات مكتملة
5578,Diafenmond 800,ibuprofen,800mg,قرص مغلف,دياموند,ibuprofen 800mg / c-tab,coated-tab,بيانات مكتملة
5579,Diamigan 0.01%,bimatoprost,0.01%,قطرة عينية,دياموند,bimatoprost 0.01%,eye-drops,بيانات مكتملة
5580,Diamigan 0.03%,bimatoprost,0.03%,قطرة عينية,دياموند,bimatoprost 0.03%,eye-drops,بيانات مكتملة
5581,Diaspirogyl,metronidazole + spiramycin,125mg + 750000i.u.,قرص مغلف,دياموند,metronidazole 125mg+spiramycin 750000i.u. / c-tab,coated-tab,بيانات مكتملة
5582,Epina 0.05%,epinastine 0.5mg / ml,,قطرة عينية,دياموند,epinastine 0.5mg / ml,eye-drops,بيانات مكتملة
5583,Evedes 4/10,amlodipine + perindopril Erbomine,10mg + 4mg,قرص,دياموند,amlodipine 10mg+perindopril Erbomine 4mg / tab,tab,بيانات مكتملة
5584,Evedes 4/5,amlodipine + perindopril Erbomine,5mg + 4mg,قرص,دياموند,amlodipine 5mg+perindopril Erbomine 4mg / tab,tab,بيانات مكتملة
5585,Evedes 8/10,amlodipine + perindopril Erbomine,10mg + 8mg,قرص,دياموند,amlodipine 10mg+perindopril Erbomine 8mg / tab,tab,بيانات مكتملة
5586,Evedes 8/5,amlodipine + perindopril Erbomine,5mg + 8mg,قرص,دياموند,amlodipine 5mg+perindopril Erbomine 8mg / tab,tab,بيانات مكتملة
5587,Feldimond 10,piroxicam,10mg,كبسولة,دياموند,piroxicam 10mg / cap,cap,بيانات مكتملة
5588,Feldimond 20,piroxicam,20mg,كبسولة,دياموند,piroxicam 20mg / cap,cap,بيانات مكتملة
5589,Flam K 50,diclofenac Potassium,50mg,قرص مغلف,دياموند,diclofenac Potassium 50mg / c-tab,coated-tab,بيانات مكتملة
5590,Flam KPlus,diclofenac Potassium + paracetamol,50mg + 500mg,قرص مغلف,دياموند,diclofenac Potassium 50mg+paracetamol 500mg / c-tab,coated-tab,بيانات مكتملة
5591,Flam N 100XR,diclofenac Sodium 100mg / XR-tab,,XR-tab,دياموند,diclofenac Sodium 100mg / XR-tab,XR-tab,بيانات مكتملة
5592,Flam N 50,diclofenac Sodium 50mg / XR-tab,,XR-tab,دياموند,diclofenac Sodium 50mg / XR-tab,XR-tab,بيانات مكتملة
5593,Flam N 75,diclofenac Sodium,75mg,أمبولة,دياموند,diclofenac Sodium 75mg / amp,amp,بيانات مكتملة
5594,Flam Vit,diclofenac Potassium + thiamine + vit B6 + vit B12,50mg +  +  + ,قرص,دياموند,diclofenac Potassium 50mg+thiamine +vit B6 +vit B12 / tab,tab,بيانات مكتملة
5595,Florovance 0.6%,besifloxacin,0.6%,قطرة عينية,دياموند,besifloxacin 0.6%,eye-drops,بيانات مكتملة
5596,Flovastin 40,fluvastatin,40mg,كبسولة,دياموند,fluvastatin 40mg / cap,cap,بيانات مكتملة
5597,Furadon 100,furazolidone,100mg,قرص,دياموند,furazolidone 100mg / tab,tab,بيانات مكتملة
5598,Furadon 16.6,furazolidone,16.6mg,معلق,دياموند,furazolidone 16.6mg / 5ml,susp,بيانات مكتملة
5599,Furadone,furazolidone,100mg,قرص,دياموند,furazolidone 100mg / tab,tab,بيانات مكتملة
5600,Glint 0.025%,brimonidine,0.025%,قطرة عينية,دياموند,brimonidine 0.025%,eye-drops,بيانات مكتملة
5601,Glynuvia 100,sitagliptin,100mg,قرص مغلف,دياموند,sitagliptin 100mg / tab,coated-tab,بيانات مكتملة
5602,Glynuvia 25,sitagliptin,25mg,قرص مغلف,دياموند,sitagliptin 25mg / tab,coated-tab,بيانات مكتملة
5603,Glynuvia 50,sitagliptin,50mg,قرص مغلف,دياموند,sitagliptin 50mg / tab,coated-tab,بيانات مكتملة
5604,Glynuvia Plus 1000/50,metformin + sitagliptin,1000mg + 50mg,قرص مغلف,دياموند,metformin 1000mg+sitagliptin 50mg / tab,coated-tab,بيانات مكتملة
5605,Glynuvia Plus 500/50,metformin + sitagliptin,500mg + 50mg,قرص مغلف,دياموند,metformin 500mg+sitagliptin 50mg / tab,coated-tab,بيانات مكتملة
5606,Glynuvia Plus 850/50,metformin + sitagliptin,850mg + 50mg,قرص مغلف,دياموند,metformin 850mg+sitagliptin 50mg / tab,coated-tab,بيانات مكتملة
5607,Glynuvia Plus XR 1000/100,metformin + sitagliptin,1000mg + 100mg,قرص مغلف,دياموند,metformin 1000mg+sitagliptin 100mg / tab,coated-tab,بيانات مكتملة
5608,Glynuvia Plus XR 1000/50,metformin + sitagliptin,1000mg + 50mg,قرص مغلف,دياموند,metformin 1000mg+sitagliptin 50mg / tab,coated-tab,بيانات مكتملة
5609,Glynuvia Plus XR 500/50,metformin + sitagliptin,500mg + 50mg,قرص مغلف,دياموند,metformin 500mg+sitagliptin 50mg / tab,coated-tab,بيانات مكتملة
5610,Halomond,haloperidol 5mg / ml,,أمبولة,دياموند,haloperidol 5mg / ml,amp,بيانات مكتملة
5611,Hyalganmond 20,sod.Hyaluronate,20mg,أمبولة,دياموند,sod.Hyaluronate 20mg / amp,amp,بيانات مكتملة
5612,Jardex 10,empagliflozin,10mg,قرص مغلف,دياموند,empagliflozin 10mg / c-tab,coated-tab,بيانات مكتملة
5613,Jardex 25,empagliflozin 25 + L9757mg, + ,قرص مغلف,دياموند,empagliflozin 25+L9757mg / c-tab,coated-tab,بيانات مكتملة
5614,Ketamine 50,ketamine,50mg,أمبولة,دياموند,ketamine 50mg / amp,amp,بيانات مكتملة
5615,Lansovamond 15,lansoprazole,15mg,كبسولة,دياموند,lansoprazole 15mg / cap,cap,بيانات مكتملة
5616,Lansovamond 30,lansoprazole,30mg,كبسولة,دياموند,lansoprazole 30mg / cap,cap,بيانات مكتملة
5617,Lataneks 0.05%,latanoprost,0.05%,قطرة عينية,دياموند,latanoprost 0.05%,eye-drops,بيانات مكتملة
5618,Lataneks Plus,latanoprost + timolol,0.05% + 0.5%,قطرة عينية,دياموند,latanoprost 0.05%+timolol 0.5%,eye-drops,بيانات مكتملة
5619,Levocizal 2.5,levocetirizine,2.5mg,شراب,دياموند,levocetirizine 2.5mg / 5ml,syrup,بيانات مكتملة
5620,Levocizal 5,levocetirizine,5mg,قرص,دياموند,levocetirizine 5mg / tab,tab,بيانات مكتملة
5621,Levoquix 0.5%,levofloxacin,0.5%,قطرة عينية,دياموند,levofloxacin 0.5%,eye-drops,بيانات مكتملة
5622,Levoquix Fort,levofloxacin,1.5%,قطرة عينية,دياموند,levofloxacin 1.5%,eye-drops,بيانات مكتملة
5623,Lexan Mond 1.5,bromazepam,1.5mg,قرص,دياموند,bromazepam 1.5mg / tab,tab,بيانات مكتملة
5624,Lexan Mond 3,bromazepam,3mg,قرص,دياموند,bromazepam 3mg / tab,tab,بيانات مكتملة
5625,Lisoten 10,lisinopril,10mg,قرص,دياموند,lisinopril 10mg / tab,tab,بيانات مكتملة
5626,Lisoten 2.5,lisinopril,2.5mg,قرص,دياموند,lisinopril 2.5mg / tab,tab,بيانات مكتملة
5627,Lisoten 20,lisinopril,20mg,قرص,دياموند,lisinopril 20mg / tab,tab,بيانات مكتملة
5628,Lisoten 30,lisinopril,30mg,قرص,دياموند,lisinopril 30mg / tab,tab,بيانات مكتملة
5629,Lisoten 40,lisinopril,40mg,قرص,دياموند,lisinopril 40mg / tab,tab,بيانات مكتملة
5630,Lisoten 5,lisinopril,5mg,قرص,دياموند,lisinopril 5mg / tab,tab,بيانات مكتملة
5631,Lomond 0.1%,olopatadine,0.1%,قطرة عينية,دياموند,olopatadine 0.1%,eye-drops,بيانات مكتملة
5632,Lomond 0.2%,olopatadine,0.2%,قطرة عينية,دياموند,olopatadine 0.2%,eye-drops,بيانات مكتملة
5633,Lomond Fort 0.7%,olopatadine,0.7%,قطرة عينية,دياموند,olopatadine 0.7%,eye-drops,بيانات مكتملة
5634,Lotrilmond 2.5/10,amlodipine + benazepril,2.5mg + 10mg,كبسولة,دياموند,amlodipine 2.5mg+benazepril 10mg / cap,cap,بيانات مكتملة
5635,Lotrilmond 5/10,amlodipine + benazepril,5mg + 10mg,كبسولة,دياموند,amlodipine 5mg+benazepril 10mg / cap,cap,بيانات مكتملة
5636,Lotrilmond Forte 10/20,amlodipine + benazepril,10mg + 20mg,كبسولة,دياموند,amlodipine 10mg+benazepril 20mg / cap,cap,بيانات مكتملة
5637,Lotril Mond Forte 2.5/10,amlodipine + benazepril,2.5mg + 10mg,كبسولة,دياموند,amlodipine 2.5mg+benazepril 10mg / cap,cap,بيانات مكتملة
5638,Lotril Mond Forte 5/20,amlodipine + benazepril,5mg + 20mg,كبسولة,دياموند,amlodipine 5mg+benazepril 20mg / cap,cap,بيانات مكتملة
5639,Lumi Plus,bimatoprost + timolol,0.03% + 0.5%,قطرة عينية,دياموند,bimatoprost 0.03%+timolol 0.5%,eye-drops,بيانات مكتملة
5640,Lyricamond 100,pregabalin,100mg,كبسولة,دياموند,pregabalin 100mg / cap,cap,بيانات مكتملة
5641,Lyricamond 150,pregabalin,150mg,كبسولة,دياموند,pregabalin 150mg / cap,cap,بيانات مكتملة
5642,Lyricamond 200,pregabalin,200mg,كبسولة,دياموند,pregabalin 200mg / cap,cap,بيانات مكتملة
5643,Lyricamond 225,pregabalin,225mg,كبسولة,دياموند,pregabalin 225mg / cap,cap,بيانات مكتملة
5644,Lyricamond 50,pregabalin,50mg,كبسولة,دياموند,pregabalin 50mg / cap,cap,بيانات مكتملة
5645,Lyricamond 75,pregabalin,75mg,كبسولة,دياموند,pregabalin 75mg / cap,cap,بيانات مكتملة
5646,Maximond 0.1%,dexamethasone,0.1%,قطرة أذنية,دياموند,dexamethasone 0.1%,ear-drops,بيانات مكتملة
5647,Methasomond 0.5,dexamethasone,0.5mg,قرص,دياموند,dexamethasone 0.5mg / tab,tab,بيانات مكتملة
5648,Methasomond 1.5,dexamethasone,1.5mg,قرص,دياموند,dexamethasone 1.5mg / tab,tab,بيانات مكتملة
5649,Methasomond 2,dexamethasone,2mg,شراب,دياموند,dexamethasone 2mg / 5ml,syrup,بيانات مكتملة
5650,Methasomond 4,dexamethasone,4mg,أمبولة,دياموند,dexamethasone 4mg / amp,amp,بيانات مكتملة
5651,Methoflor 0.1%,fluorometholone,0.1%,قطرة عينية,دياموند,fluorometholone 0.1%,eye-drops,بيانات مكتملة
5652,Methoflor 0.25%,fluorometholone,0.25%,قطرة عينية,دياموند,fluorometholone 0.25%,eye-drops,بيانات مكتملة
5653,Mondeprazole 20,esomeprazole,20mg,SR-cap,دياموند,esomeprazole 20mg / cap,SR-cap,بيانات مكتملة
5654,Mondeprazole 40,esomeprazole,40mg,كبسولة,دياموند,esomeprazole 40mg / cap,cap,بيانات مكتملة
5655,Mondicron 30,gliclazide,30mg,قرص,دياموند,gliclazide 30mg / tab,tab,بيانات مكتملة
5656,Mondicron 60,gliclazide,60mg,قرص,دياموند,gliclazide 60mg / tab,tab,بيانات مكتملة
5657,Mondoxol 0.5%,betaxolol,0.5%,قطرة عينية,دياموند,betaxolol 0.5%,eye-drops,بيانات مكتملة
5658,Monrolac 15,ketorolac,15mg,أمبولة,دياموند,ketorolac 15mg / amp,amp,بيانات مكتملة
5659,Monrolac 30,ketorolac,30mg,أمبولة,دياموند,ketorolac 30mg / amp,amp,بيانات مكتملة
5660,Monrolac 60,ketorolac,60mg,أمبولة,دياموند,ketorolac 60mg / amp,amp,بيانات مكتملة
5661,Nasofrin 0.25%,phenylephrine,0.25%,بخاخ أنفي,دياموند,phenylephrine 0.25%,nasal-spray,بيانات مكتملة
5662,Nasofrin 0.5%,phenylephrine,0.5%,بخاخ أنفي,دياموند,phenylephrine 0.5%,nasal-spray,بيانات مكتملة
5663,Nasofrin 1%,phenylephrine,1%,بخاخ أنفي,دياموند,phenylephrine 1%,nasal-spray,بيانات مكتملة
5664,Nidaprax 100,cefixime,100mg,dry-syrup,دياموند,cefixime 100mg / 5ml,dry-syrup,بيانات مكتملة
5665,Nidaprax 200,cefixime,200mg,كبسولة,دياموند,cefixime 200mg / cap,cap,بيانات مكتملة
5666,Nidaprax 400,cefixime,400mg,كبسولة,دياموند,cefixime 400mg / cap,cap,بيانات مكتملة
5667,Nitromond 100,nitrofurantoin,100mg,كبسولة,دياموند,nitrofurantoin 100mg / cap,cap,بيانات مكتملة
5668,Normisal 2%,Sod.Chloride,2%,قطرة عينية,دياموند,Sod.Chloride 2%,eye-drops,بيانات مكتملة
5669,Normisal 5%,Sod.Chloride,5%,قطرة عينية,دياموند,Sod.Chloride 5%,eye-drops,بيانات مكتملة
5670,Nyogelmond 0.1%,timolol,0.1%,eye-gel,دياموند,timolol 0.1%,eye-gel,بيانات مكتملة
5671,Omni 125,cefdinir,125mg,dry-syrup,دياموند,cefdinir 125mg / 5ml,dry-syrup,بيانات مكتملة
5672,Omni 250,cefdinir,250mg,dry-syrup,دياموند,cefdinir 250mg / 5ml,dry-syrup,بيانات مكتملة
5673,Omni 300,cefdinir,300mg,كبسولة,دياموند,cefdinir 300mg / cap,cap,بيانات مكتملة
5674,Ophtha Crom 4%,sod.Cromoglycate,4%,قطرة عينية,دياموند,sod.Cromoglycate 4%,eye-drops,بيانات مكتملة
5675,Optilar 0.5%,ketorolac,0.5%,قطرة عينية,دياموند,ketorolac 0.5%,eye-drops,بيانات مكتملة
5676,Ora Cainemond 20%,lidocaine,20%,oral-gel,دياموند,lidocaine 20%,oral-gel,بيانات مكتملة
5677,Oticlean 6.5%,carbamide Peroxide,6.5%,قطرة أذنية,دياموند,carbamide Peroxide 6.5%,ear-drops,بيانات مكتملة
5678,Oxazoc 100,metoprolol,100mg,قرص مغلف,دياموند,metoprolol 100mg / c-tab,coated-tab,بيانات مكتملة
5679,Oxazoc 25,metoprolol,25mg,قرص مغلف,دياموند,metoprolol 25mg / c-tab,coated-tab,بيانات مكتملة
5680,Oxazoc 50,metoprolol,50mg,قرص مغلف,دياموند,metoprolol 50mg / c-tab,coated-tab,بيانات مكتملة
5681,Pavacorium 1,pitavastatin,1mg,قرص مغلف,دياموند,pitavastatin 1mg / c-tab,coated-tab,بيانات مكتملة
5682,Pavacorium 2,pitavastatin,2mg,قرص مغلف,دياموند,pitavastatin 2mg / c-tab,coated-tab,بيانات مكتملة
5683,Pavacorium 4,pitavastatin,4mg,قرص مغلف,دياموند,pitavastatin 4mg / c-tab,coated-tab,بيانات مكتملة
5684,Perco 2.5,oxycodone + paracetamol,2.5mg + 325mg,قرص,دياموند,oxycodone 2.5mg+paracetamol 325mg / tab,tab,بيانات مكتملة
5685,Perco 5,oxycodone + paracetamol,5mg + 325mg,قرص,دياموند,oxycodone 5mg+paracetamol 325mg / tab,tab,بيانات مكتملة
5686,Perco 7.5,oxycodone + paracetamol,7.5mg + 325mg,قرص,دياموند,oxycodone 7.5mg+paracetamol 325mg / tab,tab,بيانات مكتملة
5687,Perco Forte 7.5,caffeine + oxycodone + paracetamol,10mg + 7.5mg + 325mg,قرص,دياموند,caffeine 10mg+oxycodone 7.5mg+paracetamol 325mg / tab,tab,بيانات مكتملة
5688,Phenzoline,naphazoline + pheniramine,0.025% + 0.3%,قطرة عينية,دياموند,naphazoline 0.025%+pheniramine 0.3%,eye-drops,بيانات مكتملة
5689,Polydexatrol,dexamethasone + neomycin + polymyxin 10000i.u. / ml,1mg + 3.5mg + ,قطرة عينية,دياموند,dexamethasone 1mg+neomycin 3.5mg+polymyxin 10000i.u. / ml,eye-drops,بيانات مكتملة
5690,Povi Tears 1.25%,povidone,1.25%,قطرة عينية,دياموند,povidone 1.25%,eye-drops,بيانات مكتملة
