معرف الدواء,اسم الدواء,المواد الفعالة,العيارات,الشكل الصيدلاني,المصنع,التركيب الأصلي,الشكل الأصلي,حالة المصدر
9523,Milovast 5/20,amlodipine + atorvastatin,5mg + 20mg,قرص مغلف,مسعود,amlodipine 5mg+atorvastatin 20mg / c-tab,coated-tab,بيانات مكتملة
9524,Milovast 5/40,amlodipine + atorvastatin,5mg + 40mg,قرص مغلف,مسعود,amlodipine 5mg+atorvastatin 40mg / c-tab,coated-tab,بيانات مكتملة
9525,Milovast 5/80,amlodipine + atorvastatin,5mg + 80mg,قرص مغلف,مسعود,amlodipine 5mg+atorvastatin 80mg / c-tab,coated-tab,بيانات مكتملة
9526,Mycept 500,mycophenolate Mofetil,500mg,قرص مغلف,مسعود,mycophenolate Mofetil 500mg / c-tab,coated-tab,بيانات مكتملة
9527,Naprox 275,naproxen,275mg,قرص مغلف,مسعود,naproxen 275mg / c-tab,coated-tab,بيانات مكتملة
9528,Onem 4,ondansetron,4mg,قرص,مسعود,ondansetron 4mg / tab,tab,بيانات مكتملة
9529,Onem 8,ondansetron,8mg,قرص,مسعود,ondansetron 8mg / tab,tab,بيانات مكتملة
9530,Orlistate 120,orlistat,60mg,كبسولة,مسعود,orlistat 60mg / cap,cap,بيانات مكتملة
9531,Orlistate 60,orlistat,60mg,كبسولة,مسعود,orlistat 60mg / cap,cap,بيانات مكتملة
9532,Osteo Pro,calcium + magnesium + vit D3 + zinc,400mg + 150mg + 0.005mg + 5mg,قرص مغلف,مسعود,calcium 400mg+magnesium 150mg+vit D3 0.005mg+zinc 5mg / c-tab,coated-tab,بيانات مكتملة
9533,Pangraf 0.5,tacrolimus,0.5mg,كبسولة,مسعود,tacrolimus 0.5mg / cap,cap,بيانات مكتملة
9534,Pangraf 1,tacrolimus,1mg,كبسولة,مسعود,tacrolimus 1mg / cap,cap,بيانات مكتملة
9535,Pentofil 400,pentoxifylline,400mg,قرص مغلف,مسعود,pentoxifylline 400mg / c-tab,coated-tab,بيانات مكتملة
9536,Piri 200,sulpiride,200mg,قرص,مسعود,sulpiride 200mg / tab,tab,بيانات مكتملة
9537,Piri 50,sulpiride,50mg,قرص,مسعود,sulpiride 50mg / tab,tab,بيانات مكتملة
9538,Pregna Pro,minerals + vitamins for pregnants, + ,قرص مغلف,مسعود,minerals +vitamins for pregnants,coated-tab,بيانات مكتملة
9539,Preotil 25,captopril,25mg,قرص,مسعود,captopril 25mg / tab,tab,بيانات مكتملة
9540,Preotil 50,captopril,50mg,قرص,مسعود,captopril 50mg / tab,tab,بيانات مكتملة
9541,Rando 250,methyldopa,250mg,قرص مغلف,مسعود,methyldopa 250mg / tab,coated-tab,بيانات مكتملة
9542,Rando 500,methyldopa,250mg,قرص مغلف,مسعود,methyldopa 250mg / tab,coated-tab,بيانات مكتملة
9543,Rosadex 500,H.C.T.Z. ( Hydro Chlor Thia Zide ) + triamterene,25mg + 50mg,قرص,مسعود,H.C.T.Z. ( Hydro Chlor Thia Zide ) 25mg+triamterene 50mg / tab,tab,بيانات مكتملة
9544,Rovicin 0.125,hyoscyamine,0.125mg,شراب,مسعود,hyoscyamine 0.125mg / 5ml,syrup,بيانات مكتملة
9545,Salber 2,salbutamol,2mg,قرص,مسعود,salbutamol 2mg / tab,tab,بيانات مكتملة
9546,Salber 4,salbutamol,4mg,قرص,مسعود,salbutamol 4mg / tab,tab,بيانات مكتملة
9547,Salbutamol 2.5,salbutamol 2.5mg / flexible-amp,,flexible-amp,مسعود,salbutamol 2.5mg / flexible-amp,flexible-amp,بيانات مكتملة
9548,Salbutamol 5,salbutamol 5mg / flexible-amp,,flexible-amp,مسعود,salbutamol 5mg / flexible-amp,flexible-amp,بيانات مكتملة
9549,Salovin 30,ambroxol,30mg,كبسولة,مسعود,ambroxol 30mg / cap,cap,بيانات مكتملة
9550,Scopinal 5,hyoscine,5mg,شراب,مسعود,hyoscine 5mg / 5ml,syrup,بيانات مكتملة
9551,Sinulin,guaifenesin + paracetamol + phenylephrine,100mg + 250mg + 5mg,قرص مغلف,مسعود,guaifenesin 100mg+paracetamol 250mg+phenylephrine 5mg / c-tab,coated-tab,بيانات مكتملة
9552,Sinulin Night,diphenhydramine + paracetamol + phenylephrine,25mg + 325mg + 5mg,قرص مغلف,مسعود,diphenhydramine 25mg+paracetamol 325mg+phenylephrine 5mg / c-tab,coated-tab,بيانات مكتملة
9553,Spasmofree 40,drotaverine,40mg,قرص,مسعود,drotaverine 40mg / tab,tab,بيانات مكتملة
9554,Spasmofree 80,drotaverine,80mg,قرص,مسعود,drotaverine 80mg / tab,tab,بيانات مكتملة
9555,Tiazen 120,diltiazem 120mg / ER-cap,,كبسولة ممتدة المفعول,مسعود,diltiazem 120mg / ER-cap,ER-cap,بيانات مكتملة
9556,Tiazen 180,diltiazem 180mg / ER-cap,,كبسولة ممتدة المفعول,مسعود,diltiazem 180mg / ER-cap,ER-cap,بيانات مكتملة
9557,Tiazen 240,diltiazem 240mg / ER-cap,,كبسولة ممتدة المفعول,مسعود,diltiazem 240mg / ER-cap,ER-cap,بيانات مكتملة
9558,Tiazen 60,diltiazem 60mg / ER-cap,,كبسولة ممتدة المفعول,مسعود,diltiazem 60mg / ER-cap,ER-cap,بيانات مكتملة
9559,Tiazen 90,diltiazem 90mg / ER-cap,,كبسولة ممتدة المفعول,مسعود,diltiazem 90mg / ER-cap,ER-cap,بيانات مكتملة
9560,Ticopime 1000,cefepime 1000mg / dry-vial,,فيال جاف,مسعود,cefepime 1000mg / dry-vial,dry-vial,بيانات مكتملة
9561,Tictolose 3335,lactulose,3335mg,شراب,مسعود,lactulose 3335mg / 5ml,syrup,بيانات مكتملة
9562,Tilacip 500,ciprofloxacin,500mg,قرص مغلف,مسعود,ciprofloxacin 500mg / tab,coated-tab,بيانات مكتملة
9563,Tilacip 750,ciprofloxacin,750mg,قرص مغلف,مسعود,ciprofloxacin 750mg / tab,coated-tab,بيانات مكتملة
9564,Tilacip ER 1000,ciprofloxacin,1000mg,قرص مغلف,مسعود,ciprofloxacin 1000mg / tab,coated-tab,بيانات مكتملة
9565,Tilacip ER 500,ciprofloxacin 500mg / ER-tab,,قرص مغلف,مسعود,ciprofloxacin 500mg / ER-tab,coated-tab,بيانات مكتملة
9566,Tilamox 400,moxifloxacin,400mg,كبسولة,مسعود,moxifloxacin 400mg / cap,cap,بيانات مكتملة
9567,Tilev 500,levofloxacin,500mg,كبسولة,مسعود,levofloxacin 500mg / c-tab,cap,بيانات مكتملة
9568,Tilev 750,levofloxacin,750mg,كبسولة,مسعود,levofloxacin 750mg / c-tab,cap,بيانات مكتملة
9569,Toradol 50,tramadol,50mg,قرص مغلف,مسعود,tramadol 50mg / c-tab,coated-tab,بيانات مكتملة
9570,Toresemide 10,torsemide,10mg,قرص,مسعود,torsemide 10mg / tab,tab,بيانات مكتملة
9571,Toresemide 100,torsemide,100mg,قرص,مسعود,torsemide 100mg / tab,tab,بيانات مكتملة
9572,Toresemide 20,torsemide,20mg,قرص,مسعود,torsemide 20mg / tab,tab,بيانات مكتملة
9573,Toresemide 5,torsemide,5mg,قرص,مسعود,torsemide 5mg / tab,tab,بيانات مكتملة
9574,Trenosin 1,terazosin,1mg,قرص,مسعود,terazosin 1mg / tab,tab,بيانات مكتملة
9575,Trenosin 2,terazosin,2mg,قرص,مسعود,terazosin 2mg / tab,tab,بيانات مكتملة
9576,Trenosin 5,terazosin,5mg,قرص,مسعود,terazosin 5mg / tab,tab,بيانات مكتملة
9577,Trigesic,caffeine + paracetamol + propyphenazone,50mg + 250mg + 150mg,قرص,مسعود,caffeine 50mg+paracetamol 250mg+propyphenazone 150mg / tab,tab,بيانات مكتملة
9578,Uricin 0.6,colchicine,0.6mg,قرص مغلف,مسعود,colchicine 0.6mg / c-tab,coated-tab,بيانات مكتملة
9579,Vildamet 1000/50,metformin + vildagliptin,1000mg + 50mg,قرص مغلف,مسعود,metformin 1000mg+vildagliptin 50mg / c-tab,coated-tab,بيانات مكتملة
9580,Vildamet 500/50,metformin + vildagliptin,500mg + 50mg,قرص مغلف,مسعود,metformin 500mg+vildagliptin 50mg / c-tab,coated-tab,بيانات مكتملة
9581,Vildamet 850/50,metformin + vildagliptin,850mg + 50mg,قرص مغلف,مسعود,metformin 850mg+vildagliptin 50mg / c-tab,coated-tab,بيانات مكتملة
9582,Vita Tic BComplex 200,,,,مسعود,,,التركيب غير موجود في APK
9583,Vita Tic BComplex 5,,,,مسعود,,,التركيب غير موجود في APK
9584,Volpan 500,sod.Valproate,500mg,قرص مغلف,مسعود,sod.Valproate 500mg / c-tab,coated-tab,بيانات مكتملة
9585,Vomidox,meclizine + pyridoxine,25mg + 50mg,قرص,مسعود,meclizine 25mg+pyridoxine 50mg / tab,tab,بيانات مكتملة
9586,Xaitum 10,diazepam,2mg,قرص,مسعود,diazepam 2mg / tab,tab,بيانات مكتملة
9587,Xaitum 2,diazepam,2mg,قرص,مسعود,diazepam 2mg / tab,tab,بيانات مكتملة
9588,Xaitum 5,diazepam,2mg,قرص,مسعود,diazepam 2mg / tab,tab,بيانات مكتملة
9589,Xetine 20,duloxetine,20mg,قرص مغلف,مسعود,duloxetine 20mg / c-tab,coated-tab,بيانات مكتملة
9590,Xetine 30,duloxetine,30mg,قرص مغلف,مسعود,duloxetine 30mg / c-tab,coated-tab,بيانات مكتملة
9591,Xetine 60,duloxetine,60mg,قرص مغلف,مسعود,duloxetine 60mg / c-tab,coated-tab,بيانات مكتملة
9592,Anatram 100,tramadol 100mg / flex-amp,,flexible-amp,مسعود محاليل,tramadol 100mg / flex-amp,flexible-amp,بيانات مكتملة
9593,Anatram 50,tramadol 50mg / flexible-amp,,flexible-amp,مسعود محاليل,tramadol 50mg / flexible-amp,flexible-amp,بيانات مكتملة
9594,Bupiva 0.25%,pupivacaine,0.25%,flexible-amp,مسعود محاليل,pupivacaine 0.25%,flexible-amp,بيانات مكتملة
9595,Bupiva 0.5%,pupivacaine,0.5%,flexible-amp,مسعود محاليل,pupivacaine 0.5%,flexible-amp,بيانات مكتملة
9596,Butalpium,ipratropium + salbutamol 2.5mg / flexible-amp,0.5mg + ,flexible-amp,مسعود محاليل,ipratropium 0.5mg+salbutamol 2.5mg / flexible-amp,flexible-amp,بيانات مكتملة
9597,Cipro Floxacin 0.2% in Na Cl 0.9%,ciprofloxacin,200mg,pl-vial,مسعود محاليل,ciprofloxacin 200mg / vial,pl-vial,بيانات مكتملة
9598,Dextrose 5%+sod.Chloride 0.9%,dextrose + sod.Chloride,5% + 0.9%,serum,مسعود محاليل,dextrose 5%+sod.Chloride 0.9%,serum,بيانات مكتملة
9599,Diclofenac Sodium 75,diclofenac Sodium 75mg / flexible-amp,,flexible-amp,مسعود محاليل,diclofenac Sodium 75mg / flexible-amp,flexible-amp,بيانات مكتملة
9600,Difcomac 75,diclofenac Sodium 75mg / flexible-amp,,flexible-amp,مسعود محاليل,diclofenac Sodium 75mg / flexible-amp,flexible-amp,بيانات مكتملة
9601,Furodemide 20,furosemide 20mg / flexible-amp,,flexible-amp,مسعود محاليل,furosemide 20mg / flexible-amp,flexible-amp,بيانات مكتملة
9602,Lidocain 1%,lidocaine,1%,flexible-amp,مسعود محاليل,lidocaine 1%,flexible-amp,بيانات مكتملة
9603,Maxocol 10,metoclopramide 10mg / flexible-amp,,flexible-amp,مسعود محاليل,metoclopramide 10mg / flexible-amp,flexible-amp,بيانات مكتملة
9604,Maxocol 50,metoclopramide 50mg / flexible-amp,,flexible-amp,مسعود محاليل,metoclopramide 50mg / flexible-amp,flexible-amp,بيانات مكتملة
9605,Ofloxacin 0.4%,ofloxacin,0.4%,pl-vial,مسعود محاليل,ofloxacin 0.4%,pl-vial,بيانات مكتملة
9606,Potassium Chloride 7.5%,potassium Chloride,7.5%,flexible-amp,مسعود محاليل,potassium Chloride 7.5%,flexible-amp,بيانات مكتملة
9607,Sodium Bi Carbonate 840,sod.bi Carbonate 840mg / flexible-amp,,flexible-amp,مسعود محاليل,sod.bi Carbonate 840mg / flexible-amp,flexible-amp,بيانات مكتملة
9608,Sodium Chloride 0.9%,Sod.Chloride,0.9%,flexible-amp,مسعود محاليل,Sod.Chloride 0.9%,flexible-amp,بيانات مكتملة
9609,Aureoclav 1000,amoxicillin + clavulanic Acid,875mg + 125mg,قرص,معتوق,amoxicillin 875mg+clavulanic Acid 125mg / tab,tab,بيانات مكتملة
9610,Aureoclav 228,amoxicillin + clavulanic Acid,200mg + 28.5mg,dry-syrup,معتوق,amoxicillin 200mg+clavulanic Acid 28.5mg / 5ml,dry-syrup,بيانات مكتملة
9611,Aureoclav 312,amoxicillin + clavulanic Acid,250mg + 62.5mg,dry-syrup,معتوق,amoxicillin 250mg+clavulanic Acid 62.5mg / 5ml,dry-syrup,بيانات مكتملة
9612,Aureoclav 457,amoxicillin + clavulanic Acid,400mg + 57mg,dry-syrup,معتوق,amoxicillin 400mg+clavulanic Acid 57mg / 5ml,dry-syrup,بيانات مكتملة
9613,Aureoclav 625,amoxicillin + clavulanic Acid,500mg + 125mg,قرص مغلف,معتوق,amoxicillin 500mg+clavulanic Acid 125mg / tab,coated-tab,بيانات مكتملة
9614,Symbion DPI,budesonide + formoterol 0.0045mg / inh-cap,0.16mg + ,inh-cap,معتوق,budesonide 0.16mg+formoterol 0.0045mg / inh-cap,inh-cap,بيانات مكتملة
9615,Tendoxal 250,amoxicillin + flucloxacillin,125mg + 125mg,dry-syrup,معتوق,amoxicillin 125mg+flucloxacillin 125mg / 5ml,dry-syrup,بيانات مكتملة
9616,Unadol Acti Fast,paracetamol,500mg,قرص مغلف,معتوق,paracetamol 500mg / c-tab,coated-tab,بيانات مكتملة
9617,Unadol All In One,guaifenesin + paracetamol + phenylephrine,100mg + 500mg + 6.1mg,كبسولة,معتوق,guaifenesin 100mg+paracetamol 500mg+phenylephrine 6.1mg / cap,cap,بيانات مكتملة
9618,Unadol Cold&Flu Night,chlorpheniramine + paracetamol + phenylephrine,2mg + 500mg + 5mg,قرص مغلف,معتوق,chlorpheniramine 2mg+paracetamol 500mg+phenylephrine 5mg / tab,coated-tab,بيانات مكتملة
9619,Unadol Extra,caffeine + paracetamol,65mg + 500mg,قرص مغلف,معتوق,caffeine 65mg+paracetamol 500mg / tab,coated-tab,بيانات مكتملة
9620,Unadol Forte,paracetamol,1000mg,قرص مغلف,معتوق,paracetamol 1000mg / c-tab,coated-tab,بيانات مكتملة
9621,Unadol Joint 665,paracetamol 665mg / XR-tab,,XR-tab,معتوق,paracetamol 665mg / XR-tab,XR-tab,بيانات مكتملة
9622,Unadol K,paracetamol + diclofenac Potassium,500mg + 50mg,قرص مغلف,معتوق,paracetamol 500mg+diclofenac Potassium 50mg / c-tab,coated-tab,بيانات مكتملة
9623,Unadol Night,diphenhydramine + paracetamol,25mg + 500mg,قرص مغلف,معتوق,diphenhydramine 25mg+paracetamol 500mg / c-tab,coated-tab,بيانات مكتملة
9624,Unadol Sinus,paracetamol + phenylephrine,500mg + 5mg,قرص مغلف,معتوق,paracetamol 500mg+phenylephrine 5mg / c-tab,coated-tab,بيانات مكتملة
9625,Unadol Women,pamabrom + paracetamol + pyrelamine,15mg + 500mg + 15mg,قرص مغلف,معتوق,pamabrom 15mg+paracetamol 500mg+pyrelamine 15mg / c-tab,coated-tab,بيانات مكتملة
9626,Avaqart 100,avanafil,100mg,قرص,ملكارت,avanafil 100mg / tab,tab,بيانات مكتملة
9627,Avaqart 200,avanafil,200mg,قرص,ملكارت,avanafil 200mg / tab,tab,بيانات مكتملة
9628,Avaqart 50,avanafil,50mg,قرص,ملكارت,avanafil 50mg / tab,tab,بيانات مكتملة
9629,Coloverine 200,mebeverine,200mg,كبسولة,ملكارت,mebeverine 200mg / cap,cap,بيانات مكتملة
9630,Comfort C,caffeine + chlorpheniramine + paracetamol + ascorbic Acid,50mg + 2.5mg + 200mg + 25mg,كبسولة,ملكارت,caffeine 50mg+chlorpheniramine 2.5mg+paracetamol 200mg+ascorbic Acid 25mg / cap,cap,بيانات مكتملة
9631,Gout Less 100,allopurinol,100mg,قرص,ملكارت,allopurinol 100mg / tab,tab,بيانات مكتملة
9632,Gout Less 300,allopurinol,100mg,قرص,ملكارت,allopurinol 100mg / tab,tab,بيانات مكتملة
9633,Lansoqart 30,dexlansoprazole,30mg,كبسولة,ملكارت,dexlansoprazole 30mg / cap,cap,بيانات مكتملة
9634,Lansoqart 60,dexlansoprazole,60mg,كبسولة,ملكارت,dexlansoprazole 60mg / cap,cap,بيانات مكتملة
9635,Lune Qart 1,eszopiclone,1mg,قرص,ملكارت,eszopiclone 1mg / tab,tab,بيانات مكتملة
9636,Lune Qart 2,eszopiclone,2mg,قرص,ملكارت,eszopiclone 2mg / tab,tab,بيانات مكتملة
9637,Lune Qart 3,eszopiclone,3mg,قرص,ملكارت,eszopiclone 3mg / tab,tab,بيانات مكتملة
9638,Somodol 250,carisoprodol,250mg,قرص,ملكارت,carisoprodol 250mg / tab,tab,بيانات مكتملة
9639,Somodol 350,carisoprodol,350mg,قرص,ملكارت,carisoprodol 350mg / tab,tab,بيانات مكتملة
9640,Tifapam 0.5,lorazepam,0.5mg,sub-ling-tab,ملكارت,lorazepam 0.5mg / tab,sub-ling-tab,بيانات مكتملة
9641,Tifapam 1,lorazepam,1mg,,ملكارت,lorazepam 1mg / tab,,الشكل الصيدلاني غير موجود في APK
9642,Tifapam 2,lorazepam,2mg,,ملكارت,lorazepam 2mg / tab,,الشكل الصيدلاني غير موجود في APK
9643,Topixam 10,piroxicam,10mg,كبسولة,ملكارت,piroxicam 10mg / cap,cap,بيانات مكتملة
9644,Topixam 20,piroxicam,20mg,كبسولة,ملكارت,piroxicam 20mg / cap,cap,بيانات مكتملة
9645,Tyatro 100,itraconazole,100mg,كبسولة,ملكارت,itraconazole 100mg / cap,cap,بيانات مكتملة
9646,Alcool 70%,,,محلول,مياميد,,solu,التركيب غير موجود في APK
9647,Biancomea 0.3%,tobramycin,0.3%,قطرة عينية,مياميد,tobramycin 0.3%,eye-drops,بيانات مكتملة
9648,Biancomea Cort,dexamethasone + tobramycin,0.1% + 0.3%,قطرة عينية,مياميد,dexamethasone 0.1%+tobramycin 0.3%,eye-drops,بيانات مكتملة
9649,Brimomia 0.2%,brimonidine,0.2%,قطرة عينية,مياميد,brimonidine 0.2%,eye-drops,بيانات مكتملة
9650,Brimomia Plus,brimonidine + timolol,0.2% + 0.5%,قطرة عينية,مياميد,brimonidine 0.2%+timolol 0.5%,eye-drops,بيانات مكتملة
9651,Cosomia,dorzolamide + timolol,2% + 0.5%,قطرة عينية,مياميد,dorzolamide 2%+timolol 0.5%,eye-drops,بيانات مكتملة
9652,Dextrose 10%,dextrose,10%,serum+P.P.Bag+2vial Cap,مياميد,dextrose 10%,serum+P.P.Bag+2vial Cap,بيانات مكتملة
9653,Dextrose 30%,dextrose,30%,serum+P.P.Bag+2vial Cap,مياميد,dextrose 30%,serum+P.P.Bag+2vial Cap,بيانات مكتملة
9654,Dextrose 5%+sod.Chloride 0.2%,dextrose + sod.Chloride,5% + 0.2%,serum+P.P.Bag+2vial Cap,مياميد,dextrose 5%+sod.Chloride 0.2%,serum+P.P.Bag+2vial Cap,بيانات مكتملة
9655,Distilled Water,distilled Water,,serum+P.P.Bag+2vial Cap,مياميد,distilled Water,serum+P.P.Bag+2vial Cap,بيانات مكتملة
9656,Lactated Rnger,calcium Chloride + potassium Chloride + Sod.Chloride + sodium Lactate 1600mg / serum,135mg + 200mg + 3000mg + ,serum+P.P.Bag+2vial Cap,مياميد,calcium Chloride 135mg+potassium Chloride 200mg+Sod.Chloride 3000mg+sodium Lactate 1600mg / serum,serum+P.P.Bag+2vial Cap,بيانات مكتملة
9657,Latanomia 0.05,latanoprost 0.050mg / ml,,قطرة عينية,مياميد,latanoprost 0.050mg / ml,eye-drops,بيانات مكتملة
9658,Lidocaine 0.4%,lidocaine,0.4%,serum,مياميد,lidocaine 0.4%,serum,بيانات مكتملة
9659,Linezolid 200,linezolid,200mg,serum,مياميد,linezolid 200mg / vial,serum,بيانات مكتملة
9660,Lunette 0.125%,pilocarpine,1.25%,قطرة عينية,مياميد,pilocarpine 1.25%,eye-drops,بيانات مكتملة
9661,Mannitol 5%,mannitol,5%,serum,مياميد,mannitol 5%,serum,بيانات مكتملة
9662,Miablink,glycerol + hypromellose + p.e.g.400,0.2% + 0.2% + 1%,قطرة عينية,مياميد,glycerol 0.2%+hypromellose 0.2%+p.e.g.400 1%,eye-drops,بيانات مكتملة
9663,Miagat 0.3%,gatifloxacin,0.3%,قطرة عينية,مياميد,gatifloxacin 0.3%,eye-drops,بيانات مكتملة
9664,Mialevo 0.5%,levofloxacin,0.5%,قطرة عينية,مياميد,levofloxacin 0.5%,eye-drops,بيانات مكتملة
9665,Mialevo Forte 1.5%,levofloxacin,1.5%,قطرة عينية,مياميد,levofloxacin 1.5%,eye-drops,بيانات مكتملة
9666,Mia Salin 0.65%,Sod.Chloride,0.65%,nasal-drops,مياميد,Sod.Chloride 0.65%,nasal-drops,بيانات مكتملة
9667,Miatrizine 0.24%,cetirzine,0.24%,قطرة عينية,مياميد,cetirzine 0.24%,eye-drops,بيانات مكتملة
9668,Moxifloxacin 400,moxifloxacin,400mg,فيال,مياميد,moxifloxacin 400mg / vial,vial,بيانات مكتملة
9669,Olopamia 0.1%,olopatadine,0.1%,قطرة عينية,مياميد,olopatadine 0.1%,eye-drops,بيانات مكتملة
9670,Otrimia 0.5%,xylometazoline,0.05%,nasal-drops,مياميد,xylometazoline 0.05%,nasal-drops,بيانات مكتملة
9671,Otrimia 1%,xylometazoline,0.1%,nasal-drops,مياميد,xylometazoline 0.1%,nasal-drops,بيانات مكتملة
9672,Phenzomia,naphazoline + pheniramine 3mg / ml,0.250mg + ,قطرة عينية,مياميد,naphazoline 0.250mg+pheniramine 3mg / ml,eye-drops,بيانات مكتملة
9673,Predamea 1%,prednisolone,1%,قطرة عينية,مياميد,prednisolone 1%,eye-drops,بيانات مكتملة
9674,Ringer 1000,calcium Chloride + potassium Chloride + Sod.Chloride,330mg + 300mg + 8600mg / 1000ml,serum+P.P.Bag+2vial Cap,مياميد,calcium Chloride 330mg+potassium Chloride 300mg+Sod.Chloride 8600mg / 1000ml,serum+P.P.Bag+2vial Cap,بيانات مكتملة
9675,Ringer 500,calcium Chloride + potassium Chloride + Sod.Chloride,330mg + 300mg + 8600mg / 1000ml,serum+P.P.Bag+2vial Cap,مياميد,calcium Chloride 330mg+potassium Chloride 300mg+Sod.Chloride 8600mg / 1000ml,serum+P.P.Bag+2vial Cap,بيانات مكتملة
9676,Sodium Chloride 9%,Sod.Chloride,0.9%,serum+P.P.Bag+2vial Cap,مياميد,Sod.Chloride 0.9%,serum+P.P.Bag+2vial Cap,بيانات مكتملة
9677,Stellify 0.025%,brimonidine,0.025%,قطرة عينية,مياميد,brimonidine 0.025%,eye-drops,بيانات مكتملة
9678,Acnasol 2%,erythromycin,2%,محلول,ميديفارم,erythromycin 2%,solu,بيانات مكتملة
9679,Acnasol 4%,erythromycin,4%,محلول,ميديفارم,erythromycin 4%,solu,بيانات مكتملة
9680,Actin A,tretinoin 0.5mg / ml,,محلول,ميديفارم,tretinoin 0.5mg / ml,solu,بيانات مكتملة
9681,Betahistin 8,betahistine,8mg,قرص,ميديفارم,betahistine 8mg / tab,tab,بيانات مكتملة
9682,Bonablast 150,ibandronic Acid,150mg,قرص,ميديفارم,ibandronic Acid 150mg / tab,tab,بيانات مكتملة
9683,Bonamax 10,alendronate Sodium,10mg,قرص مغلف,ميديفارم,alendronate Sodium 10mg / c-tab,coated-tab,بيانات مكتملة
9684,Bonamax 35,alendronate Sodium,35mg,قرص مغلف,ميديفارم,alendronate Sodium 35mg / c-tab,coated-tab,بيانات مكتملة
9685,Bonamax 5,alendronate Sodium,5mg,قرص مغلف,ميديفارم,alendronate Sodium 5mg / c-tab,coated-tab,بيانات مكتملة
9686,Bonamax 70,alendronate Sodium,70mg,قرص مغلف,ميديفارم,alendronate Sodium 70mg / c-tab,coated-tab,بيانات مكتملة
9687,Bromexina 4,bromhexine,4mg,شراب,ميديفارم,bromhexine 4mg / 5ml,syrup,بيانات مكتملة
