معرف الدواء,اسم الدواء,المواد الفعالة,العيارات,الشكل الصيدلاني,المصنع,التركيب الأصلي,الشكل الأصلي,حالة المصدر
5028,Clafo Delta 1000,cefotaxime 1000mg / dry-vial,,فيال,دلتا,cefotaxime 1000mg / dry-vial,vial,بيانات مكتملة
5029,Clafo Delta 500,cefotaxime 500mg / dry-vial,,فيال,دلتا,cefotaxime 500mg / dry-vial,vial,بيانات مكتملة
5030,Clindacin 100,clindamycin 100mg / ovule,,بويضة مهبلية,دلتا,clindamycin 100mg / ovule,ovule,بيانات مكتملة
5031,Clindacin 150,clindamycin,150mg,كبسولة,دلتا,clindamycin 150mg / cap,cap,بيانات مكتملة
5032,Clindacin T 1%,clindamycin,1%,محلول,دلتا,clindamycin 1%,solu,بيانات مكتملة
5033,Clorvizal,chlorpheniramine + tetrahydrozoline 0.5mg / ml,1mg + ,قطرة عينية,دلتا,chlorpheniramine 1mg+tetrahydrozoline 0.5mg / ml,eye-drops,بيانات مكتملة
5034,Corti Del,hydrocortisone + neomycin + polymyxin B 10000i.u. / ml,10mg + 3.5mg + ,قطرة أذنية,دلتا,hydrocortisone 10mg+neomycin 3.5mg+polymyxin B 10000i.u. / ml,ear-drops,بيانات مكتملة
5035,Cromolyn 2%,sod.Cromoglycate,2%,قطرة عينية,دلتا,sod.Cromoglycate 2%,eye-drops,بيانات مكتملة
5036,Cromolyn Fort 4%,sod.Cromoglycate,4%,قطرة عينية,دلتا,sod.Cromoglycate 4%,eye-drops,بيانات مكتملة
5037,Cyclopan 0.5%,cyclopentolate,0.5%,قطرة عينية,دلتا,cyclopentolate 0.5%,eye-drops,بيانات مكتملة
5038,Cyclopan 1%,cyclopentolate,1%,قطرة عينية,دلتا,cyclopentolate 1%,eye-drops,بيانات مكتملة
5039,Deltacaine 0.4%,benoxinate ( oxybuprocaine ),0.4%,eye-drops gls-bottle,دلتا,benoxinate ( oxybuprocaine ) 0.4%,eye-drops gls-bottle,بيانات مكتملة
5040,Deltacef 125,cephradine,125mg,dry-syrup,دلتا,cephradine 125mg / 5ml,dry-syrup,بيانات مكتملة
5041,Deltacef 250,cephradine,250mg,كبسولة,دلتا,cephradine 250mg / cap,cap,بيانات مكتملة
5042,Deltacef 500,cephradine,500mg,كبسولة,دلتا,cephradine 500mg / cap,cap,بيانات مكتملة
5043,Deltaflon 500,diosmin + hesperidin,450mg + 50mg,قرص مغلف,دلتا,diosmin 450mg+hesperidin 50mg / c-tab,coated-tab,بيانات مكتملة
5044,Delta Folic,ferrous Sulfate + folic Acid + thiamine + vit B2 + vit B6 + ascorbic Acid + vit PP,150mg + 0.5mg + 2mg + 2mg + 1mg + 50mg + 10mg,كبسولة,دلتا,ferrous Sulfate 150mg+folic Acid 0.5mg+thiamine 2mg+vit B2 2mg+vit B6 1mg+ascorbic Acid 50mg+vit PP 10mg / cap,cap,بيانات مكتملة
5045,Deltarin 100,diclofenac Sodium,100mg,SR-cap,دلتا,diclofenac Sodium 100mg / cap,SR-cap,بيانات مكتملة
5046,Deltarin 12.5,diclofenac Sodium,12.5mg,تحاميل,دلتا,diclofenac Sodium 12.5mg / supp,supp,بيانات مكتملة
5047,Deltarin 25,diclofenac Sodium,25mg,تحاميل,دلتا,diclofenac Sodium 25mg / supp,supp,بيانات مكتملة
5048,Deltarin 75,diclofenac Sodium,75mg,SR-cap,دلتا,diclofenac Sodium 75mg / cap,SR-cap,بيانات مكتملة
5049,Deltastate 120,orlistat,120mg,كبسولة,دلتا,orlistat 120mg / cap,cap,بيانات مكتملة
5050,Depantine 5%,dexpanthenol,5%,مرهم,دلتا,dexpanthenol 5%,oint,بيانات مكتملة
5051,Dergine 0.1%,codergocrine,0.1%,قطرات فموية,دلتا,codergocrine 0.1%,oral-drops,بيانات مكتملة
5052,Dermadin 0.75,methoxsalen,0.75%,solu gls-bottle,دلتا,methoxsalen 0.75%,solu gls-bottle,بيانات مكتملة
5053,Dermadine Mild 0.1%,methoxsalen,0.1%,solu gls-bottle,دلتا,methoxsalen 0.1%,solu gls-bottle,بيانات مكتملة
5054,Dermocil,dexamethasone + neomycin,0.1% + 0.35%,كريم,دلتا,dexamethasone 0.1%+neomycin 0.35%,cream,بيانات مكتملة
5055,Dexacollyre 0.05%,dexamethasone,0.05%,eye-oint,دلتا,dexamethasone 0.05%,eye-oint,بيانات مكتملة
5056,Dexacollyre 0.1%,dexamethasone,0.1%,eye+ear-drops,دلتا,dexamethasone 0.1%,eye+ear-drops,بيانات مكتملة
5057,Dexaderm 0.1%,dexamethasone,0.1%,كريم,دلتا,dexamethasone 0.1%,cream,بيانات مكتملة
5058,Dexagent,dexamethasone + gentamicin,0.1% + 0.3%,قطرة عينية,دلتا,dexamethasone 0.1%+gentamicin 0.3%,eye-drops,بيانات مكتملة
5059,Dimephrine,dimetindene + phenylephrine 2.5mg / ml,0.25mg + ,بخاخ أنفي,دلتا,dimetindene 0.25mg+phenylephrine 2.5mg / ml,nasal-spray,بيانات مكتملة
5060,Droxef 125,cefadroxil,125mg,dry-syrup,دلتا,cefadroxil 125mg / 5ml,dry-syrup,بيانات مكتملة
5061,Droxef 250,cefadroxil,250mg,كبسولة,دلتا,cefadroxil 250mg / cap,cap,بيانات مكتملة
5062,Droxef 500,cefadroxil,500mg,كبسولة,دلتا,cefadroxil 500mg / cap,cap,بيانات مكتملة
5063,Dyozol,metronidazole + miconazole 150mg / ovule,500mg + ,بويضة مهبلية,دلتا,metronidazole 500mg+miconazole 150mg / ovule,ovule,بيانات مكتملة
5064,Erythrine 0.5%,erythromycin,0.5%,eye-oint,دلتا,erythromycin 0.5%,eye-oint,بيانات مكتملة
5065,Feedem 10,piroxicam,10mg,كبسولة,دلتا,piroxicam 10mg / cap,cap,بيانات مكتملة
5066,Feedem 20,piroxicam,20mg,تحاميل,دلتا,piroxicam 20mg / supp,supp,بيانات مكتملة
5067,Feedem Fort 20,piroxicam,20mg,كبسولة,دلتا,piroxicam 20mg / cap,cap,بيانات مكتملة
5068,Fenamic 250,mefenamic Acid,250mg,كبسولة,دلتا,mefenamic Acid 250mg / cap,cap,بيانات مكتملة
5069,Fenamic Fort 500,mefenamic Acid,500mg,قرص مغلف,دلتا,mefenamic Acid 500mg / c-tab,coated-tab,بيانات مكتملة
5070,Fertil 100,vit E,100mg,كبسولة,دلتا,vit E 100mg / cap,cap,بيانات مكتملة
5071,Fertil Fort 200,vit E,200mg,كبسولة,دلتا,vit E 200mg / cap,cap,بيانات مكتملة
5072,Flarine 125,metronidazole,125mg,susp/gls,دلتا,metronidazole 125mg / 5ml,susp/gls,بيانات مكتملة
5073,Flarine 250,metronidazole,250mg,قرص,دلتا,metronidazole 250mg / tab,tab,بيانات مكتملة
5074,Flarine 500,metronidazole 500mg / ovule,,بويضة مهبلية,دلتا,metronidazole 500mg / ovule,ovule,بيانات مكتملة
5075,Florocycline,fluorometholone + tetracycline,0.2% + 1%,قطرة عينية,دلتا,fluorometholone 0.2%+tetracycline 1%,eye-drops,بيانات مكتملة
5076,Fluconazol Fort,fluconazole,200mg,كبسولة,دلتا,fluconazole 200mg / cap,cap,بيانات مكتملة
5077,Flutaquine,clioquinol + flumethasone,1% + 0.02%,قطرة أذنية,دلتا,clioquinol 1%+flumethasone 0.02%,ear-drops,بيانات مكتملة
5078,Forkinson 100,amantadine,100mg,كبسولة,دلتا,amantadine 100mg / cap,cap,بيانات مكتملة
5079,Framycin 0.5%,framycetin,0.5%,eye-oint,دلتا,framycetin 0.5%,eye-oint,بيانات مكتملة
5080,Framycin 1.25%,framycetin,1.25%,بخاخ أنفي,دلتا,framycetin 1.25%,nasal-spray,بيانات مكتملة
5081,Fucibetazone,betamethasone + Sodium Fusidate,0.1% + 2%,كريم,دلتا,betamethasone 0.1%+Sodium Fusidate 2%,cream,بيانات مكتملة
5082,Fucidelta 250,sod.Fusidate,250mg,قرص مغلف,دلتا,sod.Fusidate 250mg / c-tab,coated-tab,بيانات مكتملة
5083,Fuciderm 2%,sod.Fusidate,2%,كريم,دلتا,sod.Fusidate 2%,cream,بيانات مكتملة
5084,Furantoine 100,nitrofurantoin,100mg,كبسولة,دلتا,nitrofurantoin 100mg / cap,cap,بيانات مكتملة
5085,Gatymar 0.3%,gatifloxacin,0.3%,قطرة عينية,دلتا,gatifloxacin 0.3%,eye-drops,بيانات مكتملة
5086,Gentalina 0.3%,gentamicin,0.3%,كريم,دلتا,gentamicin 0.3%,cream,بيانات مكتملة
5087,Germotrim,sulfamethoxazole + trimethoprim,200mg + 40mg,معلق,دلتا,sulfamethoxazole 200mg+trimethoprim 40mg / 5ml,susp,بيانات مكتملة
5088,Germotrim Fort,sulfamethoxazole + trimethoprim,400mg + 80mg,معلق,دلتا,sulfamethoxazole 400mg+trimethoprim 80mg / 5ml,susp,بيانات مكتملة
5089,Gynosep 150,econazole 150mg / ovule,,بويضة مهبلية,دلتا,econazole 150mg / ovule,ovule,بيانات مكتملة
5090,Gynosep 50,econazole 50mg / ovule,,بويضة مهبلية,دلتا,econazole 50mg / ovule,ovule,بيانات مكتملة
5091,Hydro Floxe,ciprofloxacin + hydrocortisone 10mg / ml,2mg + ,قطرة أذنية,دلتا,ciprofloxacin 2mg+hydrocortisone 10mg / ml,ear-drops,بيانات مكتملة
5092,Hydroquinone 2%,hydroquinone,2%,كريم,دلتا,hydroquinone 2%,cream,بيانات مكتملة
5093,Hydroquinone 4%,hydroquinone,4%,كريم,دلتا,hydroquinone 4%,cream,بيانات مكتملة
5094,Hylu Fresh,sodium Hyaluronate,,eye-drop,دلتا,sodium Hyaluronate,eye-drop,بيانات مكتملة
5095,Idrocil,dexamethasone + neomycin,0.125% + 0.65%,ear+eye+nasal-drops,دلتا,dexamethasone 0.125%+neomycin 0.65%,ear+eye+nasal-drops,بيانات مكتملة
5096,Indobina,indomethacin + thiamine,25mg + 50mg,كبسولة,دلتا,indomethacin 25mg+thiamine 50mg / cap,cap,بيانات مكتملة
5097,Iodine 250,povidone 250mg / ovule,,بويضة مهبلية,دلتا,povidone 250mg / ovule,ovule,بيانات مكتملة
5098,Kafedrine,acetyl Salicylic Acid + caffeine + paracetamol,250mg + 65mg + 250mg,قرص مغلف,دلتا,acetyl Salicylic Acid 250mg+caffeine 65mg+paracetamol 250mg / c-tab,coated-tab,بيانات مكتملة
5099,Ketotifene 0.025%,ketotifen,0.025%,قطرة عينية,دلتا,ketotifen 0.025%,eye-drops,بيانات مكتملة
5100,Ketrolac 0.5%,ketorolac,0.5%,قطرة عينية,دلتا,ketorolac 0.5%,eye-drops,بيانات مكتملة
5101,Lansodol 15,lansoprazole,30mg,كبسولة,دلتا,lansoprazole 30mg / cap,cap,بيانات مكتملة
5102,Lansodol 30,lansoprazole,15mg,كبسولة,دلتا,lansoprazole 15mg / cap,cap,بيانات مكتملة
5103,Larma 1.4%,polyvinyl Alcool,1.4%,قطرة عينية,دلتا,polyvinyl Alcool 1.4%,eye-drops,بيانات مكتملة
5104,Linamycin 500,lincomycin,500mg,كبسولة,دلتا,lincomycin 500mg / cap,cap,بيانات مكتملة
5105,Linazale 0.05%,naphazoline,0.05%,بخاخ أنفي,دلتا,naphazoline 0.05%,nasal-spray,بيانات مكتملة
5106,Lopestop 2,loperamide,2mg,كبسولة,دلتا,loperamide 2mg / cap,cap,بيانات مكتملة
5107,Maxicil,dexamethasone + neomycin + polymyxin B 6000i.u. / ml,1mg + 3500i.u. + ,قطرة عينية,دلتا,dexamethasone 1mg+neomycin 3500i.u.+polymyxin B 6000i.u. / ml,eye-drops,بيانات مكتملة
5108,Mometasone 0.1%,mometasone,0.1%,لوشن,دلتا,mometasone 0.1%,lotion,بيانات مكتملة
5109,Moxinar 0.5%,moxifloxacin,0.5%,قطرة عينية,دلتا,moxifloxacin 0.5%,eye-drops,بيانات مكتملة
5110,Nazoline 0.025%,oxymetazoline,0.025%,بخاخ أنفي,دلتا,oxymetazoline 0.025%,nasal-spray,بيانات مكتملة
5111,Nazoline 0.05%,oxymetazoline,0.05%,بخاخ أنفي,دلتا,oxymetazoline 0.05%,nasal-spray,بيانات مكتملة
5112,Neoreumadin 25,indomethacin,25mg,كبسولة,دلتا,indomethacin 25mg / cap,cap,بيانات مكتملة
5113,Newfluco 50,fluconazole,50mg,كبسولة,دلتا,fluconazole 50mg / cap,cap,بيانات مكتملة
5114,Newfluco Fort 200,fluconazole,200mg,كبسولة,دلتا,fluconazole 200mg / cap,cap,بيانات مكتملة
5115,Newketoprofen 100,ketoprofen,100mg,تحاميل,دلتا,ketoprofen 100mg / supp,supp,بيانات مكتملة
5116,Newketoprofen 2.5%,ketoprofen,2.5%,جل,دلتا,ketoprofen 2.5%,gel,بيانات مكتملة
5117,Newlax 7.5,Sod.Pico Sulfate 7.5mg / ml,,قطرات فموية,دلتا,Sod.Pico Sulfate 7.5mg / ml,oral-drops,بيانات مكتملة
5118,New Panatol 100,paracetamol 100mg / ml,,قطرات فموية,دلتا,paracetamol 100mg / ml,oral-drops,بيانات مكتملة
5119,New Panatol 120,paracetamol,120mg,معلق,دلتا,paracetamol 120mg / 5ml,susp,بيانات مكتملة
5120,New Panatol 125,paracetamol,125mg,تحاميل,دلتا,paracetamol 125mg / supp,supp,بيانات مكتملة
5121,New Panatol 250,paracetamol,250mg,تحاميل,دلتا,paracetamol 250mg / supp,supp,بيانات مكتملة
5122,New Panatol 500,paracetamol,500mg,تحاميل,دلتا,paracetamol 500mg / supp,supp,بيانات مكتملة
5123,New Regima 10,sibutramine,10mg,كبسولة,دلتا,sibutramine 10mg / cap,cap,بيانات مكتملة
5124,New Regima 15,sibutramine,15mg,كبسولة,دلتا,sibutramine 15mg / cap,cap,بيانات مكتملة
5125,New Sopt 2%,dorzolamide,2%,قطرة عينية,دلتا,dorzolamide 2%,eye-drops,بيانات مكتملة
5126,Noraxine 0.3%,norfloxacin,0.3%,قطرة عينية,دلتا,norfloxacin 0.3%,eye-drops,بيانات مكتملة
5127,Novadoxe,meclizine + vit B6,25mg + 50mg,قرص,دلتا,meclizine 25mg+vit B6 50mg / tab,tab,بيانات مكتملة
5128,No Wax 6.5%,carbamide Peroxide,6.5%,قطرة أذنية,دلتا,carbamide Peroxide 6.5%,ear-drops,بيانات مكتملة
5129,Ornadel,chlorpheniramine + phenylephrine 20mg / SR-cap,6mg + ,SR-cap,دلتا,chlorpheniramine 6mg+phenylephrine 20mg / SR-cap,SR-cap,بيانات مكتملة
5130,Otolina,lidocaine + phenazone,1% + 4%,قطرة أذنية,دلتا,lidocaine 1%+phenazone 4%,ear-drops,بيانات مكتملة
5131,Otoxine 0.3%,ofloxacin,0.3%,قطرة أذنية,دلتا,ofloxacin 0.3%,ear-drops,بيانات مكتملة
5132,Otozone,dexamethasone + framycetin 6200i.u. / ml,1mg + ,قطرة أذنية,دلتا,dexamethasone 1mg+framycetin 6200i.u. / ml,ear-drops,بيانات مكتملة
5133,Panatol 100,paracetamol 100mg / ml,,قطرات فموية,دلتا,paracetamol 100mg / ml,oral-drops,بيانات مكتملة
5134,Panatol 125,paracetamol,125mg,تحاميل,دلتا,paracetamol 125mg / supp,supp,بيانات مكتملة
5135,Paracine,hyoscine + paracetamol,10mg + 400mg,كبسولة,دلتا,hyoscine 10mg+paracetamol 400mg / cap,cap,بيانات مكتملة
5136,Penacloxe 500,ampicillin + cloxacillin,250mg + 250mg,كبسولة,دلتا,ampicillin 250mg+cloxacillin 250mg / cap,cap,بيانات مكتملة
5137,Physio Delta 0.65%,Sod.Chloride,0.65%,بخاخ أنفي,دلتا,Sod.Chloride 0.65%,nasal-spray,بيانات مكتملة
5138,Physio Delta 0.9%,Sod.Chloride,0.9%,nasal-wash,دلتا,Sod.Chloride 0.9%,nasal-wash,بيانات مكتملة
5139,Physio Phtal 0.9%,Sod.Chloride,0.9%,قطرة عينية,دلتا,Sod.Chloride 0.9%,eye-drops,بيانات مكتملة
5140,Physio Phtal Fort 5%,Sod.Chloride,5%,قطرة عينية,دلتا,Sod.Chloride 5%,eye-drops,بيانات مكتملة
5141,Piromacef 1000,cefpirom 1000mg / dry-vial,,فيال جاف,دلتا,cefpirom 1000mg / dry-vial,dry-vial,بيانات مكتملة
5142,Piromacef 2000,cefpirom 2000mg / dry-vial,,فيال جاف,دلتا,cefpirom 2000mg / dry-vial,dry-vial,بيانات مكتملة
5143,Piromacef 500,cefpirom 500mg / dry-vial,,فيال جاف,دلتا,cefpirom 500mg / dry-vial,dry-vial,بيانات مكتملة
5144,Predelta 0.5%,prednisolone,0.5%,قطرة عينية,دلتا,prednisolone 0.5%,eye-drops,بيانات مكتملة
5145,Profedine 40,ibuprofen 40mg / ml,,قطرات فموية,دلتا,ibuprofen 40mg / ml,oral-drops,بيانات مكتملة
5146,Profedine 400,ibuprofen,400mg,قرص مغلف,دلتا,ibuprofen 400mg / c-tab,coated-tab,بيانات مكتملة
5147,Profedine 600,ibuprofen,600mg,قرص مغلف,دلتا,ibuprofen 600mg / c-tab,coated-tab,بيانات مكتملة
5148,Revaline 1.5,"spiramycin 1,500,000i.u.",,قرص,دلتا,"spiramycin 1,500,000i.u. / tab",tab,بيانات مكتملة
5149,Rhino Delta 0.032,budesonide 0.032mg / puff,,بخاخ أنفي,دلتا,budesonide 0.032mg / puff,nasal-spray,بيانات مكتملة
5150,Rhubarb,rhubarb Extract + salicylic Acid,0.3% + 1%,محلول,دلتا,rhubarb Extract 0.3%+salicylic Acid 1%,solu,بيانات مكتملة
5151,Rifacine 1%,rifampicin,1%,قطرة عينية,دلتا,rifampicin 1%,eye-drops,بيانات مكتملة
5152,Rociross 1000,ceftriaxone 1000mg / dry-vial,,فيال جاف,دلتا,ceftriaxone 1000mg / dry-vial,dry-vial,بيانات مكتملة
5153,Rociross 250,ceftriaxone 250mg / dry-vial,,فيال جاف,دلتا,ceftriaxone 250mg / dry-vial,dry-vial,بيانات مكتملة
5154,Rociross 500,ceftriaxone 500mg / dry-vial,,فيال جاف,دلتا,ceftriaxone 500mg / dry-vial,dry-vial,بيانات مكتملة
5155,Sedagam 300,tiaprofenic Acid,300mg,قرص مغلف,دلتا,tiaprofenic Acid 300mg / c-tab,coated-tab,بيانات مكتملة
5156,Soptimol,dorzolamide + timolol,2% + 0.5%,قطرة عينية,دلتا,dorzolamide 2%+timolol 0.5%,eye-drops,بيانات مكتملة
5157,Spasmodol 10,hyoscine,10mg,تحاميل,دلتا,hyoscine 10mg / supp,supp,بيانات مكتملة
5158,Sporin,bacitracin + neomycin + polymyxin 5000i.u. / gr,400i.u. + 3.5mg + ,مرهم,دلتا,bacitracin 400i.u.+neomycin 3.5mg+polymyxin 5000i.u. / gr,oint,بيانات مكتملة
5159,Starya 100,sildenafil,100mg,قرص مغلف,دلتا,sildenafil 100mg / c-tab,coated-tab,بيانات مكتملة
5160,Starya 50,sildenafil,50mg,قرص مغلف,دلتا,sildenafil 50mg / c-tab,coated-tab,بيانات مكتملة
5161,Sulbaross 1500,ceftriaxone + sulbactam 500mg / dry-vial,1000mg + ,فيال جاف,دلتا,ceftriaxone 1000mg+sulbactam 500mg / dry-vial,dry-vial,بيانات مكتملة
5162,Sulbaross 375,ceftriaxone + sulbactam 125mg / dry-vial,250mg + ,فيال جاف,دلتا,ceftriaxone 250mg+sulbactam 125mg / dry-vial,dry-vial,بيانات مكتملة
5163,Sulbaross 750,ceftriaxone + sulbactam 250mg / dry-vial,500mg + ,فيال جاف,دلتا,ceftriaxone 500mg+sulbactam 250mg / dry-vial,dry-vial,بيانات مكتملة
5164,Sulpha 10%,sulfacetamide,10%,قطرة عينية,دلتا,sulfacetamide 10%,eye-drops,بيانات مكتملة
5165,Sulphazone,prednisolone + sulfacetamide,0.25% + 10%,قطرة عينية,دلتا,prednisolone 0.25%+sulfacetamide 10%,eye-drops,بيانات مكتملة
5166,Synephril 0.5%,phenylephrine,0.5%,بخاخ أنفي,دلتا,phenylephrine 0.5%,nasal-spray,بيانات مكتملة
5167,Synephril 10%,phenylephrine,10%,قطرة عينية,دلتا,phenylephrine 10%,eye-drops,بيانات مكتملة
5168,Synephril 2.5%,phenylephrine,0.25%,قطرة عينية,دلتا,phenylephrine 0.25%,eye-drops,بيانات مكتملة
5169,Tetrin 1%,tetracycline,1%,eye-oint,دلتا,tetracycline 1%,eye-oint,بيانات مكتملة
5170,Timolyr 0.25%,timolol,0.25%,قطرة عينية,دلتا,timolol 0.25%,eye-drops,بيانات مكتملة
5171,Timolyre 0.25%,timolol,0.25%,قطرة عينية,دلتا,timolol 0.25%,eye-drops,بيانات مكتملة
5172,Timolyre 0.5%,timolol,0.5%,قطرة عينية,دلتا,timolol 0.5%,eye-drops,بيانات مكتملة
5173,Tobrabiotic 0.3%,tobramycin,0.3%,قطرة عينية,دلتا,tobramycin 0.3%,eye-drops,بيانات مكتملة
5174,Tobrazone,dexamethasone + tobramycin,0.1% + 0.3%,قطرة عينية,دلتا,dexamethasone 0.1%+tobramycin 0.3%,eye-drops,بيانات مكتملة
5175,Tricine,neomycin + nystatin + polymyxin 35000i.u. / ovule,35000i.u. + 100000i.u. + ,بويضة مهبلية,دلتا,neomycin 35000i.u.+nystatin 100000i.u.+polymyxin 35000i.u. / ovule,ovule,بيانات مكتملة
5176,Trinoine 0.05%,isotretinoin,0.05%,جل,دلتا,isotretinoin 0.05%,gel,بيانات مكتملة
5177,Trisporin,gramicidin + neomycin + polymyxin B 10000i.u. / ml,0.025mg + 1.75mg + ,قطرة عينية,دلتا,gramicidin 0.025mg+neomycin 1.75mg+polymyxin B 10000i.u. / ml,eye-drops,بيانات مكتملة
5178,Trivita,thiamine + vit B6 + vit B12,100mg + 100mg + 0.5mg,كبسولة,دلتا,thiamine 100mg+vit B6 100mg+vit B12 0.5mg / cap,cap,بيانات مكتملة
5179,Trixolin,chloram Phenicol + dexa Methasone + tetra Hydrozoline 25mg / ml,5mg + 1mg + ,قطرة عينية,دلتا,chloram Phenicol 5mg+dexa Methasone 1mg+tetra Hydrozoline 25mg / ml,eye-drops,بيانات مكتملة
5180,Trizoline,antazoline + naphazoline 0.250mg / ml,5mg + ,eye+nose-drops,دلتا,antazoline 5mg+naphazoline 0.250mg / ml,eye+nose-drops,بيانات مكتملة
5181,Tropica 0.5%,tropicamide,0.5%,قطرة عينية,دلتا,tropicamide 0.5%,eye-drops,بيانات مكتملة
5182,Tropica 1%,tropicamide,1%,قطرة عينية,دلتا,tropicamide 1%,eye-drops,بيانات مكتملة
5183,Trosidyne 300,tioconazole 300mg / ovule,,بويضة مهبلية,دلتا,tioconazole 300mg / ovule,ovule,بيانات مكتملة
5184,Trosydine 1%,tioconazole,1%,كريم,دلتا,tioconazole 1%,cream,بيانات مكتملة
5185,Trosydine 2%,tioconazole,2%,vag-cream,دلتا,tioconazole 2%,vag-cream,بيانات مكتملة
5186,Venoid 300,troxerutin,300mg,كبسولة,دلتا,troxerutin 300mg / cap,cap,بيانات مكتملة
5187,Vizal 0.05%,tetrahydrozoline,0.05%,قطرة عينية,دلتا,tetrahydrozoline 0.05%,eye-drops,بيانات مكتملة
5188,Voltalina 0.1%,diclofenac Sodium,0.1%,قطرة عينية,دلتا,diclofenac Sodium 0.1%,eye-drops,بيانات مكتملة
5189,Vomistop 1,metoclopramide 1mg / ml,,oral-drops gls-bottle,دلتا,metoclopramide 1mg / ml,oral-drops gls-bottle,بيانات مكتملة
5190,Vomistop 10,metoclopramide,10mg,تحاميل,دلتا,metoclopramide 10mg / supp,supp,بيانات مكتملة
5191,Vomi Stop 2.6,metoclopramide 2.6mg / ml,,قطرات فموية,دلتا,metoclopramide 2.6mg / ml,oral-drops,بيانات مكتملة
