معرف الدواء,اسم الدواء,المواد الفعالة,العيارات,الشكل الصيدلاني,المصنع,التركيب الأصلي,الشكل الأصلي,حالة المصدر
8521,Acnevit 0.3%,adapalene,0.3%,جل,فيتا,adapalene 0.3%,gel,بيانات مكتملة
8522,Amidon 200,amiodarone,200mg,قرص,فيتا,amiodarone 200mg / tab,tab,بيانات مكتملة
8523,Argifull,arginine,759mg,شراب,فيتا,arginine 759mg / 5ml,syrup,بيانات مكتملة
8524,Argifull 1000,arginine,1000mg,قرص مغلف,فيتا,arginine 1000mg / c-tab,coated-tab,بيانات مكتملة
8525,Argifull Fort 1000,arginine 1000mg / oral-vial,,pral-vial,فيتا,arginine 1000mg / oral-vial,pral-vial,بيانات مكتملة
8526,Artrofix 2.5%,ketoprofen,2.5%,جل,فيتا,ketoprofen 2.5%,gel,بيانات مكتملة
8527,Avana 100,avanafil,100mg,قرص,فيتا,avanafil 100mg / tab,tab,بيانات مكتملة
8528,Avana 50,avanafil,50mg,قرص,فيتا,avanafil 50mg / tab,tab,بيانات مكتملة
8529,Azmatalin,bromhexine + guaifenesin + terbutaline,4mg + 50mg + 2.5mg,شراب,فيتا,bromhexine 4mg+guaifenesin 50mg+terbutaline 2.5mg / 5ml,syrup,بيانات مكتملة
8530,Biotin 5000,biotin ( vit H ),5mg,أمبولة,فيتا,biotin ( vit H ) 5mg / amp,amp,بيانات مكتملة
8531,Bitalin 30/600,dextromethorphan + guaifenesin 600mg / bi-tab,30mg + ,bi-tab,فيتا,dextromethorphan 30mg+guaifenesin 600mg / bi-tab,bi-tab,بيانات مكتملة
8532,Blonda 650,tranexamic Acid,650mg,قرص,فيتا,tranexamic Acid 650mg / tab,tab,بيانات مكتملة
8533,Blue Freez,,,جل,فيتا,,gel,التركيب غير موجود في APK
8534,Bone Kit,calcium + risedronate Sodium + vit D3,250mg + 35mg + 400i.u.,قرص مغلف,فيتا,calcium 250mg+risedronate Sodium 35mg+vit D3 400i.u. / c-tab,coated-tab,بيانات مكتملة
8535,Buspivit 10,buspirone,10mg,قرص,فيتا,buspirone 10mg / tab,tab,بيانات مكتملة
8536,Buspivit 15,buspirone,15mg,قرص,فيتا,buspirone 15mg / tab,tab,بيانات مكتملة
8537,Buspivit 5,buspirone,5mg,قرص,فيتا,buspirone 5mg / tab,tab,بيانات مكتملة
8538,Capsit 0.025%,capasecine,0.025%,كريم,فيتا,capasecine 0.025%,cream,بيانات مكتملة
8539,Capsit 0.075%,capasecine,0.075%,كريم,فيتا,capasecine 0.075%,cream,بيانات مكتملة
8540,Careleg,,,لوشن,فيتا,,lotion,التركيب غير موجود في APK
8541,Cobalin 165,pregabalin,165mg,ER-coated-tab,فيتا,pregabalin 165mg / c-tab,ER-coated-tab,بيانات مكتملة
8542,Cobalin 330,pregabalin,330mg,ER-coated-tab,فيتا,pregabalin 330mg / c-tab,ER-coated-tab,بيانات مكتملة
8543,Cobalin 82.5,pregabalin,82.5mg,ER-coated-tab,فيتا,pregabalin 82.5mg / c-tab,ER-coated-tab,بيانات مكتملة
8544,Cobalin Plus,alpha Lipoic Acid + pregabalin + mecobalamin,150mg + 75mg + 0.75mg,كبسولة,فيتا,alpha Lipoic Acid 150mg+pregabalin 75mg+mecobalamin 0.75mg / cap,cap,بيانات مكتملة
8545,Cobamet B12,methylcobalamine,0.5mg,أمبولة,فيتا,methylcobalamine 0.5mg / amp,amp,بيانات مكتملة
8546,Cobamet Fort B12,methylcobalamine,0.5mg,كبسولة,فيتا,methylcobalamine 0.5mg / cap,cap,بيانات مكتملة
8547,Cold Stop,chlorpheniramine + paracetamol + phenylephrine,2mg + 320mg + 5mg,شراب,فيتا,chlorpheniramine 2mg+paracetamol 320mg+phenylephrine 5mg / 5ml,syrup,بيانات مكتملة
8548,Combavit 250,pyrantel 250mg / chew-tab,,قرص للمضغ,فيتا,pyrantel 250mg / chew-tab,chew-tab,بيانات مكتملة
8549,Combi Heal,caffeine + carisoprodol + paracetamol,32mg + 200mg + 160mg,قرص,فيتا,caffeine 32mg+carisoprodol 200mg+paracetamol 160mg / cap,tab,بيانات مكتملة
8550,Corperin 81,acetyl Salicylic Acid 81mg / chew-tab,,قرص للمضغ,فيتا,acetyl Salicylic Acid 81mg / chew-tab,chew-tab,بيانات مكتملة
8551,Cortalocal 0.1%,betamethasone,0.1%,محلول,فيتا,betamethasone 0.1%,solu,بيانات مكتملة
8552,Cortalocal Plus,betamethasone + salicylic Acid,0.1% + 2%,محلول,فيتا,betamethasone 0.1%+salicylic Acid 2%,solu,بيانات مكتملة
8553,Covervit 10,perindopril Arginine,10mg,قرص مغلف,فيتا,perindopril Arginine 10mg / c-tab,coated-tab,بيانات مكتملة
8554,Covervit 2.5,perindopril Arginine,2.5mg,قرص مغلف,فيتا,perindopril Arginine 2.5mg / c-tab,coated-tab,بيانات مكتملة
8555,Covervit 5,perindopril Arginine,5mg,قرص مغلف,فيتا,perindopril Arginine 5mg / c-tab,coated-tab,بيانات مكتملة
8556,Covervit Fort 1.25/5,indapamide + perindopril Arginine,1.25mg + 5mg,قرص مغلف,فيتا,indapamide 1.25mg+perindopril Arginine 5mg / tab,coated-tab,بيانات مكتملة
8557,Covervit Fort 2.5/0.625,indapamide + perindopril Arginine,0.625mg + 2.5mg,قرص مغلف,فيتا,indapamide 0.625mg+perindopril Arginine 2.5mg / tab,coated-tab,بيانات مكتملة
8558,Covervit Fort 2.5/10,indapamide + perindopril Arginine,2.5mg + 10mg,قرص مغلف,فيتا,indapamide 2.5mg+perindopril Arginine 10mg / tab,coated-tab,بيانات مكتملة
8559,Covervit Plus 5/1.25/5,amlodipine + indapamide + perindopril Arginine,5mg + 2.5mg + 5mg,قرص مغلف,فيتا,amlodipine 5mg+indapamide 2.5mg+perindopril Arginine 5mg / tab,coated-tab,بيانات مكتملة
8560,Diclofix,diclofenac Diethyl Ammonium + lineseed Oil + menthol + methyl Salicylate 100mg / 1gr,11.6mg + 30mg + 50mg + ,جل,فيتا,diclofenac Diethyl Ammonium 11.6mg+lineseed Oil 30mg+menthol 50mg+methyl Salicylate 100mg / 1gr,gel,بيانات مكتملة
8561,Diclosan 100,diclofenac Sodium,100mg,تحاميل,فيتا,diclofenac Sodium 100mg / supp,supp,بيانات مكتملة
8562,Diclosan 12.5,diclofenac Sodium,12.5mg,تحاميل,فيتا,diclofenac Sodium 12.5mg / supp,supp,بيانات مكتملة
8563,Diclosan 25,diclofenac Sodium,25mg,تحاميل,فيتا,diclofenac Sodium 25mg / supp,supp,بيانات مكتملة
8564,Ditrosin 5,oxybutynin,5mg,شراب,فيتا,oxybutynin 5mg / 5ml,syrup,بيانات مكتملة
8565,Empavit 10,empagliflozin,10mg,قرص مغلف,فيتا,empagliflozin 10mg / c-tab,coated-tab,بيانات مكتملة
8566,Empavit 25,empagliflozin,25mg,قرص مغلف,فيتا,empagliflozin 25mg / c-tab,coated-tab,بيانات مكتملة
8567,Empavit Plus 1000/10,empagliflozin + metformin,10mg + 1000mg,قرص مغلف,فيتا,empagliflozin 10mg+metformin 1000mg / c-tab,coated-tab,بيانات مكتملة
8568,Empavit Plus 1000/25,empagliflozin + metformin,25mg + 1000mg,قرص مغلف,فيتا,empagliflozin 25mg+metformin 1000mg / c-tab,coated-tab,بيانات مكتملة
8569,Enfalyte,glucose + Sod.Chloride + sodium Citrate + potassium Citrate,205mg + 205mg + 86mg + 204mg / 100ml,شراب,فيتا,glucose 205mg+Sod.Chloride 205mg+sodium Citrate 86mg+potassium Citrate 204mg / 100ml,syrup,بيانات مكتملة
8570,Entrozlole 1000,tinidazole,1000mg,قرص مغلف,فيتا,tinidazole 1000mg / c-tab,coated-tab,بيانات مكتملة
8571,Fisoheal,lidocaine + nifedipine,0.1% + 0.3%,rect-oint,فيتا,lidocaine 0.1%+nifedipine 0.3%,rect-oint,بيانات مكتملة
8572,Flagy Nidazole 500/100,metronidazole + miconazole 100mg / ovule,500mg + ,بويضة مهبلية,فيتا,metronidazole 500mg+miconazole 100mg / ovule,ovule,بيانات مكتملة
8573,Flagy Nidazole Fort 750/200,metronidazole + miconazole 200mg / ovule,750mg + ,بويضة مهبلية,فيتا,metronidazole 750mg+miconazole 200mg / ovule,ovule,بيانات مكتملة
8574,Flexible 120,etoricoxibe,120mg,قرص,فيتا,etoricoxibe 120mg / tab,tab,بيانات مكتملة
8575,Flexible 60,etoricoxibe,60mg,قرص,فيتا,etoricoxibe 60mg / tab,tab,بيانات مكتملة
8576,Flexible 90,etoricoxibe,90mg,قرص,فيتا,etoricoxibe 90mg / tab,tab,بيانات مكتملة
8577,Floxavit 0.5%,levofloxacin,0.5%,قطرة عينية,فيتا,levofloxacin 0.5%,eye-drops,بيانات مكتملة
8578,Floxavit 1.5%,levofloxacin,1.5%,قطرة عينية,فيتا,levofloxacin 1.5%,eye-drops,بيانات مكتملة
8579,Folamet 7.5,calcium LMethyl Folate,7.5mg,كبسولة,فيتا,calcium LMethyl Folate 7.5mg / cap,cap,بيانات مكتملة
8580,Freelax 1,glycerol,1000mg,تحاميل,فيتا,glycerol 1000mg / supp,supp,بيانات مكتملة
8581,Freelax 1.6,glycerol,1600mg,تحاميل,فيتا,glycerol 1600mg / supp,supp,بيانات مكتملة
8582,Freelax 2.1,glycerol,2100mg,تحاميل,فيتا,glycerol 2100mg / supp,supp,بيانات مكتملة
8583,Fusidate H,fusidic Acid + hydrocortisone,2% + 1%,كريم,فيتا,fusidic Acid 2%+hydrocortisone 1%,cream,بيانات مكتملة
8584,Fusigram 2%,sod.Fusidate,2%,كريم,فيتا,sod.Fusidate 2%,cream,بيانات مكتملة
8585,Globivit,calcium + copper + folic + iron + honey + lysine + malt + maganese + panthonic Acid + thiamine + vit B2 + vit B6 + zinc, +  +  +  +  +  +  +  +  +  +  +  + ,كبسولة,فيتا,calcium+copper+folic+iron+honey+lysine+malt+maganese+panthonic Acid+thiamine+vit B2+vit B6+zinc,cap,بيانات مكتملة
8586,Globivite Fort,,,قرص مغلف,فيتا,,coated-tab,التركيب غير موجود في APK
8587,Globivite Plus,beet Root + flax Seed + ginseng + green Tea + mineral + multivitamins, +  +  +  +  + ,شراب,فيتا,beet Root+flax Seed+ginseng+green Tea+mineral+multivitamins,syrup,بيانات مكتملة
8588,Globivit Night,diphenhydramine + paracetamol + phenylephrine,12.5mg + 325mg + 5mg,كبسولة,فيتا,diphenhydramine 12.5mg+paracetamol 325mg+phenylephrine 5mg / cap,cap,بيانات مكتملة
8589,Glycerin 1600,glycerol,1600mg,تحاميل,فيتا,glycerol 1600mg / supp,supp,بيانات مكتملة
8590,Go Long,lidocaine + propacaine, + ,مرهم,فيتا,lidocaine +propacaine,oint,بيانات مكتملة
8591,Gravolin 15,dimenhydrinate,15mg,شراب,فيتا,dimenhydrinate 15mg / 5ml,syrup,بيانات مكتملة
8592,Gravolin Plus,caffeine + dimenhydrinate + vit B6,50mg + 50mg + 15mg,قرص مغلف,فيتا,caffeine 50mg+dimenhydrinate 50mg+vit B6 15mg / c-tab,coated-tab,بيانات مكتملة
8593,Green Vit,,,كبسولة,فيتا,,cap,التركيب غير موجود في APK
8594,Gribovit,cetirizine + paracetamol + phenylephrine,5mg + 325mg + 5mg,قرص,فيتا,cetirizine 5mg+paracetamol 325mg+phenylephrine 5mg / tab,tab,بيانات مكتملة
8595,Gribovit Night,diphenhydramine + paracetamol + phenylephrine,12.5mg + 325mg + 5mg,كبسولة,فيتا,diphenhydramine 12.5mg+paracetamol 325mg+phenylephrine 5mg / cap,cap,بيانات مكتملة
8596,Hairtin,biotin + calcium Pantothinate + cysteine + milet Extract, +  +  + ,كبسولة,فيتا,biotin +calcium Pantothinate +cysteine +milet Extract,cap,بيانات مكتملة
8597,Joint Fix,capsicum + glucose Amine 0.3% / gr,0.062% + ,كريم,فيتا,capsicum 0.062%+glucose Amine 0.3% / gr,cream,بيانات مكتملة
8598,Joint Fix Cold,,,كريم,فيتا,,cream,التركيب غير موجود في APK
8599,Kbone,vit D3 ( cholecalciferol ) + vit K1 0.025mg / ml,400i.u. + ,قطرات فموية,فيتا,vit D3 ( cholecalciferol ) 400i.u.+vit K1 0.025mg / ml,oral-drops,بيانات مكتملة
8600,Ketovit 1,ketotifen,1mg,شراب,فيتا,ketotifen 1mg / 5ml,syrup,بيانات مكتملة
8601,Koofless,guaifenesin + oxomemazine + paracetamol,33.3mg + 1.835mg + 33.3mg,شراب,فيتا,guaifenesin 33.3mg+oxomemazine 1.835mg+paracetamol 33.3mg / 5ml,syrup,بيانات مكتملة
8602,Koofless Mini,guaifenesin + oxomemazine + paracetamol,20mg + 0.92mg + 10mg,شراب,فيتا,guaifenesin 20mg+oxomemazine 0.92mg+paracetamol 10mg / 5ml,syrup,بيانات مكتملة
8603,Laxivit 3.33,lactitol,3330mg,معلق,فيتا,lactitol 3330mg / 5ml,susp,بيانات مكتملة
8604,Lexovit 1.5,bromazepam,1.5mg,قرص,فيتا,bromazepam 1.5mg / tab,tab,بيانات مكتملة
8605,Lexovit 3,bromazepam,3mg,قرص,فيتا,bromazepam 3mg / tab,tab,بيانات مكتملة
8606,Lopravit,loperamide + simethicone 125mg / chew-tab,2mg + ,قرص للمضغ,فيتا,loperamide 2mg+simethicone 125mg / chew-tab,chew-tab,بيانات مكتملة
8607,Lubravana,,,محلول مزلق,فيتا,,lubricant-solu,التركيب غير موجود في APK
8608,Markless,dimethicone + mordine Extract + onion Extract + sodium Hyaluronate, +  +  + ,كريم,فيتا,dimethicone +mordine Extract +onion Extract +sodium Hyaluronate,cream,بيانات مكتملة
8609,Mepred 16,methyl Prednisolone,16mg,قرص,فيتا,methyl Prednisolone 16mg / tab,tab,بيانات مكتملة
8610,Mepred 2,methyl Prednisolone,2mg,قرص,فيتا,methyl Prednisolone 2mg / tab,tab,بيانات مكتملة
8611,Mepred 4,methyl Prednisolone,4mg,قرص,فيتا,methyl Prednisolone 4mg / tab,tab,بيانات مكتملة
8612,Mepred 8,methyl Prednisolone,8mg,قرص,فيتا,methyl Prednisolone 8mg / tab,tab,بيانات مكتملة
8613,Metrofur,furazolidone + metronidazole,25mg + 75mg,معلق,فيتا,furazolidone 25mg+metronidazole 75mg / 5ml,susp,بيانات مكتملة
8614,Minoxidil Vita 5%,minoxidil,5%,بخاخ,فيتا,minoxidil 5%,spray,بيانات مكتملة
8615,Moovit,camphor + Eucalyptus + menthol + winter Green Oil,11% + 10% + 8% + 10%,كريم,فيتا,camphor 11%+Eucalyptus 10%+menthol 8%+winter Green Oil 10%,cream,بيانات مكتملة
8616,Mycolocal 100000,"nystatin 100,000i.u. / ml",,قطرات فموية,فيتا,"nystatin 100,000i.u. / ml",oral-drops,بيانات مكتملة
8617,Neurotol 100,carbamazepine,100mg,شراب,فيتا,carbamazepine 100mg / 5ml,syrup,بيانات مكتملة
8618,Nocough 334.5,thyme Extract,334.5mg,شراب,فيتا,thyme Extract 334.5mg / 5ml,syrup,بيانات مكتملة
8619,Noron Cort,betamethasone + diclofenac Sodium + vit B12,0.3mg + 50mg + 5mg,قرص مغلف,فيتا,betamethasone 0.3mg+diclofenac Sodium 50mg+vit B12 5mg / c-tab,coated-tab,بيانات مكتملة
8620,Noron XR,diclofenac Sodium + thiamine + Vit B6 + vit B12,100mg +  +  + ,قرص مغلف,فيتا,diclofenac Sodium 100mg+thiamine +Vit B6 +vit B12 / c-tab,coated-tab,بيانات مكتملة
8621,Noscar 0.5%,allantoin,0.5%,كريم,فيتا,allantoin 0.5%,cream,بيانات مكتملة
8622,Nostone 1500,potassium Citrate,1500mg,شراب,فيتا,potassium Citrate 1500mg / 5ml,syrup,بيانات مكتملة
8623,Novafin 600,ibuprofen,600mg,قرص,فيتا,ibuprofen 600mg / tab,tab,بيانات مكتملة
8624,Novolgyn,neomycin + nystatin + polymyxin B 35000i.u. / ovule,35000i.u. + 100000i.u. + ,بويضة مهبلية,فيتا,neomycin 35000i.u.+nystatin 100000i.u.+polymyxin B 35000i.u. / ovule,ovule,بيانات مكتملة
8625,Octeofix Plus,collagen + vit D3 + vit K2, + 1000i.u. + ,قرص مغلف,فيتا,collagen +vit D3 1000i.u. +vit K2 / cap,coated-tab,بيانات مكتملة
8626,Omega3Vit Mono Dose,,,شراب جرعة واحدة,فيتا,,1-dose syrup,التركيب غير موجود في APK
8627,Omnivit 125,cefdinir,125mg,dry-syrup,فيتا,cefdinir 125mg / 5ml,dry-syrup,بيانات مكتملة
8628,Omnivit 250,cefdinir,250mg,dry-syrup,فيتا,cefdinir 250mg / 5ml,dry-syrup,بيانات مكتملة
8629,Omnivit 300,cefdinir,300mg,قرص مغلف,فيتا,cefdinir 300mg / c-tab,coated-tab,بيانات مكتملة
8630,Opta Fresh,dexpanthenol + hyaloronic Acid,4% + 0.15%,قطرة عينية,فيتا,dexpanthenol 4%+hyaloronic Acid 0.15%,eye-drops,بيانات مكتملة
8631,Optimycin 0.3%,tobramycin,0.3%,قطرة عينية,فيتا,tobramycin 0.3%,eye-drops,بيانات مكتملة
8632,Oracort 0.1%,triamcinolone,0.1%,oral-gel,فيتا,triamcinolone 0.1%,oral-gel,بيانات مكتملة
8633,Orlivit 120,orlistat,120mg,كبسولة,فيتا,orlistat 120mg / cap,cap,بيانات مكتملة
8634,Osteo Fix,calcium + copper + magnesium + manganese + vit D3 + zinc,600mg + 0.5mg + 40mg + 1.8mg + 500i.u. + 7.5mg,قرص مغلف,فيتا,calcium 600mg+copper 0.5mg+magnesium 40mg+manganese 1.8mg+vit D3 500i.u.+zinc 7.5mg / c-tab,coated-tab,بيانات مكتملة
8635,Osteo Fix Plus,calcium + collagen + copper + magnesium + manganese + vit D3 + vit K2 + zinc,600mg +  + 0.5mg + 40mg + 1.8mg + 500i.u. +  + 7.5mg,,فيتا,calcium 600mg+collagen +copper 0.5mg+magnesium 40mg+manganese 1.8mg+vit D3 500i.u.+vit K2 +zinc 7.5mg / c-tab,,الشكل الصيدلاني غير موجود في APK
8636,Oxyfree,acai Berry + selenium + ascorbic Acid + vit E, +  +  + ,قرص مغلف,فيتا,acai Berry +selenium +ascorbic Acid +vit E,coated-tab,بيانات مكتملة
8637,Paramax 120,paracetamol,120mg,شراب,فيتا,paracetamol 120mg / 5ml,syrup,بيانات مكتملة
8638,Paramax 250,paracetamol,250mg,معلق,فيتا,paracetamol 250mg / 5ml,susp,بيانات مكتملة
8639,Paramax Joint 665,paracetamol 665mg / bi-tab,,bi-tab,فيتا,paracetamol 665mg / bi-tab,bi-tab,بيانات مكتملة
8640,Paramax Max,paracetamol + diclofenac Potassium,500mg + 50mg,قرص مغلف,فيتا,paracetamol 500mg+diclofenac Potassium 50mg / c-tab,coated-tab,بيانات مكتملة
8641,Paramax Plus 325/37.5,paracetamol + tramadol,325mg + 37.5mg,قرص,فيتا,paracetamol 325mg+tramadol 37.5mg / tab,tab,بيانات مكتملة
8642,Paramax Plus 650/75,paracetamol + tramadol,650mg + 75mg,قرص,فيتا,paracetamol 650mg+tramadol 75mg / tab,tab,بيانات مكتملة
8643,Podoxal 100,cefpodoxime,100mg,dry-syrup,فيتا,cefpodoxime 100mg / 5ml,dry-syrup,بيانات مكتملة
8644,Podoxal 50,cefpodoxime,50mg,dry-syrup,فيتا,cefpodoxime 50mg / 5ml,dry-syrup,بيانات مكتملة
8645,Procto H,glycerol + phenylephrole + pramoxin,14.4% + 0.25% + 1%,rectal-cream,فيتا,glycerol 14.4%+phenylephrole 0.25%+pramoxin 1%,rectal-cream,بيانات مكتملة
8646,Pronto Vita,dexpanthenol,,كريم,فيتا,dexpanthenol,cream,بيانات مكتملة
8647,Pronto Vita Plus,allantoin + alovera + dexpanthenol + vit E + , +  +  +  + ,كريم,فيتا,allantoin +alovera +dexpanthenol +vit E +,cream,بيانات مكتملة
8648,Quadroxinall,betamethasone + clioquinol + gentamicin + tolnaftate 1mg / gr,0.5mg + 10mg + 10mg + ,كريم,فيتا,betamethasone 0.5mg+clioquinol 10mg+gentamicin 10mg+tolnaftate 1mg / gr,cream,بيانات مكتملة
8649,Recto Vit,guaifenesin + oxomemazine + paracetamol + sodium Benzoate,66.6mg + 3.3mg + 66.6mg + 66.6mg,تحاميل,فيتا,guaifenesin 66.6mg+oxomemazine 3.3mg+paracetamol 66.6mg+sodium Benzoate 66.6mg / supp,supp,بيانات مكتملة
8650,Rever D3 25000,vit D3 ( cholecalciferol ),"25,000i.u.",كبسولة,فيتا,"vit D3 ( cholecalciferol ) 25,000i.u. / cap",cap,بيانات مكتملة
8651,Rever D3 50000,vit D3 ( cholecalciferol ),"50,000i.u.",كبسولة,فيتا,"vit D3 ( cholecalciferol ) 50,000i.u. / cap",cap,بيانات مكتملة
8652,Seru Top 0.9%,Sod.Chloride,0.9%,nasal-drops,فيتا,Sod.Chloride 0.9%,nasal-drops,بيانات مكتملة
8653,Spasmoheal,cellulase + dimethicone + glutamic Acid + metixene + pancreatine + pepsine + sodium Cholate 20mg / bi-tab,20mg + 40mg + 100mg + 1mg + 150mg + 66mg + ,bi-tab,فيتا,cellulase 20mg+dimethicone 40mg+glutamic Acid 100mg+metixene 1mg+pancreatine 150mg+pepsine 66mg+sodium Cholate 20mg / bi-tab,bi-tab,بيانات مكتملة
8654,Spasmo Kit,drotaverine 80mg / tab + ibuprofen, + 400mg,قرص مغلف,فيتا,drotaverine 80mg / tab + ibuprofen 400mg / tab,coated-tab,بيانات مكتملة
8655,Sperup,co Enzyme Q10 + L-arginine + lycopin + vit E + zinc,10mg + 200mg + 5mg + 25mg + 10mg,كبسولة,فيتا,co Enzyme Q10 10mg+L-arginine 200mg+lycopin 5mg+vit E 25mg+zinc 10mg / tab,cap,بيانات مكتملة
8656,Stero Dal 600000,vit D3 ( cholecalciferol ),"600,000i.u.",أمبولة,فيتا,"vit D3 ( cholecalciferol ) 600,000i.u. / amp",amp,بيانات مكتملة
8657,Suprafix 100,cefixime,100mg,dry-syrup,فيتا,cefixime 100mg / 5ml,dry-syrup,بيانات مكتملة
8658,Suprafix 200,cefixime,200mg,كبسولة,فيتا,cefixime 200mg / cap,cap,بيانات مكتملة
8659,Suprafix 400,cefixime,400mg,كبسولة,فيتا,cefixime 400mg / cap,cap,بيانات مكتملة
8660,Symbavit 3/25,fluoxetine + olanzapine,25mg + 3mg,كبسولة,فيتا,fluoxetine 25mg+olanzapine 3mg / cap,cap,بيانات مكتملة
8661,Symbavit 6/50,fluoxetine + olanzapine,50mg + 6mg,كبسولة,فيتا,fluoxetine 50mg+olanzapine 6mg / cap,cap,بيانات مكتملة
8662,Sympavit 6/50,fluoxetine + olanzapine,50mg + 6mg,كبسولة,فيتا,fluoxetine 50mg+olanzapine 6mg / tab,cap,بيانات مكتملة
8663,Tiovit 300,tioconazole 300mg / ovule,,بويضة مهبلية,فيتا,tioconazole 300mg / ovule,ovule,بيانات مكتملة
8664,Tritazon,chlorhexidine + dexamethasone + nystatin 100000i.u. / gr,11.5mg + 1mg + ,كريم,فيتا,chlorhexidine 11.5mg+dexamethasone 1mg+nystatin 100000i.u. / gr,cream,بيانات مكتملة
8665,Trizor 20/5/12.5,amlodipine + H.C.T.Z. ( Hydro Chlor Thia Zide ) + olmesartan,5mg + 12.5mg + 20mg,قرص مغلف,فيتا,amlodipine 5mg+H.C.T.Z. ( Hydro Chlor Thia Zide ) 12.5mg+olmesartan 20mg / c-tab,coated-tab,بيانات مكتملة
8666,Trizor 40/10/25,amlodipine + H.C.T.Z. + olmesartan,10mg + 25mg + 40mg,قرص مغلف,فيتا,amlodipine 10mg+H.C.T.Z. 25mg+olmesartan 40mg / c-tab,coated-tab,بيانات مكتملة
8667,Trizor 40/5/25,amlodipine + H.C.T.Z. ( Hydro Chlor Thia Zide ) + olmesartan,5mg + 25mg + 40mg,قرص مغلف,فيتا,amlodipine 5mg+H.C.T.Z. ( Hydro Chlor Thia Zide ) 25mg+olmesartan 40mg / c-tab,coated-tab,بيانات مكتملة
8668,Trocozor 20/5,amlodipine + olmesartan,5mg + 20mg,قرص مغلف,فيتا,amlodipine 5mg+olmesartan 20mg / c-tab,coated-tab,بيانات مكتملة
8669,Trocozor 40/10,amlodipine + olmesartan,10mg + 40mg,قرص مغلف,فيتا,amlodipine 10mg+olmesartan 40mg / c-tab,coated-tab,بيانات مكتملة
8670,Ulcer Kit,clarithromycin + lansoprazole + tinidazole,250mg + 30mg + 500mg,كبسولة,فيتا,clarithromycin 250mg+lansoprazole 30mg+tinidazole 500mg,cap,بيانات مكتملة
8671,Valerian Vita 450,valerian Roots,450mg,كبسولة,فيتا,valerian Roots 450mg / cap,cap,بيانات مكتملة
8672,Valprovital 200,sod.Valproate 200mg / ml,,قطرات فموية,فيتا,sod.Valproate 200mg / ml,oral-drops,بيانات مكتملة
8673,Valprovital 250,sod.Valproate,250mg,شراب,فيتا,sod.Valproate 250mg / 5ml,syrup,بيانات مكتملة
8674,Velekast,levo Cetirizine + montelukast,5mg + 10mg,bi-tab,فيتا,levo Cetirizine 5mg+montelukast 10mg / 5ml,bi-tab,بيانات مكتملة
